Date,PnL,Reason,Capital
2025-01-02 17:45:00,-1.085625923989393,TREND_END,989.1437407601061
2025-01-03 20:15:00,6.0598545279944185,TREND_END,1049.0844125229307
2025-01-04 08:30:00,-1.2569813397777825,TREND_END,1035.897617219
2025-01-04 15:45:00,-0.03194308188880914,TREND_END,1035.5667195948477
2025-01-06 11:30:00,-1.101471620444876,TREND_END,1024.1602460677384
2025-01-06 17:15:00,-1.8506768523970842,TREND_END,1005.2063494623097
2025-01-07 13:30:00,-0.23158034084167076,TREND_END,1002.8784891720627
2025-01-10 17:30:00,0.3037044220370621,TREND_END,1005.9242754913367
2025-01-11 05:15:00,-0.08672665533872882,TREND_END,1005.0518710119627
2025-01-12 06:30:00,-0.440606897772842,TREND_END,1000.6235431420889
2025-01-12 16:30:00,-0.9175419277480658,TREND_END,991.442402594842
2025-01-16 14:45:00,-1.9693328492722137,TREND_END,971.9176016789281
2025-01-17 12:30:00,0.06477659529864975,TREND_END,972.5471768104039
2025-01-19 13:00:00,2.882726069077138,TREND_END,1000.5830478103911
2025-01-26 00:30:00,-0.6627680619897196,TREND_END,993.9515029358206
2025-01-27 20:45:00,-2.3333375742425413,TREND_END,970.7592590480706
2025-01-28 15:30:00,-1.2934564385404288,TREND_END,958.2029109091859
2025-01-29 19:45:00,-3.9452771732001324,TREND_END,920.3991501921465
2025-01-31 18:30:00,3.3376057765064777,TREND_END,951.1184453958762
2025-02-04 22:30:00,-2.3444284308090255,TREND_END,928.8201541513465
2025-02-06 20:45:00,5.101292733980914,TREND_END,976.2019891868196
2025-02-10 15:30:00,-1.5252975580337582,TREND_END,961.312004084276
2025-02-11 08:15:00,0.4653363566747669,TREND_END,965.785338340359
2025-02-12 17:00:00,-1.8280825754303853,TREND_END,948.1299848540974
2025-02-13 00:45:00,-1.3865162612571709,TREND_END,934.9840084362402
2025-02-14 00:45:00,-0.9074971953452388,TREND_END,926.4990547827548
2025-02-14 05:45:00,-1.2567138435775511,TREND_END,914.8556129006847
2025-02-14 11:45:00,-0.9278570605239557,TREND_END,906.3670605027861
2025-02-16 14:15:00,-0.7297046098951917,TREND_END,899.7532582797257
2025-02-17 15:45:00,1.537242419247386,TREND_END,913.5846470345621
2025-02-20 17:30:00,-1.7029908916704202,TREND_END,898.0263837078642
2025-02-21 06:15:00,-0.8335165077594677,TREND_END,890.5411855556238
2025-02-21 14:45:00,0.11139930509506601,TREND_END,891.5332422479181
2025-02-23 05:15:00,-0.16370388530056912,TREND_END,890.0737676916121
2025-02-23 17:45:00,-0.05655353233051303,TREND_END,889.5703995356353
2025-02-25 10:45:00,12.205869934044692,TREND_END,998.1502054747166
2025-02-26 20:45:00,-0.5756260753725457,TREND_END,992.4045926206195
2025-02-27 13:45:00,-1.1333004272393075,TREND_END,981.1576671325075
2025-02-27 18:00:00,-0.7412339131313054,TREND_END,973.8849937624335
2025-02-27 23:00:00,-1.300933010830751,TREND_END,961.215402391051
2025-03-01 15:15:00,1.8303733264611746,TREND_END,978.8092327262532
2025-03-02 09:30:00,-0.7276908493209162,TREND_END,971.686527507396
2025-03-03 14:45:00,-2.365989969277944,TREND_END,948.6965217337458
2025-03-05 11:15:00,-1.3620838089133693,TREND_END,935.7744800154861
2025-03-06 06:15:00,4.649042565233537,TREND_END,979.2790339059987
2025-03-07 13:45:00,-1.747671832204789,TREND_END,962.1644500717364
2025-03-08 10:45:00,3.629091693275923,TREND_END,997.0822802049437
2025-03-10 00:15:00,3.770884534493783,TREND_END,1034.6811017053699
2025-03-11 15:45:00,-0.47892112582162627,TREND_END,1029.7257953244189
2025-03-12 17:00:00,-2.4529755965518607,TREND_END,1004.4668728537113
2025-03-13 07:30:00,-0.23706018335003723,TREND_END,1002.0856818432339
2025-03-13 22:45:00,2.3217636144396354,TREND_END,1025.3517425897794
2025-03-17 07:30:00,-1.2053905070620627,TREND_END,1012.9922500206068
2025-03-21 03:45:00,-0.03911491230791279,TREND_END,1012.5960189903252
2025-03-22 11:45:00,-0.9657761634839432,TREND_END,1002.8166080065292
2025-03-22 21:45:00,-0.9258596360779345,TREND_END,993.5319338091109
2025-03-23 05:15:00,-0.5972174797862201,TREND_END,987.5983874331449
2025-03-24 01:00:00,-0.5237709652043065,TREND_END,982.4256338269441
2025-03-24 11:45:00,1.954352134561877,TREND_END,1001.6256901721241
2025-03-25 12:00:00,-0.3895883164152023,TREND_END,997.7234735090004
2025-03-26 05:45:00,0.035444385183566046,TREND_END,998.0771104600178
2025-03-27 14:45:00,-2.0802031418844966,TREND_END,977.3150790497986
2025-03-29 23:30:00,1.3810922879545071,TREND_END,990.8127022355718
2025-03-30 09:00:00,-1.5648186203801377,TREND_END,975.308280577898
2025-03-31 01:30:00,-1.163804366668668,TREND_END,963.9576002200514
2025-04-02 18:30:00,-1.8890998472064022,TREND_END,945.74747866716
2025-04-03 15:45:00,2.043880544113204,TREND_END,965.0774273800791
2025-04-04 05:30:00,-0.6597336628904655,TREND_END,958.7104867186955
2025-04-04 14:00:00,-0.9172140135435248,TREND_END,949.9170597852003
2025-04-07 01:15:00,12.334924747271032,TREND_END,1067.0886142711943
2025-04-09 00:15:00,1.8629245880818213,TREND_END,1086.967670443074
2025-04-09 02:00:00,-2.011139072290899,TREND_END,1065.1072389196231
2025-04-09 13:45:00,-1.2455659763938112,TREND_END,1051.8406255395328
2025-04-11 20:15:00,-0.985921618657103,TREND_END,1041.4703014185204
2025-04-12 23:00:00,6.982898551701389,TREND_END,1114.1951160126746
2025-04-16 00:30:00,2.286363237459904,TREND_END,1139.669663538762
2025-04-16 08:45:00,-1.7290479942850676,TREND_END,1119.9642280798696
2025-04-16 14:30:00,-1.695925030745477,TREND_END,1100.9704744004678
2025-04-16 20:00:00,-2.8862321064749095,TREND_END,1069.1939110855124
2025-04-18 10:00:00,-0.685291387106,TREND_END,1061.8668173013816
2025-04-19 17:00:00,-0.5831933939053283,TREND_END,1055.6740801708072
2025-04-22 03:15:00,-0.7516741938530599,TREND_END,1047.7388505389677
2025-04-24 03:00:00,-0.6952132572589034,TREND_END,1040.4548311485687
2025-04-24 17:45:00,1.2014549831345047,TREND_END,1052.955427564667
2025-04-26 03:30:00,-0.5680519899644276,TREND_END,1046.9740933049475
2025-04-26 15:15:00,-0.49608822595276,TREND_END,1041.7801780992859
2025-04-27 02:00:00,0.6014460625869854,TREND_END,1048.0459239612758
2025-05-02 19:00:00,-0.568233508074237,TREND_END,1042.0905758413217
2025-05-04 00:45:00,0.2130120738999599,TREND_END,1044.3103545888373
2025-05-04 19:30:00,-0.7854584579535284,TREND_END,1036.107730581435
2025-05-07 14:30:00,-0.6917384655226354,TREND_END,1028.9405748647494
2025-05-11 00:30:00,-3.324431916077465,TREND_END,994.7341459964747
2025-05-12 01:30:00,-1.1107957980056267,TREND_END,983.6846809014187
2025-05-15 01:45:00,-1.5275395030949983,TREND_END,968.6585088147556
2025-05-15 19:00:00,-3.2663146815791597,TREND_END,937.0190737269734
2025-05-16 12:30:00,1.7383030041934704,TREND_END,953.3073044354351
2025-05-18 23:00:00,-1.6473627910280841,TREND_END,937.602874618013
2025-05-19 22:30:00,1.5295317367825232,TREND_END,951.9438081502807
2025-05-22 00:00:00,-1.3548338878384043,TREND_END,939.0465508442813
2025-05-22 17:00:00,-1.5177744629650207,TREND_END,924.793942100213
2025-05-23 04:45:00,-0.7179295465037269,TREND_END,918.154573145599
2025-05-23 13:45:00,-3.7254385432508452,TREND_END,883.9492887910126
2025-05-26 02:45:00,-0.041224697871884146,TREND_END,883.5848833673678
2025-05-27 14:30:00,3.091218265807557,TREND_END,910.8984206759343
2025-05-28 06:15:00,-1.1829105710386596,TREND_END,900.1233069663344
2025-05-28 23:15:00,0.25494959279335777,TREND_END,902.4181676720832
2025-05-29 18:00:00,1.9030145896806678,TREND_END,919.591317062812
2025-05-30 12:45:00,-1.1024258954704689,TREND_END,909.4535042510136
2025-05-30 15:30:00,-1.2414810742822593,TREND_END,898.1628111163404
2025-05-31 03:30:00,-0.42054889097728443,TREND_END,894.3855973750203
2025-05-31 13:15:00,-1.6247972870334402,TREND_END,879.8536444532532
2025-06-02 07:15:00,0.08982287422484299,TREND_END,880.6439542856731
2025-06-04 12:00:00,-0.24611522713837639,TREND_END,878.4765554173025
2025-06-05 13:45:00,-0.938895965854546,TREND_END,870.2285744775114
2025-06-06 00:45:00,4.824196264448183,TREND_END,912.2101088596163
2025-06-07 21:30:00,-0.8894087531441133,TREND_END,904.0968323043534
2025-06-11 16:15:00,0.04149286141645447,TREND_END,904.471967950052
2025-06-12 23:30:00,-0.7475873234792179,TREND_END,897.7102501732344
2025-06-13 15:00:00,-1.9242972806302474,TREND_END,880.4356362412118
2025-06-15 10:15:00,-0.3662434467471878,TREND_END,877.2110984206515
2025-06-15 22:30:00,-0.5552081143039893,TREND_END,872.3407512226449
2025-06-17 03:00:00,-2.3837455552026654,TREND_END,851.5463673391536
2025-06-20 06:15:00,-1.095015355204386,TREND_END,842.2218038601047
2025-06-20 20:15:00,2.7356344797949688,TREND_END,865.261913922853
2025-06-22 12:15:00,-1.001372759237501,TREND_END,856.5974168207724
2025-06-22 21:00:00,2.0754673194626405,TREND_END,874.3758162662488
2025-06-23 17:30:00,-3.1678645806279118,TREND_END,846.6767744811741
2025-06-26 05:30:00,-1.1488603528204546,TREND_END,836.9496407026209
2025-06-27 17:45:00,-1.4542207307491328,TREND_END,824.778545521593
2025-06-29 16:00:00,2.755310422924157,TREND_END,847.5037547523917
2025-06-30 02:30:00,-0.44257978840598017,TREND_END,843.7528744278758
2025-06-30 22:00:00,-1.280941415685292,TREND_END,832.944894413294
2025-07-04 01:45:00,-0.6934403702101299,TREND_END,827.1689182538281
2025-07-06 10:30:00,-0.37319207217794936,TREND_END,824.0819894273847
2025-07-07 15:45:00,-0.651328059133803,TREND_END,818.7145121999761
2025-07-08 01:15:00,-1.4166583764950988,TREND_END,807.1161244833141
2025-07-08 21:00:00,-0.7519608486461945,TREND_END,801.0469272240891
2025-07-09 09:30:00,1.1287522904723082,TREND_END,810.0887627628891
2025-07-09 20:30:00,-1.5726608614377777,TREND_END,797.3488138480117
2025-07-10 00:15:00,-1.4520548911683666,TREND_END,785.7708713968586
2025-07-11 00:00:00,3.828091336962965,TREND_END,815.8508980531801
2025-07-13 04:30:00,-0.6499741596524471,TREND_END,810.5480780345421
2025-07-13 10:30:00,-0.4607522953423906,TREND_END,806.8134591601442
2025-07-14 12:00:00,-1.3155616263744114,TREND_END,796.1993308950094
2025-07-15 15:00:00,-1.4255550955187077,TREND_END,784.8490707629499
2025-07-17 21:15:00,-2.696480530380517,TREND_END,763.6857683769545
2025-07-18 21:15:00,-1.8158957511139966,TREND_END,749.8180309571351
2025-07-19 15:30:00,-1.3861739109438782,TREND_END,739.4242490324542
2025-07-21 08:00:00,0.5082945864319078,TREND_END,743.182702461051
2025-07-22 07:30:00,0.42180561900256647,TREND_END,746.3174888594867
2025-07-23 19:00:00,1.730176185059646,TREND_END,759.2300963166687
2025-07-25 04:45:00,0.0807701781717222,TREND_END,759.8433278181969
2025-07-25 18:45:00,-1.074602702800348,TREND_END,751.6780308804144
2025-07-26 06:45:00,-0.2944147119963682,TREND_END,749.4649801706579
2025-07-27 19:45:00,-0.6667589231876399,TREND_END,744.4678555392036
2025-07-28 01:45:00,-0.08861150282238506,TREND_END,743.8081713843807
2025-07-29 12:45:00,-1.0741791345221265,TREND_END,735.8183392064991
2025-07-30 14:45:00,0.5441480998885933,TREND_END,739.822280717923
2025-07-30 20:15:00,-0.9850894018639024,TREND_END,732.5343698379429
2025-07-31 08:45:00,-0.668323318296827,TREND_END,727.6386718297772
2025-07-31 16:45:00,1.6382041164614078,TREND_END,739.5588785046577
2025-08-01 23:45:00,-1.3032808168546999,TREND_END,729.9203495117607
2025-08-02 21:00:00,-0.39408724440529624,TREND_END,727.0438265200163
2025-08-04 18:45:00,0.9007421723490074,TREND_END,733.5926168769421
2025-08-06 14:15:00,-1.0172165208002977,TREND_END,726.1303915826986
2025-08-07 02:00:00,-0.49763737029026067,TREND_END,722.5168953971481
2025-08-07 14:30:00,2.6486507876202365,TREND_END,741.653844837774
2025-08-09 13:15:00,2.380302289620841,TREND_END,759.3074482875087
2025-08-10 17:30:00,-0.5735502666070472,TREND_END,754.9524383934885
2025-08-11 05:30:00,0.5918920495579458,TREND_END,759.4209418542833
2025-08-12 00:30:00,-0.9342494584954962,TREND_END,752.3260558173083
2025-08-12 12:00:00,-1.19054004441171,TREND_END,743.3693128582601
2025-08-13 14:00:00,-0.015222285802689263,TREND_END,743.2561550568873
2025-08-14 01:00:00,-0.7585953397610599,TREND_END,737.6178485021386
2025-08-15 20:15:00,3.8696248388259633,TREND_END,766.160891983391
2025-08-16 13:15:00,0.8752310157243672,TREND_END,772.8665697403802
2025-08-19 01:00:00,-1.6941091391899266,TREND_END,759.7733665486647
2025-08-19 07:00:00,-1.2213975075683958,TREND_END,750.4935135864708
2025-08-19 20:30:00,1.1459005507623847,TREND_END,759.0934228920942
2025-08-21 01:15:00,-0.39972606426977797,TREND_END,756.0591286286368
2025-08-21 02:30:00,-0.7357079602427278,TREND_END,750.4967414351742
2025-08-21 04:00:00,-0.9774275322418726,TREND_END,743.1611796558087
2025-08-21 14:45:00,-0.9231233713155502,TREND_END,736.3008851198616
2025-08-22 03:45:00,-1.243794331366567,TREND_END,727.1428164489389
2025-08-24 08:45:00,-0.9722622710797147,TREND_END,720.0730811877395
2025-08-27 17:30:00,-0.12242436826555962,TREND_END,719.1915362670451
2025-08-28 01:30:00,-0.36862577877732533,TREND_END,716.5404108655802
2025-08-28 16:30:00,1.5785311326925986,TREND_END,727.8512243294168
2025-08-30 15:00:00,-0.7057795282601403,TREND_END,722.714199391909
2025-08-31 05:15:00,0.10405117600304727,TREND_END,723.4661920155173
2025-08-31 13:45:00,-0.5250573494619071,TREND_END,719.6675796034676
2025-09-01 07:30:00,0.6654053129488939,TREND_END,724.4562859137199
2025-09-01 10:30:00,-1.5050027472358445,TREND_END,713.5531989081957
2025-09-01 19:15:00,-0.8914243157026099,TREND_END,707.1924121876542
2025-09-02 00:00:00,-0.5870742459671561,TREND_END,703.0406676662666
2025-09-02 14:00:00,-1.646123733069964,TREND_END,691.4677483826787
2025-09-03 18:00:00,2.013835462176982,TREND_END,705.3927711091256
2025-09-12 03:15:00,0.6964500362445198,TREND_END,710.3054793191814
2025-09-15 02:15:00,-0.9084766509580958,TREND_END,703.8525198890906
2025-09-15 14:30:00,1.665913123093081,TREND_END,715.5780913851443
2025-09-16 07:30:00,0.34074432555630957,TREND_END,718.0163831264633
2025-09-17 06:30:00,-0.11555634697634123,TREND_END,717.1866696234307
2025-09-17 17:00:00,-0.5234045659679857,TREND_END,713.432881848108
2025-09-18 19:30:00,0.14937469222060362,TREND_END,714.4985700195692
2025-09-21 12:30:00,-0.49405430499768327,TREND_END,710.9685590752407
2025-09-21 18:00:00,-0.866172011697367,TREND_END,704.8103484045629
2025-09-23 03:45:00,-0.8729182615348389,TREND_END,698.6579301641522
2025-09-24 05:45:00,-0.6713227751422113,TREND_END,693.967680358623
2025-09-26 12:45:00,-1.587641713322622,TREND_END,682.9499599882722
2025-09-27 20:15:00,0.05530662544824382,TREND_END,683.3276765646418
2025-09-28 04:00:00,-0.6152033430629836,TREND_END,679.1238218543415
2025-09-28 13:30:00,-0.043261758222112534,TREND_END,678.8300209485021
2025-09-29 17:15:00,-1.3420383995194403,TREND_END,669.7198613999074
2025-09-29 23:30:00,-0.403572735370907,TREND_END,667.0170546359335
2025-09-30 23:15:00,-1.3098311477575884,TREND_END,658.2802574934568
2025-10-02 04:30:00,-0.6088538851648232,TREND_END,654.2722925704348
2025-10-02 21:45:00,1.0852444504234222,TREND_END,661.3727463162136
2025-10-03 14:30:00,-0.7992416095512721,TREND_END,656.0867801334224
2025-10-03 18:00:00,-0.6393079618527434,TREND_END,651.8923651113661
2025-10-05 02:45:00,-0.8917918652990787,TREND_END,646.0788420287972
2025-10-05 17:45:00,-1.0173380595323565,TREND_END,639.5060360742523
2025-10-06 21:00:00,2.759587374383563,TREND_END,657.153763904178
2025-10-08 17:00:00,-1.180333636158505,TREND_END,649.3971569875354
2025-10-09 04:30:00,-0.23809945761292142,TREND_END,647.8509458789944
2025-10-13 11:15:00,0.16925993643431195,TREND_END,648.9474979781783
2025-10-14 00:15:00,1.3999109082793035,TREND_END,658.0321847913805
2025-10-15 10:30:00,-0.9831012234493217,TREND_END,651.5630623320061
2025-10-17 01:15:00,5.476141985207901,TREND_END,687.2435807484753
2025-10-18 14:45:00,-1.0096678270692074,TREND_END,680.3047034200596
2025-10-19 09:45:00,-1.6020070221060205,TREND_END,669.4061742995527
2025-10-21 14:00:00,-0.5527830122067093,TREND_END,665.7058106853619
2025-10-21 18:15:00,2.392506596819597,TREND_END,681.6328661214206
2025-10-22 23:30:00,-1.419847711874887,TREND_END,671.9547174684085
2025-10-23 13:45:00,-1.0342689721784586,TREND_END,665.0048983185434
2025-10-27 19:45:00,-0.37654007318555655,TREND_END,662.5008883877272
2025-10-30 21:00:00,2.127756054087526,TREND_END,676.5972911487806
2025-11-01 21:45:00,-0.6265140390954402,TREND_END,672.358314131594
2025-11-03 01:45:00,-0.668883795063233,TREND_END,667.8610183236075
2025-11-04 00:45:00,-1.1858212291613233,TREND_END,659.9413805870331
2025-11-04 22:15:00,0.994852099866304,TREND_END,666.5068212696898
2025-11-05 11:30:00,-1.1779111126022714,TREND_END,658.6559633557019
2025-11-07 22:45:00,4.129276161295584,TREND_END,685.8536870355008
2025-11-09 23:30:00,4.253956980440995,TREND_END,715.0296078307595
2025-11-10 22:00:00,-1.383013657242924,TREND_END,705.1406507011295
2025-11-11 04:30:00,0.163102206810787,TREND_END,706.290750663543
2025-11-12 01:15:00,0.4742402559350411,TREND_END,709.6402657271352
2025-11-12 08:30:00,-1.5425057814132788,TREND_END,698.6940236010576
2025-11-13 15:15:00,-1.666563119183489,TREND_END,687.0498466877832
2025-11-15 09:30:00,-1.440712598004187,TREND_END,677.1514329919838
2025-11-16 19:15:00,2.2845687318315555,TREND_END,692.6214228972681
2025-11-17 17:00:00,-2.6577869741679185,TREND_END,674.213020939208
2025-11-17 22:15:00,-0.3024911301745813,TREND_END,672.1735863523849
2025-11-19 15:15:00,-0.7801323656165453,TREND_END,666.9297426521244
2025-11-20 09:30:00,0.5960056407862683,TREND_END,670.9046815384125
2025-11-23 23:15:00,1.6051965292397985,TREND_END,681.6740202009745
2025-11-26 03:00:00,-0.5023355289780003,TREND_END,678.2497294056923
2025-11-26 15:00:00,-0.8006811128200276,TREND_END,672.819111924588
2025-11-26 22:30:00,3.8867722234017346,TREND_END,698.970058280611
2025-11-28 11:15:00,-1.004926139102187,TREND_END,691.9459254604513
2025-11-29 13:30:00,-0.40485158987050357,TREND_END,689.1445713801805
2025-11-29 20:00:00,-0.5862224812157892,TREND_END,685.1046509746717
2025-11-30 16:00:00,-0.04217115038681248,TREND_END,684.8157344620021
2025-12-02 10:45:00,-1.1038448729950738,TREND_END,677.2564310876797
2025-12-04 17:15:00,-0.8825334489175277,TREND_END,671.2794165483858
2025-12-06 09:45:00,-0.9273397610043865,TREND_END,665.0543756112944
2025-12-08 22:45:00,-0.8421625891955765,TREND_END,659.4535364620879
2025-12-10 21:00:00,-0.3206070929315886,TREND_END,657.3392816496022
2025-12-14 12:45:00,-0.8472459486123126,TREND_END,651.7700012171887
2025-12-14 20:15:00,0.5389803940153668,TREND_END,655.282913737823
2025-12-16 06:45:00,-1.882630065232159,TREND_END,642.9463605914655
2025-12-17 06:15:00,-0.751827604077329,TREND_END,638.1125123731283
2025-12-17 20:30:00,-1.1872580942596807,TREND_END,630.5364699194945
2025-12-18 08:15:00,-1.0200003099968935,TREND_END,624.1049959716722
2025-12-21 05:15:00,0.6144427005681832,TREND_END,627.9397635633015
2025-12-24 10:15:00,0.5243595033092869,TREND_END,631.2324253886036
2025-12-27 10:30:00,-0.3651256302403119,TREND_END,628.9276340171223
