Fecha,Estrategia,Side,RSI,SAI_Score,SAI_Level,Accion
1970-01-01 00:29:08.386500,SCALPING_GAMMA,LONG,25.70462232243501,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:08.397300,SCALPING_GAMMA,SHORT,84.2209072978309,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:08.411400,SCALPING_GAMMA,SHORT,79.63800904977408,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:08.587800,SCALPING_GAMMA,LONG,18.20809248554903,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:08.648100,SCALPING_GAMMA,LONG,0.0,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:08.693400,SCALPING_GAMMA,LONG,13.02395209580844,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:08.742000,SCALPING_GAMMA,LONG,9.259259259261,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:08.804400,SCALPING_GAMMA,LONG,22.016936104695844,45,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:09.014400,SCALPING_GAMMA,LONG,17.991631799163144,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:09.049200,SCALPING_GAMMA,LONG,15.183387270765891,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:09.064500,SCALPING_GAMMA,SHORT,90.2061855670104,60,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:09.107100,SCALPING_GAMMA,SHORT,91.99561403508773,60,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:09.151200,SCALPING_GAMMA,SHORT,89.95524614619588,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:09.156300,SCALPING_GAMMA,LONG,14.018191546281455,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:09.187500,SCALPING_GAMMA,LONG,23.71910789632309,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:09.269700,SCALPING_GAMMA,LONG,100.0,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:09.340200,SCALPING_GAMMA,LONG,14.94149414941515,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:09.523200,SCALPING_GAMMA,LONG,5.786350148367802,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:09.537600,SCALPING_GAMMA,LONG,17.541436464088264,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:09.562200,SCALPING_GAMMA,SHORT,90.21575514300054,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:09.567900,SCALPING_GAMMA,LONG,10.52631578947387,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:09.653700,SCALPING_GAMMA,SHORT,85.14851485148526,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:09.705600,SCALPING_GAMMA,LONG,50.0,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:09.738600,SCALPING_GAMMA,LONG,43.956043956043,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:09.785400,SCALPING_GAMMA,LONG,19.57831325301225,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:09.811200,SCALPING_GAMMA,SHORT,94.852941176471,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:09.871200,SCALPING_GAMMA,SHORT,93.63295880149757,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:09.885900,SCALPING_GAMMA,SHORT,73.26732673267408,60,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:09.887100,SCALPING_GAMMA,LONG,19.45945945945907,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:09.888600,SCALPING_GAMMA,LONG,27.31707317073159,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:09.889800,SCALPING_GAMMA,LONG,25.85961921000286,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:09.908700,SCALPING_GAMMA,LONG,10.099337748344396,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:09.929700,SCALPING_GAMMA,LONG,7.547169811321709,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:10.020600,SCALPING_GAMMA,LONG,10.506912442396228,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:10.022100,SCALPING_GAMMA,LONG,60.13957307060757,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:10.044000,SCALPING_GAMMA,LONG,44.94068387997212,45,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:10.052400,SCALPING_GAMMA,SHORT,67.40890688259117,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:10.061400,SCALPING_GAMMA,SHORT,76.59574468085137,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:10.088700,SCALPING_GAMMA,SHORT,72.23719676549923,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:10.111500,SCALPING_GAMMA,LONG,19.778699861687457,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:10.119300,SCALPING_GAMMA,LONG,27.045985970382034,45,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:10.155300,SCALPING_GAMMA,SHORT,70.19047619047623,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:13.726800,SCALPING_GAMMA,LONG,23.79807692307733,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:14.995500,SCALPING_GAMMA,LONG,26.08695652172624,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:15.031500,SCALPING_GAMMA,SHORT,72.30379746835438,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:15.059100,SCALPING_GAMMA,SHORT,83.33333333334123,60,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:15.265800,SCALPING_GAMMA,LONG,84.80845442536345,45,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:15.271500,SCALPING_GAMMA,LONG,19.29595827900873,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:15.275700,SCALPING_GAMMA,LONG,18.76379690949265,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:15.277800,SCALPING_GAMMA,SHORT,75.82417582417554,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:15.282900,SCALPING_GAMMA,SHORT,14.371257485027924,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:15.291900,SCALPING_GAMMA,SHORT,92.40214888718374,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:15.297600,SCALPING_GAMMA,SHORT,78.02631578947376,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:15.309900,SCALPING_GAMMA,SHORT,86.65338645418346,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:15.424200,SCALPING_GAMMA,SHORT,74.35897435897448,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:15.490800,SCALPING_GAMMA,SHORT,88.23038397328904,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:15.504900,SCALPING_GAMMA,SHORT,83.5926449787839,60,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:15.586500,SCALPING_GAMMA,LONG,100.0,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:15.615300,SCALPING_GAMMA,LONG,33.57271095152616,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:15.648300,SCALPING_GAMMA,LONG,33.56643356643336,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:15.659700,SCALPING_GAMMA,SHORT,89.79591836734689,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:15.672600,SCALPING_GAMMA,SHORT,69.64980544747026,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:15.696300,SCALPING_GAMMA,LONG,29.834254143646035,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:15.720300,SCALPING_GAMMA,SHORT,80.18018018018036,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:15.721200,SCALPING_GAMMA,SHORT,93.60269360269368,60,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:15.758400,SCALPING_GAMMA,LONG,6.521739130433261,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:15.795600,SCALPING_GAMMA,LONG,27.63532763532767,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:15.820200,SCALPING_GAMMA,LONG,38.517441860465325,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:15.834600,SCALPING_GAMMA,LONG,21.29455909943705,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:15.855600,SCALPING_GAMMA,LONG,16.144975288302675,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:15.864900,SCALPING_GAMMA,LONG,25.87131367292278,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:15.875700,SCALPING_GAMMA,SHORT,65.43438077634018,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:15.887100,SCALPING_GAMMA,SHORT,71.44906743185112,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:15.888600,SCALPING_GAMMA,SHORT,83.5807860262009,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:15.924600,SCALPING_GAMMA,SHORT,75.77433628318592,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:15.938100,SCALPING_GAMMA,LONG,31.529209621993477,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:15.956400,SCALPING_GAMMA,SHORT,61.90114068441064,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:15.963600,SCALPING_GAMMA,LONG,21.355060034305254,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.020300,SCALPING_GAMMA,LONG,37.15846994535458,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.032300,SCALPING_GAMMA,LONG,25.128205128204826,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.048800,SCALPING_GAMMA,SHORT,72.29326513213985,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:16.061100,SCALPING_GAMMA,SHORT,89.09313725490216,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:16.079400,SCALPING_GAMMA,SHORT,55.12010113780018,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.097100,SCALPING_GAMMA,LONG,21.18055555555541,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.105500,SCALPING_GAMMA,LONG,24.26666666666644,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.108800,SCALPING_GAMMA,LONG,25.728155339805724,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.147500,SCALPING_GAMMA,LONG,7.161803713528812,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.154700,SCALPING_GAMMA,LONG,46.02960969044437,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.199700,SCALPING_GAMMA,LONG,35.023041474654576,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.225200,SCALPING_GAMMA,LONG,27.904849039341343,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.259700,SCALPING_GAMMA,LONG,53.11778290993056,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.281600,SCALPING_GAMMA,LONG,19.04761904761993,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.301700,SCALPING_GAMMA,LONG,17.400419287211477,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.313400,SCALPING_GAMMA,LONG,7.881773399014719,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.332600,SCALPING_GAMMA,LONG,4.784688995213855,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.357200,SCALPING_GAMMA,SHORT,94.89489489489524,60,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:16.382100,SCALPING_GAMMA,LONG,43.04347826086976,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.389600,SCALPING_GAMMA,LONG,27.54010695187162,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.446300,SCALPING_GAMMA,LONG,100.0,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.450200,SCALPING_GAMMA,LONG,6.864064602960895,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.450800,SCALPING_GAMMA,LONG,15.182648401826428,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.454100,SCALPING_GAMMA,LONG,17.905918057662745,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.482000,SCALPING_GAMMA,SHORT,82.37951807228959,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.483200,SCALPING_GAMMA,SHORT,69.68152866242082,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.504200,SCALPING_GAMMA,SHORT,78.91077636152949,60,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:16.504500,SCALPING_GAMMA,SHORT,79.52755905511816,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:16.515900,SCALPING_GAMMA,LONG,11.968085106382716,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.560900,SCALPING_GAMMA,LONG,13.286713286713564,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.566900,SCALPING_GAMMA,SHORT,70.69892473118324,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:16.650000,SCALPING_GAMMA,LONG,13.819577735124255,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.656300,SCALPING_GAMMA,SHORT,83.33333333333333,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:16.659900,SCALPING_GAMMA,LONG,21.79104477611979,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.663800,SCALPING_GAMMA,SHORT,69.4390715667312,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.681500,SCALPING_GAMMA,LONG,20.666666666667552,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.682100,SCALPING_GAMMA,LONG,18.75000000000091,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.684500,SCALPING_GAMMA,LONG,19.613259668506743,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.684800,SCALPING_GAMMA,LONG,14.347826086956104,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.693800,SCALPING_GAMMA,SHORT,89.7071129707113,60,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:16.749900,SCALPING_GAMMA,LONG,9.32539682539631,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.761000,SCALPING_GAMMA,LONG,29.76054732041051,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.763700,SCALPING_GAMMA,LONG,10.966057441253554,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.800000,SCALPING_GAMMA,LONG,25.71785268414521,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.818600,SCALPING_GAMMA,LONG,15.78947368421096,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.821900,SCALPING_GAMMA,SHORT,78.15333882934864,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:16.835100,SCALPING_GAMMA,SHORT,72.33532934131722,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:16.846200,SCALPING_GAMMA,SHORT,76.50349650349675,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:16.894200,SCALPING_GAMMA,SHORT,83.11258278145652,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.905900,SCALPING_GAMMA,SHORT,67.8160919540233,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.929600,SCALPING_GAMMA,SHORT,68.56649395509454,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.950900,SCALPING_GAMMA,LONG,48.26789838337147,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.960800,SCALPING_GAMMA,LONG,28.3653846153846,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:16.981200,SCALPING_GAMMA,SHORT,86.48648648648633,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:17.058600,SCALPING_GAMMA,SHORT,85.17699115044225,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:17.085300,SCALPING_GAMMA,LONG,19.35246504782896,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:17.110800,SCALPING_GAMMA,LONG,14.525139664805607,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:17.118000,SCALPING_GAMMA,LONG,40.89347079037688,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:17.154600,SCALPING_GAMMA,LONG,31.174089068825552,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:17.168100,SCALPING_GAMMA,SHORT,79.09836065573622,80,CRITICAL,BLOQUEADA_SAI_CRITICO
1970-01-01 00:29:17.169300,SCALPING_GAMMA,SHORT,74.50980392156796,60,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:17.221800,SCALPING_GAMMA,SHORT,64.89361702127624,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:17.250300,SCALPING_GAMMA,LONG,20.76677316293899,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:17.288400,SCALPING_GAMMA,SHORT,79.06976744186056,80,CRITICAL,BLOQUEADA_SAI_CRITICO
1970-01-01 00:29:17.307600,SCALPING_GAMMA,LONG,26.185101580136237,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:17.323500,SCALPING_GAMMA,SHORT,74.69879518072344,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:17.335800,SCALPING_GAMMA,SHORT,74.59283387622165,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:17.370600,SCALPING_GAMMA,SHORT,89.30481283422507,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:17.385000,SCALPING_GAMMA,LONG,33.777777777777374,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:17.433300,SCALPING_GAMMA,LONG,24.399999999999796,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:17.532000,SCALPING_GAMMA,LONG,17.180616740087785,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:17.562300,SCALPING_GAMMA,SHORT,80.99009900990144,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:17.577600,SCALPING_GAMMA,LONG,27.54385964912275,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:17.620500,SCALPING_GAMMA,SHORT,77.09090909090926,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:17.631600,SCALPING_GAMMA,SHORT,77.21088435374138,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:17.657400,SCALPING_GAMMA,SHORT,84.01697312588406,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:17.675100,SCALPING_GAMMA,SHORT,90.83333333333329,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:17.701500,SCALPING_GAMMA,SHORT,82.97872340425498,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:17.716800,SCALPING_GAMMA,SHORT,77.89473684210596,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:17.759100,SCALPING_GAMMA,SHORT,61.75869120654448,25,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:17.781900,SCALPING_GAMMA,LONG,26.37795275590487,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:17.812800,SCALPING_GAMMA,LONG,16.881028938906255,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:17.823900,SCALPING_GAMMA,LONG,26.724137931034164,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:17.850600,SCALPING_GAMMA,LONG,20.07104795737115,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:17.872500,SCALPING_GAMMA,SHORT,82.58317025440252,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:17.894700,SCALPING_GAMMA,LONG,17.659574468085026,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:17.919600,SCALPING_GAMMA,LONG,29.455081001472664,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:17.925900,SCALPING_GAMMA,LONG,18.805590851333815,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:17.969400,SCALPING_GAMMA,SHORT,74.17417417417447,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:17.990700,SCALPING_GAMMA,LONG,33.48623853211082,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:18.032700,SCALPING_GAMMA,LONG,23.2978723404251,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:18.083100,SCALPING_GAMMA,LONG,6.534090909091347,0,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:18.117000,SCALPING_GAMMA,LONG,37.608695652174426,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:18.139200,SCALPING_GAMMA,SHORT,87.93264733395725,20,SAFE,ENTRADA_ESTANDAR
1970-01-01 00:29:18.147600,SCALPING_GAMMA,SHORT,94.07821229050248,55,CAUTION,ENTRADA_REDUCIDA_CAUTION
1970-01-01 00:29:18.167400,SCALPING_GAMMA,SHORT,73.13432835820882,35,CAUTION,ENTRADA_REDUCIDA_CAUTION
