Trade_ID,Side,Entry_Time,PnL_Pct,Wait_Time_Min,Exit_Reason,Max_Drawdown
TRD_202504241245_DIR,SHORT,2025-04-24 12:45:00,-2.5,0.0,STOP_LOSS,-0.47
TRD_202504241305,SHORT,2025-04-24 13:05:00,-2.5,10.0,STOP_LOSS,-3.85
TRD_202504241518,SHORT,2025-04-24 15:18:00,0.92,6.0,TRAILING_WIN,-2.33
TRD_202504250217_DIR,LONG,2025-04-25 02:17:00,1.25,0.0,TRAILING_WIN,-2.8
TRD_202504250249_DIR,LONG,2025-04-25 02:49:00,7.74,0.0,TRAILING_WIN,-7.25
TRD_202504250955_DIR,SHORT,2025-04-25 09:55:00,0.52,0.0,TRAILING_WIN,-1.11
TRD_202504251311,LONG,2025-04-25 13:11:00,1.74,5.0,TRAILING_WIN,-1.9
TRD_202504260044_DIR,SHORT,2025-04-26 00:44:00,4.6,0.0,TRAILING_WIN,-6.91
TRD_202504260130_DIR,SHORT,2025-04-26 01:30:00,-2.5,0.0,STOP_LOSS,-0.66
TRD_202504260133_DIR,SHORT,2025-04-26 01:33:00,1.44,0.0,TRAILING_WIN,-1.01
TRD_202504260821_DIR,SHORT,2025-04-26 08:21:00,-2.5,0.0,STOP_LOSS,-0.99
TRD_202504261145_DIR,LONG,2025-04-26 11:45:00,1.78,0.0,TRAILING_WIN,-1.58
TRD_202504262243_DIR,SHORT,2025-04-26 22:43:00,1.22,0.0,TRAILING_WIN,-2.5
TRD_202504270002_DIR,SHORT,2025-04-27 00:02:00,-2.5,0.0,STOP_LOSS,-2.61
TRD_202504270026_DIR,SHORT,2025-04-27 00:26:00,7.54,0.0,TRAILING_WIN,-9.35
TRD_202504270940_DIR,SHORT,2025-04-27 09:40:00,2.58,0.0,TRAILING_WIN,-0.46
TRD_202504271114_DIR,LONG,2025-04-27 11:14:00,2.74,0.0,TRAILING_WIN,-1.02
TRD_202504271915_DIR,SHORT,2025-04-27 19:15:00,-2.5,0.0,STOP_LOSS,-8.84
TRD_202504280010_DIR,LONG,2025-04-28 00:10:00,-2.5,0.0,STOP_LOSS,-1.93
TRD_202504280400_DIR,SHORT,2025-04-28 04:00:00,-2.5,0.0,STOP_LOSS,-2.55
TRD_202504280621_DIR,SHORT,2025-04-28 06:21:00,0.93,0.0,TRAILING_WIN,-1.87
TRD_202504281356_DIR,LONG,2025-04-28 13:56:00,0.63,0.0,TRAILING_WIN,-1.05
TRD_202504281525_DIR,LONG,2025-04-28 15:25:00,6.4,0.0,TRAILING_WIN,-0.21
TRD_202504281542_DIR,LONG,2025-04-28 15:42:00,0.69,0.0,TRAILING_WIN,-1.32
TRD_202504281941_DIR,SHORT,2025-04-28 19:41:00,1.38,0.0,TRAILING_WIN,-1.0
TRD_202504290440_DIR,LONG,2025-04-29 04:40:00,3.41,0.0,TRAILING_WIN,-1.79
TRD_202504290821_DIR,SHORT,2025-04-29 08:21:00,1.29,0.0,TRAILING_WIN,-1.65
TRD_202504292102_DIR,LONG,2025-04-29 21:02:00,-2.5,0.0,STOP_LOSS,-2.75
TRD_202504292311_DIR,LONG,2025-04-29 23:11:00,0.86,0.0,TRAILING_WIN,-1.06
TRD_202504300730_DIR,LONG,2025-04-30 07:30:00,4.95,0.0,TRAILING_WIN,-6.11
TRD_202504301210_DIR,LONG,2025-04-30 12:10:00,-2.5,0.0,STOP_LOSS,-2.56
TRD_202504301248_DIR,LONG,2025-04-30 12:48:00,2.11,0.0,TRAILING_WIN,-5.3
TRD_202504301358_DIR,LONG,2025-04-30 13:58:00,3.01,0.0,TRAILING_WIN,-4.16
TRD_202504301730_DIR,SHORT,2025-04-30 17:30:00,-2.5,0.0,STOP_LOSS,-1.76
TRD_202504302000_DIR,SHORT,2025-04-30 20:00:00,-2.5,0.0,STOP_LOSS,-1.8
TRD_202505010115_DIR,SHORT,2025-05-01 01:15:00,-2.5,0.0,STOP_LOSS,-2.34
TRD_202505011945_DIR,LONG,2025-05-01 19:45:00,-2.5,0.0,STOP_LOSS,-12.71
TRD_202505021116_DIR,LONG,2025-05-02 11:16:00,22.14,0.0,TRAILING_WIN,-9.29
TRD_202505062055_DIR,SHORT,2025-05-06 20:55:00,-2.5,0.0,STOP_LOSS,-3.47
TRD_202505062056,LONG,2025-05-06 20:56:00,3.48,26.0,TRAILING_WIN,-1.19
TRD_202505071730_DIR,LONG,2025-05-07 17:30:00,6.15,0.0,TRAILING_WIN,-6.93
TRD_202505081030_DIR,SHORT,2025-05-08 10:30:00,-2.5,0.0,STOP_LOSS,-4.27
TRD_202505100915_DIR,SHORT,2025-05-10 09:15:00,-2.5,0.0,STOP_LOSS,-4.77
TRD_202505200734,SHORT,2025-05-20 07:34:00,-2.5,34.0,STOP_LOSS,0.0
TRD_202505201215_DIR,SHORT,2025-05-20 12:15:00,-2.5,0.0,STOP_LOSS,-14.41
TRD_202505201239_DIR,SHORT,2025-05-20 12:39:00,11.72,0.0,TRAILING_WIN,0.0
TRD_202505212345_DIR,SHORT,2025-05-21 23:45:00,-2.5,0.0,STOP_LOSS,-8.47
TRD_202505221549_DIR,SHORT,2025-05-22 15:49:00,-2.5,0.0,STOP_LOSS,-3.4
TRD_202505221557_DIR,SHORT,2025-05-22 15:57:00,2.4,0.0,TRAILING_WIN,-1.19
TRD_202505221620_DIR,SHORT,2025-05-22 16:20:00,-2.5,0.0,STOP_LOSS,-2.8
TRD_202505221633_DIR,SHORT,2025-05-22 16:33:00,3.68,0.0,TRAILING_WIN,-0.5
TRD_202505230858,SHORT,2025-05-23 08:58:00,4.46,28.0,TRAILING_WIN,-1.94
TRD_202505231209_DIR,LONG,2025-05-23 12:09:00,4.98,0.0,TRAILING_WIN,-1.14
TRD_202505231259_DIR,LONG,2025-05-23 12:59:00,4.34,0.0,TRAILING_WIN,0.0
TRD_202505240540_DIR,SHORT,2025-05-24 05:40:00,2.8,0.0,TRAILING_WIN,-1.69
TRD_202505241245_DIR,LONG,2025-05-24 12:45:00,-2.5,0.0,STOP_LOSS,-5.1
TRD_202505241256_DIR,LONG,2025-05-24 12:56:00,-2.5,0.0,STOP_LOSS,-8.83
TRD_202505241517_DIR,LONG,2025-05-24 15:17:00,13.32,0.0,TRAILING_WIN,-1.92
TRD_202505250000_DIR,LONG,2025-05-25 00:00:00,-2.5,0.0,STOP_LOSS,-2.9
TRD_202505250042_DIR,LONG,2025-05-25 00:42:00,2.36,0.0,TRAILING_WIN,0.0
TRD_202505250053_DIR,LONG,2025-05-25 00:53:00,7.96,0.0,TRAILING_WIN,-1.0
TRD_202505251625_DIR,LONG,2025-05-25 16:25:00,2.28,0.0,TRAILING_WIN,-1.21
TRD_202505251636,LONG,2025-05-25 16:36:00,-2.5,15.0,STOP_LOSS,-5.34
TRD_202505252219_DIR,LONG,2025-05-25 22:19:00,12.8,0.0,TRAILING_WIN,-8.76
TRD_202505260210_DIR,SHORT,2025-05-26 02:10:00,-2.5,0.0,STOP_LOSS,-5.12
TRD_202505260214_DIR,SHORT,2025-05-26 02:14:00,8.1,0.0,TRAILING_WIN,-4.78
TRD_202505261615_DIR,SHORT,2025-05-26 16:15:00,-2.5,0.0,STOP_LOSS,-2.66
TRD_202505261625_DIR,SHORT,2025-05-26 16:25:00,3.31,0.0,TRAILING_WIN,-1.02
TRD_202505270911,SHORT,2025-05-27 09:11:00,0.87,35.0,TRAILING_WIN,-3.28
TRD_202505272056_DIR,SHORT,2025-05-27 20:56:00,-2.5,0.0,STOP_LOSS,-3.69
TRD_202505272058_DIR,SHORT,2025-05-27 20:58:00,2.85,0.0,TRAILING_WIN,-0.94
TRD_202505280005_DIR,LONG,2025-05-28 00:05:00,-2.5,0.0,STOP_LOSS,-4.24
TRD_202505280015_DIR,LONG,2025-05-28 00:15:00,4.29,0.0,TRAILING_WIN,-6.14
TRD_202505280635_DIR,LONG,2025-05-28 06:35:00,2.05,0.0,TRAILING_WIN,-1.06
TRD_202505280722_DIR,LONG,2025-05-28 07:22:00,1.9,0.0,TRAILING_WIN,-2.68
TRD_202505280845_DIR,LONG,2025-05-28 08:45:00,1.21,0.0,TRAILING_WIN,-2.35
TRD_202505281610_DIR,LONG,2025-05-28 16:10:00,5.8,0.0,TRAILING_WIN,-2.43
TRD_202505291220_DIR,LONG,2025-05-29 12:20:00,-2.5,0.0,STOP_LOSS,-7.54
TRD_202505291223_DIR,LONG,2025-05-29 12:23:00,-2.5,0.0,STOP_LOSS,-3.12
TRD_202505301300_DIR,LONG,2025-05-30 13:00:00,-2.5,0.0,STOP_LOSS,-3.11
TRD_202505301430_DIR,LONG,2025-05-30 14:30:00,4.95,0.0,TRAILING_WIN,-0.54
TRD_202505302147,SHORT,2025-05-30 21:47:00,-2.5,53.0,STOP_LOSS,-10.47
TRD_202505310656_DIR,SHORT,2025-05-31 06:56:00,8.96,0.0,TRAILING_WIN,-0.07
TRD_202505311656_DIR,SHORT,2025-05-31 16:56:00,2.87,0.0,TRAILING_WIN,-0.3
TRD_202506020319_DIR,SHORT,2025-06-02 03:19:00,1.86,0.0,TRAILING_WIN,-4.54
TRD_202506020324_DIR,SHORT,2025-06-02 03:24:00,2.42,0.0,TRAILING_WIN,-2.09
TRD_202506022005_DIR,SHORT,2025-06-02 20:05:00,0.76,0.0,TRAILING_WIN,-1.79
TRD_202506031205_DIR,SHORT,2025-06-03 12:05:00,4.17,0.0,TRAILING_WIN,-3.25
TRD_202506031535_DIR,SHORT,2025-06-03 15:35:00,-2.5,0.0,STOP_LOSS,-5.22
TRD_202506031537_DIR,SHORT,2025-06-03 15:37:00,1.37,0.0,TRAILING_WIN,-1.57
TRD_202506041458,LONG,2025-06-04 14:58:00,8.17,58.0,TRAILING_WIN,-9.7
TRD_202506042230_DIR,LONG,2025-06-04 22:30:00,-2.5,0.0,STOP_LOSS,-10.57
TRD_202506051005_DIR,LONG,2025-06-05 10:05:00,-2.5,0.0,STOP_LOSS,-9.43
TRD_202506051006_DIR,LONG,2025-06-05 10:06:00,4.6,0.0,TRAILING_WIN,-1.09
TRD_202506051904_DIR,SHORT,2025-06-05 19:04:00,4.74,0.0,TRAILING_WIN,-1.55
TRD_202506060110_DIR,SHORT,2025-06-06 01:10:00,-2.5,0.0,STOP_LOSS,-9.82
TRD_202506060112_DIR,SHORT,2025-06-06 01:12:00,2.98,0.0,TRAILING_WIN,-4.11
TRD_202506060519_DIR,LONG,2025-06-06 05:19:00,9.5,0.0,TRAILING_WIN,-2.89
TRD_202506061217_DIR,LONG,2025-06-06 12:17:00,-2.5,0.0,STOP_LOSS,-2.51
TRD_202506070056,LONG,2025-06-07 00:56:00,9.34,56.0,TRAILING_WIN,-9.49
TRD_202506071325_DIR,SHORT,2025-06-07 13:25:00,-2.5,0.0,STOP_LOSS,-2.51
TRD_202506071326,LONG,2025-06-07 13:26:00,10.15,26.0,TRAILING_WIN,-2.86
TRD_202506072347,LONG,2025-06-07 23:47:00,0.88,47.0,TRAILING_WIN,-2.76
TRD_202506090755_DIR,SHORT,2025-06-09 07:55:00,-2.5,0.0,STOP_LOSS,-4.59
TRD_202506091700_DIR,LONG,2025-06-09 17:00:00,-2.5,0.0,STOP_LOSS,-4.69
TRD_202506091710_DIR,LONG,2025-06-09 17:10:00,6.16,0.0,TRAILING_WIN,0.0
TRD_202506092233,SHORT,2025-06-09 22:33:00,1.27,37.0,TRAILING_WIN,-3.38
TRD_202506092335_DIR,SHORT,2025-06-09 23:35:00,-2.5,0.0,STOP_LOSS,-4.22
TRD_202506092351_DIR,SHORT,2025-06-09 23:51:00,-2.5,0.0,STOP_LOSS,-2.77
TRD_202506101101,SHORT,2025-06-10 11:01:00,2.05,16.0,TRAILING_WIN,-1.49
TRD_202506101300_DIR,SHORT,2025-06-10 13:00:00,-2.5,0.0,STOP_LOSS,-3.6
TRD_202506101309_DIR,SHORT,2025-06-10 13:09:00,8.49,0.0,TRAILING_WIN,-9.95
TRD_202506102130_DIR,LONG,2025-06-10 21:30:00,1.84,0.0,TRAILING_WIN,-1.49
TRD_202506110926,SHORT,2025-06-11 09:26:00,-2.5,26.0,STOP_LOSS,-2.88
TRD_202506120128,LONG,2025-06-12 01:28:00,-2.5,51.0,STOP_LOSS,-3.03
TRD_202506122055_DIR,SHORT,2025-06-12 20:55:00,1.63,0.0,TRAILING_WIN,-2.68
TRD_202506140316,SHORT,2025-06-14 03:16:00,-2.5,15.0,STOP_LOSS,-0.54
TRD_202506140715_DIR,SHORT,2025-06-14 07:15:00,2.64,0.0,TRAILING_WIN,0.0
TRD_202506140730_DIR,LONG,2025-06-14 07:30:00,-2.5,0.0,STOP_LOSS,0.0
TRD_202506140815_DIR,LONG,2025-06-14 08:15:00,1.49,0.0,TRAILING_WIN,-3.2
TRD_202506140855_DIR,LONG,2025-06-14 08:55:00,6.12,0.0,TRAILING_WIN,0.0
TRD_202506141300_DIR,LONG,2025-06-14 13:00:00,-2.5,0.0,STOP_LOSS,-9.63
TRD_202506141332_DIR,LONG,2025-06-14 13:32:00,0.55,0.0,TRAILING_WIN,-1.03
TRD_202506141442,LONG,2025-06-14 14:42:00,6.56,47.0,TRAILING_WIN,0.0
TRD_202506150225_DIR,SHORT,2025-06-15 02:25:00,0.98,0.0,TRAILING_WIN,-0.89
TRD_202506152016_DIR,LONG,2025-06-15 20:16:00,2.97,0.0,TRAILING_WIN,-2.75
TRD_202506161100_DIR,LONG,2025-06-16 11:00:00,0.94,0.0,TRAILING_WIN,-1.9
TRD_202506162130_DIR,LONG,2025-06-16 21:30:00,-2.5,0.0,STOP_LOSS,-2.96
TRD_202506162300_DIR,LONG,2025-06-16 23:00:00,-2.5,0.0,STOP_LOSS,-2.58
TRD_202506170010_DIR,LONG,2025-06-17 00:10:00,6.05,0.0,TRAILING_WIN,-6.45
TRD_202506170011,LONG,2025-06-17 00:11:00,6.03,7.0,TRAILING_WIN,-6.45
TRD_202506171200_DIR,LONG,2025-06-17 12:00:00,11.47,0.0,TRAILING_WIN,-11.19
TRD_202506171207_DIR,LONG,2025-06-17 12:07:00,-2.5,0.0,STOP_LOSS,-14.25
TRD_202506171231_DIR,LONG,2025-06-17 12:31:00,5.56,0.0,TRAILING_WIN,-3.5
TRD_202506200930_DIR,SHORT,2025-06-20 09:30:00,7.16,0.0,TRAILING_WIN,-2.3
TRD_202506212209,LONG,2025-06-21 22:09:00,-2.5,44.0,STOP_LOSS,-15.56
TRD_202507040145_DIR,LONG,2025-07-04 01:45:00,-2.5,0.0,STOP_LOSS,-12.54
TRD_202507040828_DIR,LONG,2025-07-04 08:28:00,6.55,0.0,TRAILING_WIN,-7.08
TRD_202507160443_DIR,SHORT,2025-07-16 04:43:00,-2.5,0.0,STOP_LOSS,-3.48
TRD_202507171047,SHORT,2025-07-17 10:47:00,2.65,35.0,TRAILING_WIN,0.0
TRD_202507171340_DIR,SHORT,2025-07-17 13:40:00,-2.5,0.0,STOP_LOSS,-5.0
TRD_202507201200_DIR,LONG,2025-07-20 12:00:00,-2.5,0.0,STOP_LOSS,-5.38
TRD_202507211109_DIR,LONG,2025-07-21 11:09:00,4.62,0.0,TRAILING_WIN,-5.07
TRD_202507211146_DIR,LONG,2025-07-21 11:46:00,-2.5,0.0,STOP_LOSS,-3.52
TRD_202507211149_DIR,LONG,2025-07-21 11:49:00,8.09,0.0,TRAILING_WIN,-5.38
TRD_202507251630_DIR,LONG,2025-07-25 16:30:00,5.28,0.0,TRAILING_WIN,-3.56
TRD_202507281810_DIR,LONG,2025-07-28 18:10:00,3.03,0.0,TRAILING_WIN,0.0
TRD_202507281819,LONG,2025-07-28 18:19:00,2.68,11.0,TRAILING_WIN,0.0
TRD_202508011400_DIR,SHORT,2025-08-01 14:00:00,-2.5,0.0,STOP_LOSS,-11.55
TRD_202508011403_DIR,SHORT,2025-08-01 14:03:00,9.46,0.0,TRAILING_WIN,0.0
TRD_202508020315_DIR,SHORT,2025-08-02 03:15:00,-2.5,0.0,STOP_LOSS,0.0
TRD_202508020902_DIR,SHORT,2025-08-02 09:02:00,-2.5,0.0,STOP_LOSS,-8.04
TRD_202508021824_DIR,SHORT,2025-08-02 18:24:00,-2.5,0.0,STOP_LOSS,-10.87
TRD_202508121040_DIR,LONG,2025-08-12 10:40:00,1.41,0.0,TRAILING_WIN,-2.39
TRD_202508122023_DIR,SHORT,2025-08-12 20:23:00,-2.5,0.0,STOP_LOSS,-2.2
TRD_202508130009_DIR,SHORT,2025-08-13 00:09:00,-2.5,0.0,STOP_LOSS,-0.91
TRD_202508141445_DIR,LONG,2025-08-14 14:45:00,-2.5,0.0,STOP_LOSS,-4.47
TRD_202508141727_DIR,LONG,2025-08-14 17:27:00,3.63,0.0,TRAILING_WIN,-0.07
TRD_202508151120_DIR,LONG,2025-08-15 11:20:00,-2.5,0.0,STOP_LOSS,-2.93
TRD_202508151501_DIR,LONG,2025-08-15 15:01:00,-2.5,0.0,STOP_LOSS,-0.4
TRD_202508151522_DIR,LONG,2025-08-15 15:22:00,-2.5,0.0,STOP_LOSS,-0.41
TRD_202508151535_DIR,LONG,2025-08-15 15:35:00,-2.5,0.0,STOP_LOSS,-0.87
TRD_202508151543_DIR,LONG,2025-08-15 15:43:00,1.3,0.0,TRAILING_WIN,-2.47
TRD_202508151845_DIR,LONG,2025-08-15 18:45:00,-2.5,0.0,STOP_LOSS,-3.2
TRD_202508151857_DIR,LONG,2025-08-15 18:57:00,2.67,0.0,TRAILING_WIN,0.0
TRD_202508151920_DIR,LONG,2025-08-15 19:20:00,-2.5,0.0,STOP_LOSS,-0.02
TRD_202508151921_DIR,LONG,2025-08-15 19:21:00,-2.5,0.0,STOP_LOSS,-3.6
TRD_202508151924_DIR,LONG,2025-08-15 19:24:00,3.03,0.0,TRAILING_WIN,0.0
TRD_202508160649,LONG,2025-08-16 06:49:00,-2.5,19.0,STOP_LOSS,-1.44
TRD_202508161240_DIR,LONG,2025-08-16 12:40:00,-2.5,0.0,STOP_LOSS,-2.31
TRD_202508162315_DIR,SHORT,2025-08-16 23:15:00,-2.5,0.0,STOP_LOSS,-5.7
TRD_202508162318_DIR,SHORT,2025-08-16 23:18:00,3.02,0.0,TRAILING_WIN,-4.06
TRD_202508170856,SHORT,2025-08-17 08:56:00,-2.5,56.0,STOP_LOSS,0.0
TRD_202508170910_DIR,SHORT,2025-08-17 09:10:00,-2.5,0.0,STOP_LOSS,-0.16
TRD_202508170913_DIR,SHORT,2025-08-17 09:13:00,-2.5,0.0,STOP_LOSS,-2.66
TRD_202508171002_DIR,SHORT,2025-08-17 10:02:00,1.06,0.0,TRAILING_WIN,-1.67
TRD_202508180231_DIR,LONG,2025-08-18 02:31:00,-2.5,0.0,STOP_LOSS,-3.52
TRD_202508180255_DIR,LONG,2025-08-18 02:55:00,2.61,0.0,TRAILING_WIN,-0.05
TRD_202508180900_DIR,SHORT,2025-08-18 09:00:00,3.55,0.0,TRAILING_WIN,-4.55
TRD_202508181400_DIR,LONG,2025-08-18 14:00:00,1.6,0.0,TRAILING_WIN,-4.5
TRD_202508190030_DIR,LONG,2025-08-19 00:30:00,-2.5,0.0,STOP_LOSS,-0.43
TRD_202508191045_DIR,SHORT,2025-08-19 10:45:00,0.88,0.0,TRAILING_WIN,-0.94
TRD_202508191047,SHORT,2025-08-19 10:47:00,0.73,17.0,TRAILING_WIN,-0.94
TRD_202508191424_DIR,LONG,2025-08-19 14:24:00,-2.5,0.0,STOP_LOSS,-2.59
TRD_202508191900_DIR,LONG,2025-08-19 19:00:00,2.31,0.0,TRAILING_WIN,-3.64
TRD_202508191910_DIR,LONG,2025-08-19 19:10:00,2.74,0.0,TRAILING_WIN,-2.49
TRD_202508192115_DIR,SHORT,2025-08-19 21:15:00,-2.5,0.0,STOP_LOSS,-3.46
TRD_202508200330_DIR,SHORT,2025-08-20 03:30:00,-2.5,0.0,STOP_LOSS,-3.15
TRD_202508201507_DIR,SHORT,2025-08-20 15:07:00,-2.5,0.0,STOP_LOSS,-2.43
TRD_202508210130_DIR,SHORT,2025-08-21 01:30:00,2.0,0.0,TRAILING_WIN,-3.79
TRD_202508210920_DIR,LONG,2025-08-21 09:20:00,1.3,0.0,TRAILING_WIN,-3.36
TRD_202508220804_DIR,SHORT,2025-08-22 08:04:00,2.71,0.0,TRAILING_WIN,-1.2
TRD_202508221405_DIR,SHORT,2025-08-22 14:05:00,-2.5,0.0,STOP_LOSS,-2.97
TRD_202508221413_DIR,SHORT,2025-08-22 14:13:00,0.76,0.0,TRAILING_WIN,-1.04
TRD_202508221433_DIR,SHORT,2025-08-22 14:33:00,-2.5,0.0,STOP_LOSS,-2.34
