Trade_ID,Side,Entry_Time,PnL_Pct,Wait_Time_Min,Exit_Reason,Max_Drawdown
TRD_202510170709_DIR,LONG,2025-10-17 07:09:00,-2.5,0.0,STOP_LOSS,-3.06
TRD_202510170805_DIR,LONG,2025-10-17 08:05:00,1.16,0.0,TRAILING_WIN,-2.75
TRD_202510170806,LONG,2025-10-17 08:06:00,1.07,3.0,TRAILING_WIN,-2.75
TRD_202510171415_DIR,LONG,2025-10-17 14:15:00,0.82,0.0,TRAILING_WIN,-1.88
TRD_202510172111,SHORT,2025-10-17 21:11:00,-2.5,6.0,STOP_LOSS,-3.62
TRD_202510172110_DIR,SHORT,2025-10-17 21:10:00,-2.5,0.0,STOP_LOSS,-3.71
TRD_202510181851_DIR,SHORT,2025-10-18 18:51:00,-2.5,0.0,STOP_LOSS,-2.95
TRD_202510191100_DIR,SHORT,2025-10-19 11:00:00,-2.5,0.0,STOP_LOSS,-2.48
TRD_202510191415_DIR,SHORT,2025-10-19 14:15:00,0.62,0.0,TRAILING_WIN,-1.21
TRD_202510191416,SHORT,2025-10-19 14:16:00,0.62,4.0,TRAILING_WIN,-1.21
TRD_202510200019_DIR,LONG,2025-10-20 00:19:00,1.71,0.0,TRAILING_WIN,-0.85
TRD_202510200350_DIR,SHORT,2025-10-20 03:50:00,-2.5,0.0,STOP_LOSS,-2.68
TRD_202510200641_DIR,SHORT,2025-10-20 06:41:00,0.59,0.0,TRAILING_WIN,-1.27
TRD_202510201557_DIR,LONG,2025-10-20 15:57:00,-2.5,0.0,STOP_LOSS,-3.22
TRD_202510210352_DIR,LONG,2025-10-21 03:52:00,4.75,0.0,TRAILING_WIN,-2.29
TRD_202510212119_DIR,LONG,2025-10-21 21:19:00,-2.5,0.0,STOP_LOSS,-2.75
TRD_202510220942_DIR,LONG,2025-10-22 09:42:00,1.54,0.0,TRAILING_WIN,-1.34
TRD_202510221146_DIR,SHORT,2025-10-22 11:46:00,2.12,0.0,TRAILING_WIN,-2.84
TRD_202510222101_DIR,LONG,2025-10-22 21:01:00,3.93,0.0,TRAILING_WIN,-2.14
TRD_202510231202_DIR,LONG,2025-10-23 12:02:00,2.93,0.0,TRAILING_WIN,-1.13
TRD_202510240416_DIR,SHORT,2025-10-24 04:16:00,-2.5,0.0,STOP_LOSS,-2.65
TRD_202510240442_DIR,SHORT,2025-10-24 04:42:00,0.53,0.0,TRAILING_WIN,-1.25
TRD_202510241230_DIR,SHORT,2025-10-24 12:30:00,2.18,0.0,TRAILING_WIN,-0.51
TRD_202510241415_DIR,LONG,2025-10-24 14:15:00,4.42,0.0,TRAILING_WIN,-2.55
TRD_202510262200_DIR,SHORT,2025-10-26 22:00:00,-2.5,0.0,STOP_LOSS,-2.51
TRD_202510270515_DIR,SHORT,2025-10-27 05:15:00,3.26,0.0,TRAILING_WIN,-1.36
TRD_202510271658_DIR,SHORT,2025-10-27 16:58:00,1.52,0.0,TRAILING_WIN,-1.46
TRD_202510280532_DIR,LONG,2025-10-28 05:32:00,-2.5,0.0,STOP_LOSS,-3.91
TRD_202510282018_DIR,LONG,2025-10-28 20:18:00,-2.5,0.0,STOP_LOSS,-3.51
TRD_202510291840_DIR,LONG,2025-10-29 18:40:00,2.51,0.0,TRAILING_WIN,-1.21
TRD_202510292000_DIR,SHORT,2025-10-29 20:00:00,0.72,0.0,TRAILING_WIN,-2.23
TRD_202510300410_DIR,LONG,2025-10-30 04:10:00,0.73,0.0,TRAILING_WIN,-2.38
TRD_202510301200_DIR,LONG,2025-10-30 12:00:00,-2.5,0.0,STOP_LOSS,-2.74
TRD_202510301324_DIR,LONG,2025-10-30 13:24:00,-2.5,0.0,STOP_LOSS,-3.05
TRD_202510310045_DIR,SHORT,2025-10-31 00:45:00,-2.5,0.0,STOP_LOSS,-2.6
TRD_202510311219_DIR,SHORT,2025-10-31 12:19:00,2.64,0.0,TRAILING_WIN,-1.56
TRD_202510311916_DIR,SHORT,2025-10-31 19:16:00,-2.5,0.0,STOP_LOSS,-3.84
TRD_202510311944_DIR,SHORT,2025-10-31 19:44:00,-2.5,0.0,STOP_LOSS,-3.56
TRD_202510311957_DIR,SHORT,2025-10-31 19:57:00,2.19,0.0,TRAILING_WIN,-1.78
TRD_202511011342_DIR,LONG,2025-11-01 13:42:00,0.54,0.0,TRAILING_WIN,-3.37
TRD_202511021624_DIR,SHORT,2025-11-02 16:24:00,-2.5,0.0,STOP_LOSS,-2.42
TRD_202511021626_DIR,SHORT,2025-11-02 16:26:00,0.93,0.0,TRAILING_WIN,0.0
TRD_202511021627_DIR,SHORT,2025-11-02 16:27:00,-2.5,0.0,STOP_LOSS,-4.24
TRD_202511021646,SHORT,2025-11-02 16:46:00,1.24,11.0,TRAILING_WIN,-1.02
TRD_202511022310_DIR,SHORT,2025-11-02 23:10:00,4.35,0.0,TRAILING_WIN,-2.32
TRD_202511030600_DIR,LONG,2025-11-03 06:00:00,-2.5,0.0,STOP_LOSS,-3.37
TRD_202511030601,LONG,2025-11-03 06:01:00,-2.5,6.0,STOP_LOSS,-3.37
TRD_202511031526_DIR,LONG,2025-11-03 15:26:00,-2.5,0.0,STOP_LOSS,-5.2
TRD_202511031530_DIR,LONG,2025-11-03 15:30:00,2.9,0.0,TRAILING_WIN,-1.03
TRD_202511031550_DIR,LONG,2025-11-03 15:50:00,1.92,0.0,TRAILING_WIN,-1.11
TRD_202511032045_DIR,LONG,2025-11-03 20:45:00,1.43,0.0,TRAILING_WIN,-1.85
TRD_202511040517_DIR,LONG,2025-11-04 05:17:00,-2.5,0.0,STOP_LOSS,-3.01
TRD_202511040532_DIR,LONG,2025-11-04 05:32:00,1.31,0.0,TRAILING_WIN,-1.52
TRD_202511041325_DIR,LONG,2025-11-04 13:25:00,3.5,0.0,TRAILING_WIN,-1.07
TRD_202511041705_DIR,LONG,2025-11-04 17:05:00,-2.5,0.0,STOP_LOSS,-3.72
TRD_202511041950_DIR,LONG,2025-11-04 19:50:00,-2.5,0.0,STOP_LOSS,-3.77
TRD_202511042017_DIR,LONG,2025-11-04 20:17:00,0.9,0.0,TRAILING_WIN,-1.18
TRD_202511042135_DIR,LONG,2025-11-04 21:35:00,0.9,0.0,TRAILING_WIN,-1.11
TRD_202511050215_DIR,SHORT,2025-11-05 02:15:00,-2.5,0.0,STOP_LOSS,-3.12
TRD_202511050222_DIR,SHORT,2025-11-05 02:22:00,-2.5,0.0,STOP_LOSS,-3.2
TRD_202511051545_DIR,SHORT,2025-11-05 15:45:00,-2.5,0.0,STOP_LOSS,-2.53
TRD_202511051725_DIR,SHORT,2025-11-05 17:25:00,1.58,0.0,TRAILING_WIN,-1.07
TRD_202511060330_DIR,SHORT,2025-11-06 03:30:00,1.86,0.0,TRAILING_WIN,-1.06
TRD_202511061225_DIR,LONG,2025-11-06 12:25:00,-2.5,0.0,STOP_LOSS,-3.69
TRD_202511061642_DIR,LONG,2025-11-06 16:42:00,0.9,0.0,TRAILING_WIN,-1.0
TRD_202511070045_DIR,SHORT,2025-11-07 00:45:00,3.57,0.0,TRAILING_WIN,-3.41
TRD_202511071621_DIR,SHORT,2025-11-07 16:21:00,-2.5,0.0,STOP_LOSS,-2.57
TRD_202511071716_DIR,SHORT,2025-11-07 17:16:00,-2.5,0.0,STOP_LOSS,-2.59
TRD_202511072331,LONG,2025-11-07 23:31:00,-2.5,16.0,STOP_LOSS,-3.91
TRD_202511081333_DIR,LONG,2025-11-08 13:33:00,1.25,0.0,TRAILING_WIN,-2.37
TRD_202511090230_DIR,LONG,2025-11-09 02:30:00,3.56,0.0,TRAILING_WIN,-1.86
TRD_202511091503_DIR,SHORT,2025-11-09 15:03:00,-2.5,0.0,STOP_LOSS,-2.72
TRD_202511091949_DIR,SHORT,2025-11-09 19:49:00,-2.5,0.0,STOP_LOSS,-4.13
TRD_202511100117_DIR,SHORT,2025-11-10 01:17:00,-2.5,0.0,STOP_LOSS,-3.32
TRD_202511101112_DIR,SHORT,2025-11-10 11:12:00,2.1,0.0,TRAILING_WIN,-1.37
TRD_202511101640_DIR,LONG,2025-11-10 16:40:00,2.06,0.0,TRAILING_WIN,-1.02
TRD_202511102230_DIR,SHORT,2025-11-10 22:30:00,-2.5,0.0,STOP_LOSS,-2.51
TRD_202511102252_DIR,SHORT,2025-11-10 22:52:00,3.86,0.0,TRAILING_WIN,-2.9
TRD_202511111236_DIR,LONG,2025-11-11 12:36:00,-2.5,0.0,STOP_LOSS,-2.74
TRD_202511112135_DIR,LONG,2025-11-11 21:35:00,3.03,0.0,TRAILING_WIN,-2.05
TRD_202511121445_DIR,LONG,2025-11-12 14:45:00,-2.5,0.0,STOP_LOSS,-2.76
TRD_202511121536_DIR,LONG,2025-11-12 15:36:00,-2.5,0.0,STOP_LOSS,-2.53
TRD_202511121629_DIR,LONG,2025-11-12 16:29:00,1.1,0.0,TRAILING_WIN,-1.97
TRD_202511130535_DIR,SHORT,2025-11-13 05:35:00,-2.5,0.0,STOP_LOSS,-2.34
TRD_202511131330_DIR,LONG,2025-11-13 13:30:00,-2.5,0.0,STOP_LOSS,-3.09
TRD_202511131648_DIR,LONG,2025-11-13 16:48:00,-2.5,0.0,STOP_LOSS,-2.86
TRD_202511131741_DIR,LONG,2025-11-13 17:41:00,-2.5,0.0,STOP_LOSS,-3.18
TRD_202511131834_DIR,LONG,2025-11-13 18:34:00,1.68,0.0,TRAILING_WIN,-2.49
TRD_202511132313_DIR,SHORT,2025-11-13 23:13:00,1.18,0.0,TRAILING_WIN,-1.2
TRD_202511140415_DIR,LONG,2025-11-14 04:15:00,-2.5,0.0,STOP_LOSS,-2.95
TRD_202511140439_DIR,LONG,2025-11-14 04:39:00,1.71,0.0,TRAILING_WIN,-1.02
TRD_202511141133_DIR,LONG,2025-11-14 11:33:00,-2.5,0.0,STOP_LOSS,-2.84
TRD_202511141243_DIR,LONG,2025-11-14 12:43:00,0.76,0.0,TRAILING_WIN,-2.26
TRD_202511141624_DIR,SHORT,2025-11-14 16:24:00,0.99,0.0,TRAILING_WIN,-1.48
TRD_202511142030_DIR,LONG,2025-11-14 20:30:00,0.73,0.0,TRAILING_WIN,-3.76
TRD_202511150849_DIR,LONG,2025-11-15 08:49:00,1.27,0.0,TRAILING_WIN,-1.06
TRD_202511151747_DIR,SHORT,2025-11-15 17:47:00,2.18,0.0,TRAILING_WIN,-1.01
TRD_202511160500_DIR,SHORT,2025-11-16 05:00:00,1.38,0.0,TRAILING_WIN,-1.65
TRD_202511161548_DIR,LONG,2025-11-16 15:48:00,-2.5,0.0,STOP_LOSS,-2.56
TRD_202511161628_DIR,LONG,2025-11-16 16:28:00,0.61,0.0,TRAILING_WIN,-1.75
TRD_202511170741_DIR,SHORT,2025-11-17 07:41:00,2.14,0.0,TRAILING_WIN,-1.37
TRD_202511171601_DIR,LONG,2025-11-17 16:01:00,-2.5,0.0,STOP_LOSS,-3.9
TRD_202511171815_DIR,LONG,2025-11-17 18:15:00,-2.5,0.0,STOP_LOSS,-3.08
TRD_202511181513_DIR,SHORT,2025-11-18 15:13:00,-2.5,0.0,STOP_LOSS,-2.54
TRD_202511181628_DIR,SHORT,2025-11-18 16:28:00,0.69,0.0,TRAILING_WIN,-1.58
TRD_202511190330_DIR,LONG,2025-11-19 03:30:00,-2.5,0.0,STOP_LOSS,-2.61
TRD_202511190533_DIR,LONG,2025-11-19 05:33:00,1.02,0.0,TRAILING_WIN,-1.02
TRD_202511191331_DIR,LONG,2025-11-19 13:31:00,-2.5,0.0,STOP_LOSS,-3.12
TRD_202511191546_DIR,LONG,2025-11-19 15:46:00,-2.5,0.0,STOP_LOSS,-2.94
TRD_202511191741,LONG,2025-11-19 17:41:00,7.37,5.0,TRAILING_WIN,-1.69
TRD_202511201403_DIR,LONG,2025-11-20 14:03:00,-2.5,0.0,STOP_LOSS,-3.48
TRD_202511201605_DIR,LONG,2025-11-20 16:05:00,-2.5,0.0,STOP_LOSS,-2.66
TRD_202511201637_DIR,LONG,2025-11-20 16:37:00,-2.5,0.0,STOP_LOSS,-2.79
TRD_202511201721,LONG,2025-11-20 17:21:00,0.53,10.0,TRAILING_WIN,-2.2
TRD_202511202131_DIR,SHORT,2025-11-20 21:31:00,0.71,0.0,TRAILING_WIN,-2.18
TRD_202511210715_DIR,LONG,2025-11-21 07:15:00,-2.5,0.0,STOP_LOSS,-2.6
TRD_202511210732_DIR,LONG,2025-11-21 07:32:00,-2.5,0.0,STOP_LOSS,-4.58
TRD_202511210734_DIR,LONG,2025-11-21 07:34:00,0.51,0.0,TRAILING_WIN,0.0
TRD_202511210740_DIR,LONG,2025-11-21 07:40:00,0.9,0.0,TRAILING_WIN,-1.0
TRD_202511210741,LONG,2025-11-21 07:41:00,0.9,6.0,TRAILING_WIN,-1.0
TRD_202511211140_DIR,LONG,2025-11-21 11:40:00,-2.5,0.0,STOP_LOSS,-2.38
TRD_202511211222_DIR,LONG,2025-11-21 12:22:00,3.32,0.0,TRAILING_WIN,-1.02
TRD_202511221848_DIR,SHORT,2025-11-22 18:48:00,-2.5,0.0,STOP_LOSS,-3.18
TRD_202511230727_DIR,LONG,2025-11-23 07:27:00,0.98,0.0,TRAILING_WIN,-1.64
TRD_202511231909_DIR,SHORT,2025-11-23 19:09:00,-2.5,0.0,STOP_LOSS,-2.53
TRD_202511232153_DIR,SHORT,2025-11-23 21:53:00,2.02,0.0,TRAILING_WIN,-1.03
TRD_202511240340_DIR,SHORT,2025-11-24 03:40:00,1.46,0.0,TRAILING_WIN,-2.08
TRD_202511241415_DIR,LONG,2025-11-24 14:15:00,5.63,0.0,TRAILING_WIN,-1.7
TRD_202511250857_DIR,LONG,2025-11-25 08:57:00,0.66,0.0,TRAILING_WIN,-3.06
TRD_202511260332_DIR,LONG,2025-11-26 03:32:00,4.56,0.0,TRAILING_WIN,-2.06
TRD_202511270224_DIR,SHORT,2025-11-27 02:24:00,1.8,0.0,TRAILING_WIN,-0.97
TRD_202511271522_DIR,SHORT,2025-11-27 15:22:00,0.8,0.0,TRAILING_WIN,-3.4
TRD_202511300345_DIR,SHORT,2025-11-30 03:45:00,-2.5,0.0,STOP_LOSS,-3.52
TRD_202511300359_DIR,SHORT,2025-11-30 03:59:00,1.07,0.0,TRAILING_WIN,-0.98
TRD_202511301045_DIR,LONG,2025-11-30 10:45:00,-2.5,0.0,STOP_LOSS,-2.66
TRD_202511301150_DIR,LONG,2025-11-30 11:50:00,-2.5,0.0,STOP_LOSS,-3.85
TRD_202512010009_DIR,LONG,2025-12-01 00:09:00,-2.5,0.0,STOP_LOSS,-2.66
TRD_202512010105,LONG,2025-12-01 01:05:00,-2.5,18.0,STOP_LOSS,-3.45
TRD_202512010050_DIR,LONG,2025-12-01 00:50:00,-2.5,0.0,STOP_LOSS,-3.64
TRD_202512011030_DIR,SHORT,2025-12-01 10:30:00,1.1,0.0,TRAILING_WIN,-2.2
TRD_202512011606_DIR,LONG,2025-12-01 16:06:00,4.51,0.0,TRAILING_WIN,-1.21
TRD_202512020812_DIR,LONG,2025-12-02 08:12:00,2.07,0.0,TRAILING_WIN,-1.02
TRD_202512021413_DIR,SHORT,2025-12-02 14:13:00,-2.5,0.0,STOP_LOSS,-2.91
TRD_202512021509_DIR,SHORT,2025-12-02 15:09:00,-2.5,0.0,STOP_LOSS,-2.85
TRD_202512021543_DIR,SHORT,2025-12-02 15:43:00,-2.5,0.0,STOP_LOSS,-2.55
TRD_202512021812,SHORT,2025-12-02 18:12:00,-2.5,6.0,STOP_LOSS,-3.98
TRD_202512021810_DIR,SHORT,2025-12-02 18:10:00,-2.5,0.0,STOP_LOSS,-4.02
TRD_202512030501_DIR,SHORT,2025-12-03 05:01:00,-2.5,0.0,STOP_LOSS,-3.77
TRD_202512032116_DIR,SHORT,2025-12-03 21:16:00,1.4,0.0,TRAILING_WIN,-1.74
TRD_202512041200_DIR,SHORT,2025-12-04 12:00:00,2.52,0.0,TRAILING_WIN,-1.77
TRD_202512050220_DIR,SHORT,2025-12-05 02:20:00,0.7,0.0,TRAILING_WIN,-1.31
TRD_202512051220_DIR,LONG,2025-12-05 12:20:00,0.6,0.0,TRAILING_WIN,-1.07
TRD_202512051605_DIR,LONG,2025-12-05 16:05:00,-2.5,0.0,STOP_LOSS,-2.52
TRD_202512051641_DIR,LONG,2025-12-05 16:41:00,0.5,0.0,TRAILING_WIN,-1.05
TRD_202512060020_DIR,LONG,2025-12-06 00:20:00,1.26,0.0,TRAILING_WIN,-1.55
TRD_202512061418_DIR,SHORT,2025-12-06 14:18:00,1.65,0.0,TRAILING_WIN,-2.71
TRD_202512071800_DIR,SHORT,2025-12-07 18:00:00,2.69,0.0,TRAILING_WIN,-2.14
TRD_202512072222,LONG,2025-12-07 22:22:00,2.12,9.0,TRAILING_WIN,-1.27
TRD_202512080900_DIR,SHORT,2025-12-08 09:00:00,-2.5,0.0,STOP_LOSS,-2.68
TRD_202512081535_DIR,LONG,2025-12-08 15:35:00,-2.5,0.0,STOP_LOSS,-2.5
TRD_202512090318_DIR,LONG,2025-12-09 03:18:00,7.67,0.0,TRAILING_WIN,-1.69
TRD_202512091750_DIR,SHORT,2025-12-09 17:50:00,0.78,0.0,TRAILING_WIN,-1.05
TRD_202512091752,SHORT,2025-12-09 17:52:00,0.78,5.0,TRAILING_WIN,-1.05
TRD_202512092155_DIR,LONG,2025-12-09 21:55:00,0.74,0.0,TRAILING_WIN,-1.01
TRD_202512100045_DIR,LONG,2025-12-10 00:45:00,-2.5,0.0,STOP_LOSS,-2.59
TRD_202512101625_DIR,SHORT,2025-12-10 16:25:00,-2.5,0.0,STOP_LOSS,-2.99
TRD_202512102014_DIR,SHORT,2025-12-10 20:14:00,3.26,0.0,TRAILING_WIN,-1.05
TRD_202512110026,LONG,2025-12-11 00:26:00,-2.5,6.0,STOP_LOSS,-2.69
TRD_202512110125_DIR,LONG,2025-12-11 01:25:00,-2.5,0.0,STOP_LOSS,-3.19
TRD_202512110126,LONG,2025-12-11 01:26:00,-2.5,7.0,STOP_LOSS,-3.19
TRD_202512110335_DIR,LONG,2025-12-11 03:35:00,1.13,0.0,TRAILING_WIN,-1.02
TRD_202512110336,LONG,2025-12-11 03:36:00,1.13,2.0,TRAILING_WIN,-1.02
TRD_202512111320_DIR,SHORT,2025-12-11 13:20:00,-2.5,0.0,STOP_LOSS,-3.61
TRD_202512111938_DIR,SHORT,2025-12-11 19:38:00,-2.5,0.0,STOP_LOSS,-3.69
TRD_202512112132_DIR,SHORT,2025-12-11 21:32:00,-2.5,0.0,STOP_LOSS,-2.81
TRD_202512121500_DIR,LONG,2025-12-12 15:00:00,-2.5,0.0,STOP_LOSS,-2.55
TRD_202512121534_DIR,LONG,2025-12-12 15:34:00,-2.5,0.0,STOP_LOSS,-2.77
TRD_202512121605_DIR,LONG,2025-12-12 16:05:00,4.15,0.0,TRAILING_WIN,-1.88
TRD_202512121606,LONG,2025-12-12 16:06:00,4.13,8.0,TRAILING_WIN,-1.88
TRD_202512131704_DIR,LONG,2025-12-13 17:04:00,-2.5,0.0,STOP_LOSS,-3.25
TRD_202512141144_DIR,LONG,2025-12-14 11:44:00,-2.5,0.0,STOP_LOSS,-4.08
TRD_202512150132_DIR,SHORT,2025-12-15 01:32:00,-2.5,0.0,STOP_LOSS,-2.48
TRD_202512150226,SHORT,2025-12-15 02:26:00,2.56,5.0,TRAILING_WIN,-2.11
TRD_202512151518_DIR,LONG,2025-12-15 15:18:00,-2.5,0.0,STOP_LOSS,-2.74
TRD_202512151734_DIR,LONG,2025-12-15 17:34:00,0.76,0.0,TRAILING_WIN,-1.22
TRD_202512152130_DIR,SHORT,2025-12-15 21:30:00,-2.5,0.0,STOP_LOSS,-2.66
TRD_202512152302_DIR,SHORT,2025-12-15 23:02:00,-2.5,0.0,STOP_LOSS,-2.99
TRD_202512152330_DIR,SHORT,2025-12-15 23:30:00,0.82,0.0,TRAILING_WIN,-1.32
TRD_202512160420_DIR,LONG,2025-12-16 04:20:00,0.77,0.0,TRAILING_WIN,-1.5
TRD_202512161550_DIR,SHORT,2025-12-16 15:50:00,0.57,0.0,TRAILING_WIN,-1.71
TRD_202512170115_DIR,SHORT,2025-12-17 01:15:00,0.61,0.0,TRAILING_WIN,-1.09
TRD_202512171347_DIR,SHORT,2025-12-17 13:47:00,0.72,0.0,TRAILING_WIN,-1.06
TRD_202512171453_DIR,SHORT,2025-12-17 14:53:00,-2.5,0.0,STOP_LOSS,-2.5
TRD_202512171506_DIR,SHORT,2025-12-17 15:06:00,4.42,0.0,TRAILING_WIN,-0.87
TRD_202512171615_DIR,LONG,2025-12-17 16:15:00,-2.5,0.0,STOP_LOSS,-3.08
TRD_202512180815_DIR,SHORT,2025-12-18 08:15:00,-2.5,0.0,STOP_LOSS,-3.6
