Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,Fibo_Target,Mode,status,Is_Risk_Free,Peak_Price,Rem_Qty,TP1_Hit,TP2_Hit,SL
G_010029,GAMMA,LONG,1970-01-01 00:29:01.170600,223.0,1970-01-01 00:29:01.171500,219.62,-0.01515695067264572,SL_HIT,233.035,GAMMA_HEDGE,CLOSED,False,223.0,1.0,False,False,219.655
G_010029,GAMMA,LONG,1970-01-01 00:29:01.288500,211.98,1970-01-01 00:29:01.306500,203.31,-0.040900084913671045,SL_HIT,219.39929999999998,GAMMA_NORMAL,CLOSED,False,214.63,1.0,False,False,207.7404
G_010029,GAMMA,SHORT,1970-01-01 00:29:01.518000,189.47,1970-01-01 00:29:01.523400,193.11,-0.019211484667757506,SL_HIT,180.94385,GAMMA_HEDGE,CLOSED,False,189.47,1.0,False,False,192.31204999999997
G_010029,GAMMA,SHORT,1970-01-01 00:29:01.545900,179.35,1970-01-01 00:29:01.550400,182.49,-0.017507666573738583,SL_HIT,171.27925,GAMMA_HEDGE,CLOSED,False,179.02,1.0,False,False,182.04025
G_010029,GAMMA,SHORT,1970-01-01 00:29:01.548600,181.57,1970-01-01 00:29:01.559400,179.52,0.011290411411576709,SL_HIT,173.39935,GAMMA_HEDGE,CLOSED,True,177.19,1.0,False,False,178.09785
G_010029,GAMMA,SHORT,1970-01-01 00:29:01.653900,173.75,1970-01-01 00:29:01.656600,173.16,0.00339568345323743,SL_HIT,165.93125,GAMMA_HEDGE,CLOSED,True,167.42,1.0,False,False,168.28875
G_010029,GAMMA,SHORT,1970-01-01 00:29:01.888800,165.96,1970-01-01 00:29:01.896000,161.83,0.024885514581826917,SL_HIT,158.4918,GAMMA_HEDGE,CLOSED,True,160.84,1.0,False,False,161.6698
G_010029,GAMMA,SHORT,1970-01-01 00:29:01.895100,161.03,1970-01-01 00:29:01.905000,163.6,-0.015959759051108448,SL_HIT,153.78365,GAMMA_HEDGE,CLOSED,False,160.68,1.0,False,False,163.44545
G_010029,GAMMA,LONG,1970-01-01 00:29:02.385600,179.73,1970-01-01 00:29:02.400900,180.69,0.005341345351360418,SL_HIT,187.81784999999996,GAMMA_HEDGE,CLOSED,True,182.17,1.0,False,False,181.27134999999998
G_010029,GAMMA,LONG,1970-01-01 00:29:02.386500,178.49,1970-01-01 00:29:02.400900,180.69,0.012325620482940156,SL_HIT,186.52205,GAMMA_HEDGE,CLOSED,True,182.17,1.0,False,False,181.27755
G_010029,GAMMA,LONG,1970-01-01 00:29:02.516100,179.45,1970-01-01 00:29:02.519700,180.04,0.0032878239063806264,SL_HIT,187.52524999999997,GAMMA_HEDGE,CLOSED,True,181.95,1.0,False,False,181.05274999999997
G_010029,GAMMA,LONG,1970-01-01 00:29:02.795100,188.86,1970-01-01 00:29:02.801400,190.85,0.010536905644392568,SL_HIT,197.3587,GAMMA_HEDGE,CLOSED,True,191.86,1.0,False,False,190.91570000000002
G_010029,GAMMA,LONG,1970-01-01 00:29:02.797800,191.13,1970-01-01 00:29:02.814900,192.69,0.008161983989954493,SL_HIT,199.73084999999998,GAMMA_HEDGE,CLOSED,True,193.86,1.0,False,False,192.90435000000002
G_010029,GAMMA,SHORT,1970-01-01 00:29:03.009300,179.4,1970-01-01 00:29:03.017400,177.54,0.010367892976588704,SL_HIT,171.327,GAMMA_HEDGE,CLOSED,True,175.42,1.0,False,False,176.31699999999998
G_010029,GAMMA,SHORT,1970-01-01 00:29:03.011100,178.37,1970-01-01 00:29:03.017400,177.54,0.0046532488647194736,SL_HIT,170.34335,GAMMA_HEDGE,CLOSED,True,175.42,1.0,False,False,176.31185
G_010029,GAMMA,SHORT,1970-01-01 00:29:03.141600,178.95,1970-01-01 00:29:03.153300,175.8,0.017602682313495262,SL_HIT,170.89724999999999,GAMMA_HEDGE,CLOSED,True,174.55,1.0,False,False,175.44475
G_010029,GAMMA,LONG,1970-01-01 00:29:03.496200,168.16,1970-01-01 00:29:03.507000,165.31,-0.016948144624167424,SL_HIT,175.72719999999998,GAMMA_HEDGE,CLOSED,False,169.21,1.0,False,False,165.6376
G_010029,GAMMA,SHORT,1970-01-01 00:29:03.573600,158.62,1970-01-01 00:29:03.584400,161.31,-0.016958769385953837,SL_HIT,151.4821,GAMMA_HEDGE,CLOSED,False,157.76,1.0,False,False,160.99929999999998
G_010029,GAMMA,SHORT,1970-01-01 00:29:03.571800,159.31,1970-01-01 00:29:03.600600,158.51,0.005021655891030138,SL_HIT,152.14105,GAMMA_HEDGE,CLOSED,True,156.33,1.0,False,False,157.12655
G_010029,GAMMA,SHORT,1970-01-01 00:29:03.597900,158.22,1970-01-01 00:29:03.606900,160.8,-0.016306408797876454,SL_HIT,151.1001,GAMMA_HEDGE,CLOSED,False,156.33,1.0,False,False,160.59329999999997
G_010029,GAMMA,SHORT,1970-01-01 00:29:03.961500,138.32,1970-01-01 00:29:03.961500,131.8,0.0471370734528628,TP_FULL,132.0956,GAMMA_HEDGE,CLOSED,True,131.8,1.0,False,False,133.1216
G_010029,GAMMA,SHORT,1970-01-01 00:29:03.973200,129.66,1970-01-01 00:29:03.982200,129.86,-0.0015424957581367967,SL_HIT,123.8253,GAMMA_HEDGE,CLOSED,True,126.95,1.0,False,False,127.59830000000001
G_010029,GAMMA,SHORT,1970-01-01 00:29:03.975000,129.46,1970-01-01 00:29:03.982200,129.86,-0.0030897574540399014,SL_HIT,123.6343,GAMMA_HEDGE,CLOSED,True,126.95,1.0,False,False,127.5973
G_010029,GAMMA,SHORT,1970-01-01 00:29:04.012800,116.54,1970-01-01 00:29:04.013700,119.87,-0.028573880212802456,SL_HIT,111.2957,GAMMA_HEDGE,CLOSED,False,116.54,1.0,False,False,118.2881
G_010029,GAMMA,SHORT,1970-01-01 00:29:04.133400,127.23,1970-01-01 00:29:04.147800,125.92,0.010296313762477421,SL_HIT,121.50465,GAMMA_HEDGE,CLOSED,True,125.15,1.0,False,False,125.78615
G_010029,GAMMA,LONG,1970-01-01 00:29:04.223400,141.57,1970-01-01 00:29:04.234200,142.91,0.009465282192554944,SL_HIT,147.94064999999998,GAMMA_HEDGE,CLOSED,True,144.3,1.0,False,False,143.59215
G_010029,GAMMA,LONG,1970-01-01 00:29:04.224300,140.65,1970-01-01 00:29:04.234200,142.91,0.016068254532527484,SL_HIT,146.97925,GAMMA_HEDGE,CLOSED,True,144.3,1.0,False,False,143.59675000000001
G_010029,GAMMA,LONG,1970-01-01 00:29:04.231500,144.0,1970-01-01 00:29:04.245000,141.22,-0.019305555555555562,SL_HIT,150.48,GAMMA_HEDGE,CLOSED,False,144.69,1.0,False,False,141.84
G_010029,GAMMA,SHORT,1970-01-01 00:29:04.302600,129.34,1970-01-01 00:29:04.315200,131.75,-0.018633060151538552,SL_HIT,123.5197,GAMMA_HEDGE,CLOSED,False,128.95,1.0,False,False,131.2801
G_010029,GAMMA,SHORT,1970-01-01 00:29:04.300800,129.87,1970-01-01 00:29:04.317000,132.45,-0.019866019866019744,SL_HIT,124.02585,GAMMA_HEDGE,CLOSED,False,128.56,1.0,False,False,131.81805
G_010029,GAMMA,LONG,1970-01-01 00:29:04.470000,146.73,1970-01-01 00:29:04.485300,147.96,0.008382743815170846,SL_HIT,153.33284999999998,GAMMA_HEDGE,CLOSED,True,149.12,1.0,False,False,148.38635
G_010029,GAMMA,LONG,1970-01-01 00:29:04.472700,147.35,1970-01-01 00:29:04.490700,148.71,0.009229725144214548,SL_HIT,153.98074999999997,GAMMA_HEDGE,CLOSED,True,149.54,1.0,False,False,148.80325
G_010029,GAMMA,SHORT,1970-01-01 00:29:04.552800,140.61,1970-01-01 00:29:04.564500,143.11,-0.017779674276367254,SL_HIT,134.28255000000001,GAMMA_HEDGE,CLOSED,False,140.06,1.0,False,False,142.71915
G_010029,GAMMA,SHORT,1970-01-01 00:29:04.554600,140.89,1970-01-01 00:29:04.564500,143.11,-0.015756973525445576,SL_HIT,134.54995,GAMMA_HEDGE,CLOSED,False,140.06,1.0,False,False,143.00334999999998
G_010029,GAMMA,SHORT,1970-01-01 00:29:05.206200,144.43,1970-01-01 00:29:05.206200,139.19,0.03628055113203634,TP_FULL,139.37495,GAMMA_NORMAL,CLOSED,True,139.19,1.0,False,False,140.41215
G_010029,GAMMA,LONG,1970-01-01 00:29:05.363700,158.08,1970-01-01 00:29:05.372700,158.96,0.005566801619433169,SL_HIT,165.1936,GAMMA_HEDGE,CLOSED,True,161.54,1.0,False,False,160.7496
G_010029,GAMMA,LONG,1970-01-01 00:29:05.368200,158.4,1970-01-01 00:29:05.372700,158.96,0.0035353535353535494,SL_HIT,165.528,GAMMA_HEDGE,CLOSED,True,161.54,1.0,False,False,160.748
G_010029,GAMMA,LONG,1970-01-01 00:29:05.370900,161.54,1970-01-01 00:29:05.372700,158.96,-0.01597127646403358,SL_HIT,168.80929999999998,GAMMA_HEDGE,CLOSED,False,161.54,1.0,False,False,159.1169
G_010029,GAMMA,SHORT,1970-01-01 00:29:06.072900,167.4,1970-01-01 00:29:06.094500,172.86,-0.03261648745519718,SL_HIT,161.541,GAMMA_NORMAL,CLOSED,False,167.4,1.0,False,False,170.74800000000002
G_010029,GAMMA,LONG,1970-01-01 00:29:06.095400,172.27,1970-01-01 00:29:06.107100,173.55,0.007430196784117961,SL_HIT,180.02215,GAMMA_HEDGE,CLOSED,True,175.57,1.0,False,False,174.70865
G_010029,GAMMA,LONG,1970-01-01 00:29:06.097200,172.82,1970-01-01 00:29:06.107100,173.55,0.004224048142576196,SL_HIT,180.59689999999998,GAMMA_HEDGE,CLOSED,True,175.57,1.0,False,False,174.70589999999999
G_010029,GAMMA,LONG,1970-01-01 00:29:06.427500,177.76,1970-01-01 00:29:06.435600,179.09,0.007481998199820053,SL_HIT,185.75919999999996,GAMMA_HEDGE,CLOSED,True,180.36,1.0,False,False,179.4712
G_010029,GAMMA,SHORT,1970-01-01 00:29:06.520200,169.24,1970-01-01 00:29:06.538200,164.93,0.02546679272039708,SL_HIT,161.6242,GAMMA_HEDGE,CLOSED,True,163.72,1.0,False,False,164.5662
G_010029,GAMMA,SHORT,1970-01-01 00:29:06.524700,168.51,1970-01-01 00:29:06.538200,164.93,0.02124502996854777,SL_HIT,160.92704999999998,GAMMA_HEDGE,CLOSED,True,163.72,1.0,False,False,164.56255
G_010029,GAMMA,SHORT,1970-01-01 00:29:06.529200,167.08,1970-01-01 00:29:06.538200,164.93,0.012868087143883203,SL_HIT,159.5614,GAMMA_HEDGE,CLOSED,True,163.72,1.0,False,False,164.5554
G_010029,GAMMA,LONG,1970-01-01 00:29:06.677700,186.12,1970-01-01 00:29:06.679500,183.14,-0.01601117558564377,SL_HIT,194.4954,GAMMA_HEDGE,CLOSED,False,186.12,1.0,False,False,183.3282
G_010029,GAMMA,LONG,1970-01-01 00:29:06.678600,184.1,1970-01-01 00:29:06.693900,186.86,0.014991852254209775,SL_HIT,192.38449999999997,GAMMA_HEDGE,CLOSED,True,187.95,1.0,False,False,187.02949999999998
G_010029,GAMMA,LONG,1970-01-01 00:29:06.679500,183.14,1970-01-01 00:29:06.693900,186.86,0.020312329365512874,SL_HIT,191.38129999999998,GAMMA_HEDGE,CLOSED,True,187.95,1.0,False,False,187.0343
G_010029,GAMMA,LONG,1970-01-01 00:29:06.739800,202.95,1970-01-01 00:29:06.748800,203.86,0.0044838630204485095,SL_HIT,212.08274999999998,GAMMA_HEDGE,CLOSED,True,206.18,1.0,False,False,205.16525000000001
G_010029,GAMMA,LONG,1970-01-01 00:29:06.776700,212.04,1970-01-01 00:29:06.779400,211.51,-0.0024995283908696526,SL_HIT,221.5818,GAMMA_HEDGE,CLOSED,True,216.32,1.0,False,False,215.25979999999998
G_010029,GAMMA,LONG,1970-01-01 00:29:06.866700,218.85,1970-01-01 00:29:06.886500,220.32,0.00671692940370116,SL_HIT,228.69824999999997,GAMMA_HEDGE,CLOSED,True,222.15,1.0,False,False,221.05575000000002
G_010029,GAMMA,LONG,1970-01-01 00:29:07.165500,235.13,1970-01-01 00:29:07.187100,235.39,0.001105771275464598,SL_HIT,245.71084999999997,GAMMA_HEDGE,CLOSED,True,238.44,1.0,False,False,237.26435
G_010029,GAMMA,SHORT,1970-01-01 00:29:07.599300,220.11,1970-01-01 00:29:07.602900,225.28,-0.02348825587206391,SL_HIT,210.20505,GAMMA_HEDGE,CLOSED,False,220.11,1.0,False,False,223.41164999999998
G_010029,GAMMA,SHORT,1970-01-01 00:29:07.600200,221.4,1970-01-01 00:29:07.602900,225.28,-0.017524841915085798,SL_HIT,211.43699999999998,GAMMA_HEDGE,CLOSED,False,221.1,1.0,False,False,224.72099999999998
G_010029,GAMMA,LONG,1970-01-01 00:29:07.710000,263.48,1970-01-01 00:29:07.719000,267.91,0.016813420373462905,SL_HIT,275.3366,GAMMA_HEDGE,CLOSED,True,269.57,1.0,False,False,268.2526
G_010029,GAMMA,LONG,1970-01-01 00:29:07.711800,264.16,1970-01-01 00:29:07.719000,267.91,0.014195941853422166,SL_HIT,276.04720000000003,GAMMA_HEDGE,CLOSED,True,269.57,1.0,False,False,268.2492
G_010029,GAMMA,LONG,1970-01-01 00:29:08.334600,276.05,1970-01-01 00:29:08.351700,280.41,0.01579424017388159,SL_HIT,288.47225,GAMMA_HEDGE,CLOSED,True,281.89,1.0,False,False,280.50975
G_010029,GAMMA,SHORT,1970-01-01 00:29:08.737800,243.05,1970-01-01 00:29:08.744100,240.11,0.012096276486319677,SL_HIT,232.11275,GAMMA_HEDGE,CLOSED,True,237.59,1.0,False,False,238.80525
G_010029,GAMMA,LONG,1970-01-01 00:29:08.959200,266.1,1970-01-01 00:29:08.964600,269.54,0.012927470875610664,SL_HIT,278.0745,GAMMA_HEDGE,CLOSED,True,271.76,1.0,False,False,270.4295
G_010029,GAMMA,SHORT,1970-01-01 00:29:09.142800,255.77,1970-01-01 00:29:09.142800,240.32,0.060405833365914756,TP_FULL,244.26035,GAMMA_HEDGE,CLOSED,True,240.32,1.0,False,False,245.68885
G_010029,GAMMA,SHORT,1970-01-01 00:29:09.151800,252.1,1970-01-01 00:29:09.151800,240.32,0.04672748909163031,TP_FULL,240.75549999999998,GAMMA_HEDGE,CLOSED,True,240.32,1.0,False,False,245.6705
G_010029,GAMMA,SHORT,1970-01-01 00:29:09.152700,251.25,1970-01-01 00:29:09.157200,242.04,0.036656716417910476,SL_HIT,239.94375,GAMMA_HEDGE,CLOSED,True,240.32,1.0,False,False,241.57625
G_010029,GAMMA,SHORT,1970-01-01 00:29:09.157200,242.04,1970-01-01 00:29:09.177900,246.22,-0.017269872748306093,SL_HIT,231.14819999999997,GAMMA_HEDGE,CLOSED,False,241.17,1.0,False,False,245.67059999999998
G_010029,GAMMA,LONG,1970-01-01 00:29:09.310200,257.26,1970-01-01 00:29:09.374100,253.32,-0.015315245277151512,SL_HIT,268.83669999999995,GAMMA_HEDGE,CLOSED,False,260.18,1.0,False,False,253.40109999999999
G_010029,GAMMA,LONG,1970-01-01 00:29:09.497400,267.52,1970-01-01 00:29:09.504600,274.06,0.024446770334928307,SL_HIT,279.55839999999995,GAMMA_HEDGE,CLOSED,True,275.63,1.0,False,False,274.2924
G_010029,GAMMA,LONG,1970-01-01 00:29:09.504600,274.06,1970-01-01 00:29:09.512700,283.24,0.033496314675618505,SL_HIT,286.3927,GAMMA_HEDGE,CLOSED,True,284.93,1.0,False,False,283.5597
G_010029,GAMMA,LONG,1970-01-01 00:29:09.512700,283.24,1970-01-01 00:29:09.515400,286.35,0.010980087558254532,SL_HIT,295.9858,GAMMA_HEDGE,CLOSED,True,287.99,1.0,False,False,286.5738
G_010029,GAMMA,LONG,1970-01-01 00:29:09.515400,286.35,1970-01-01 00:29:09.524400,288.24,0.006600314300680936,SL_HIT,299.23575,GAMMA_HEDGE,CLOSED,True,290.65,1.0,False,False,289.21824999999995
G_010029,GAMMA,LONG,1970-01-01 00:29:09.556800,311.35,1970-01-01 00:29:09.559500,313.45,0.006744820941063002,SL_HIT,325.36075,GAMMA_HEDGE,CLOSED,True,317.1,1.0,False,False,315.54325
G_010029,GAMMA,LONG,1970-01-01 00:29:09.555900,313.7,1970-01-01 00:29:09.562200,308.21,-0.017500796939751383,SL_HIT,327.81649999999996,GAMMA_HEDGE,CLOSED,False,317.1,1.0,False,False,308.99449999999996
G_010029,GAMMA,LONG,1970-01-01 00:29:09.559500,313.45,1970-01-01 00:29:09.562200,308.21,-0.016717179773488626,SL_HIT,327.55524999999994,GAMMA_HEDGE,CLOSED,False,315.86,1.0,False,False,308.74825
G_010029,GAMMA,SHORT,1970-01-01 00:29:09.699000,297.8,1970-01-01 00:29:09.731400,295.93,0.006279382135661533,SL_HIT,284.399,GAMMA_HEDGE,CLOSED,True,292.36,1.0,False,False,293.849
G_010029,GAMMA,SHORT,1970-01-01 00:29:09.701700,297.4,1970-01-01 00:29:09.731400,295.93,0.0049428379287154356,SL_HIT,284.01699999999994,GAMMA_HEDGE,CLOSED,True,292.36,1.0,False,False,293.84700000000004
G_010029,GAMMA,SHORT,1970-01-01 00:29:09.724200,294.02,1970-01-01 00:29:09.738600,298.87,-0.01649547649819748,SL_HIT,280.78909999999996,GAMMA_HEDGE,CLOSED,False,292.36,1.0,False,False,298.43029999999993
G_010029,GAMMA,SHORT,1970-01-01 00:29:09.777300,270.78,1970-01-01 00:29:09.782700,266.67,0.015178373587413979,SL_HIT,258.59489999999994,GAMMA_HEDGE,CLOSED,True,263.4,1.0,False,False,264.7539
G_010029,GAMMA,LONG,1970-01-01 00:29:09.785400,270.97,1970-01-01 00:29:09.785400,283.42,0.04594604568771446,TP_FULL,280.45395,GAMMA_NORMAL,CLOSED,True,283.42,1.0,False,False,278.82515
G_010029,GAMMA,SHORT,1970-01-01 00:29:09.920400,270.19,1970-01-01 00:29:09.934800,274.85,-0.017247122395351512,SL_HIT,258.03145,GAMMA_HEDGE,CLOSED,False,268.9,1.0,False,False,274.24285
G_010029,GAMMA,SHORT,1970-01-01 00:29:10.543200,234.5,1970-01-01 00:29:10.549500,234.55,-0.0002132196162047393,SL_HIT,223.9475,GAMMA_HEDGE,CLOSED,True,228.99,1.0,False,False,230.16250000000002
G_010029,GAMMA,LONG,1970-01-01 00:29:10.710600,248.47,1970-01-01 00:29:10.717800,252.4,0.01581679880870933,SL_HIT,259.65115,GAMMA_HEDGE,CLOSED,True,256.11,1.0,False,False,254.86765000000003
G_010029,GAMMA,LONG,1970-01-01 00:29:10.711500,248.03,1970-01-01 00:29:10.717800,252.4,0.017618836431076906,SL_HIT,259.19135,GAMMA_HEDGE,CLOSED,True,256.11,1.0,False,False,254.86985
G_010029,GAMMA,LONG,1970-01-01 00:29:10.717800,252.4,1970-01-01 00:29:10.723200,255.28,0.011410459587955607,SL_HIT,263.758,GAMMA_HEDGE,CLOSED,True,257.49,1.0,False,False,256.228
G_010029,GAMMA,LONG,1970-01-01 00:29:11.184000,263.65,1970-01-01 00:29:11.198400,270.64,0.02651242177128773,SL_HIT,275.51424999999995,GAMMA_HEDGE,CLOSED,True,272.67,1.0,False,False,271.35175000000004
G_010029,GAMMA,LONG,1970-01-01 00:29:11.188500,267.83,1970-01-01 00:29:11.198400,270.64,0.010491729828622643,SL_HIT,279.88235,GAMMA_HEDGE,CLOSED,True,272.67,1.0,False,False,271.33085
G_010029,GAMMA,LONG,1970-01-01 00:29:11.189400,267.42,1970-01-01 00:29:11.198400,270.64,0.012040984219579576,SL_HIT,279.4539,GAMMA_HEDGE,CLOSED,True,272.67,1.0,False,False,271.3329
G_010029,GAMMA,LONG,1970-01-01 00:29:11.197500,272.35,1970-01-01 00:29:11.226300,275.0,0.009730126675233989,SL_HIT,284.60575,GAMMA_HEDGE,CLOSED,True,276.43,1.0,False,False,275.06825000000003
G_010029,GAMMA,SHORT,1970-01-01 00:29:11.418000,258.7,1970-01-01 00:29:11.436000,262.9,-0.016235021260146844,SL_HIT,247.05849999999998,GAMMA_HEDGE,CLOSED,False,258.7,1.0,False,False,262.5805
G_010029,GAMMA,SHORT,1970-01-01 00:29:11.416200,260.08,1970-01-01 00:29:11.446800,264.67,-0.017648415872039497,SL_HIT,248.37639999999996,GAMMA_HEDGE,CLOSED,False,258.45,1.0,False,False,263.98119999999994
G_010029,GAMMA,LONG,1970-01-01 00:29:11.976900,288.44,1970-01-01 00:29:11.990400,284.11,-0.01501178754680344,SL_HIT,301.41979999999995,GAMMA_HEDGE,CLOSED,False,290.41,1.0,False,False,284.1134
G_010029,GAMMA,LONG,1970-01-01 00:29:11.979600,289.18,1970-01-01 00:29:11.990400,284.11,-0.01753233280309839,SL_HIT,302.19309999999996,GAMMA_HEDGE,CLOSED,False,289.48,1.0,False,False,284.8423
G_010029,GAMMA,SHORT,1970-01-01 00:29:12.273900,297.12,1970-01-01 00:29:12.286500,301.85,-0.015919493807216002,SL_HIT,283.7496,GAMMA_HEDGE,CLOSED,False,293.68,1.0,False,False,301.5768
G_010029,GAMMA,LONG,1970-01-01 00:29:12.464700,324.04,1970-01-01 00:29:12.489900,327.36,0.010245648685347466,SL_HIT,338.6218,GAMMA_HEDGE,CLOSED,True,329.62,1.0,False,False,327.9998
G_010029,GAMMA,LONG,1970-01-01 00:29:13.188300,310.44,1970-01-01 00:29:13.191900,305.51,-0.015880685478675452,SL_HIT,324.40979999999996,GAMMA_HEDGE,CLOSED,False,311.49,1.0,False,False,305.7834
G_010029,GAMMA,LONG,1970-01-01 00:29:13.662600,304.9,1970-01-01 00:29:13.707600,300.22,-0.015349294850770582,SL_HIT,318.62049999999994,GAMMA_HEDGE,CLOSED,False,308.41,1.0,False,False,300.32649999999995
G_010029,GAMMA,SHORT,1970-01-01 00:29:13.873200,277.37,1970-01-01 00:29:13.877700,275.4,0.007102426361899367,SL_HIT,264.88835,GAMMA_HEDGE,CLOSED,True,272.94,1.0,False,False,274.32685
G_010029,GAMMA,LONG,1970-01-01 00:29:14.566200,272.49,1970-01-01 00:29:14.566200,285.18,0.046570516349223816,TP_FULL,284.75205,GAMMA_HEDGE,CLOSED,True,285.18,1.0,False,False,282.82755
G_010029,GAMMA,LONG,1970-01-01 00:29:14.602200,283.07,1970-01-01 00:29:14.681400,291.95,0.03137033242660824,SL_HIT,295.80814999999996,GAMMA_HEDGE,CLOSED,True,293.67,1.0,False,False,292.25465
G_010029,GAMMA,LONG,1970-01-01 00:29:14.604900,283.63,1970-01-01 00:29:14.681400,291.95,0.029333991467757267,SL_HIT,296.39335,GAMMA_HEDGE,CLOSED,True,293.67,1.0,False,False,292.25185
G_010029,GAMMA,LONG,1970-01-01 00:29:14.680500,293.35,1970-01-01 00:29:14.719200,299.75,0.02181694221919201,SL_HIT,306.55075,GAMMA_HEDGE,CLOSED,True,302.38,1.0,False,False,300.91325
