Trade_ID,Strategy,Side,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Pct,Exit_Reason,Fibo_Target,Mode,status,Is_Risk_Free,Peak_Price,Rem_Qty,TP1_Hit,TP2_Hit,SL
G_010029,GAMMA,LONG,1970-01-01 00:29:14.681400,291.95,1970-01-01 00:29:14.719200,299.75,0.026716903579380072,SL_HIT,305.08774999999997,GAMMA_HEDGE,CLOSED,True,302.38,1.0,False,False,300.92025
G_010029,GAMMA,LONG,1970-01-01 00:29:14.719200,299.75,1970-01-01 00:29:14.742600,302.49,0.00914095079232697,SL_HIT,313.23875,GAMMA_HEDGE,CLOSED,True,304.06,1.0,False,False,302.56125000000003
G_010029,GAMMA,LONG,1970-01-01 00:29:14.717400,300.95,1970-01-01 00:29:14.762400,304.07,0.010367170626349908,SL_HIT,314.49274999999994,GAMMA_HEDGE,CLOSED,True,305.9,1.0,False,False,304.39525
G_010029,GAMMA,SHORT,1970-01-01 00:29:14.916300,296.69,1970-01-01 00:29:14.953200,294.48,0.0074488523374565355,SL_HIT,283.33895,GAMMA_HEDGE,CLOSED,True,291.76,1.0,False,False,293.24345
G_010029,GAMMA,LONG,1970-01-01 00:29:15.018900,313.91,1970-01-01 00:29:15.022500,317.38,0.011054123793443886,SL_HIT,328.03595,GAMMA_HEDGE,CLOSED,True,319.16,1.0,False,False,317.59045000000003
G_010029,GAMMA,LONG,1970-01-01 00:29:15.022500,317.38,1970-01-01 00:29:15.044100,321.27,0.012256600920032725,SL_HIT,331.66209999999995,GAMMA_HEDGE,CLOSED,True,323.2,1.0,False,False,321.6131
G_010029,GAMMA,LONG,1970-01-01 00:29:15.023400,316.2,1970-01-01 00:29:15.044100,321.27,0.01603415559772294,SL_HIT,330.429,GAMMA_HEDGE,CLOSED,True,323.2,1.0,False,False,321.61899999999997
G_010029,GAMMA,LONG,1970-01-01 00:29:15.425700,305.83,1970-01-01 00:29:15.448200,306.75,0.003008207173920204,SL_HIT,319.59234999999995,GAMMA_HEDGE,CLOSED,True,310.11,1.0,False,False,308.58085
G_010029,GAMMA,LONG,1970-01-01 00:29:15.428400,306.64,1970-01-01 00:29:15.459900,301.32,-0.017349334724758653,SL_HIT,320.43879999999996,GAMMA_HEDGE,CLOSED,False,310.11,1.0,False,False,302.0404
G_010029,GAMMA,SHORT,1970-01-01 00:29:15.484200,296.08,1970-01-01 00:29:15.492300,291.85,0.014286679275871256,SL_HIT,282.7564,GAMMA_HEDGE,CLOSED,True,290.0,1.0,False,False,291.4804
G_010029,GAMMA,SHORT,1970-01-01 00:29:15.491400,290.96,1970-01-01 00:29:15.504900,286.56,0.015122353588122002,SL_HIT,277.86679999999996,GAMMA_HEDGE,CLOSED,True,285.09,1.0,False,False,286.54479999999995
G_010029,GAMMA,SHORT,1970-01-01 00:29:15.492300,291.85,1970-01-01 00:29:15.504900,286.56,0.018125749528867637,SL_HIT,278.71675,GAMMA_HEDGE,CLOSED,True,285.09,1.0,False,False,286.54925
G_010029,GAMMA,SHORT,1970-01-01 00:29:15.497700,286.74,1970-01-01 00:29:15.521100,292.23,-0.019146264908976803,SL_HIT,273.8367,GAMMA_HEDGE,CLOSED,False,284.67,1.0,False,False,291.0411
G_010029,GAMMA,LONG,1970-01-01 00:29:15.872100,317.02,1970-01-01 00:29:15.879300,322.65,0.017759131915967435,SL_HIT,331.28589999999997,GAMMA_HEDGE,CLOSED,True,327.27,1.0,False,False,325.68489999999997
G_010029,GAMMA,LONG,1970-01-01 00:29:15.881100,321.76,1970-01-01 00:29:15.881100,336.41,0.0455308304326207,TP_FULL,336.2392,GAMMA_HEDGE,CLOSED,True,336.41,1.0,False,False,328.5812
G_010029,GAMMA,LONG,1970-01-01 00:29:15.879300,322.65,1970-01-01 00:29:15.879300,338.78,0.04999225166589182,TP_FULL,337.16925,GAMMA_HEDGE,CLOSED,True,338.78,1.0,False,False,334.79675000000003
G_010029,GAMMA,LONG,1970-01-01 00:29:15.892800,336.63,1970-01-01 00:29:15.892800,352.7,0.047737872441553024,TP_FULL,351.77835,GAMMA_HEDGE,CLOSED,True,352.7,1.0,False,False,349.32685
G_010029,GAMMA,LONG,1970-01-01 00:29:15.955800,362.06,1970-01-01 00:29:15.959400,369.2,0.019720488316853524,SL_HIT,378.35269999999997,GAMMA_HEDGE,CLOSED,True,377.3,1.0,False,False,375.4897
G_010029,GAMMA,SHORT,1970-01-01 00:29:16.109700,331.05,1970-01-01 00:29:16.130400,327.84,0.009696420480290097,SL_HIT,316.15275,GAMMA_HEDGE,CLOSED,True,325.18,1.0,False,False,326.83525000000003
G_010029,GAMMA,SHORT,1970-01-01 00:29:16.112400,329.5,1970-01-01 00:29:16.142100,325.09,0.013383915022761836,SL_HIT,314.6725,GAMMA_HEDGE,CLOSED,True,323.27,1.0,False,False,324.91749999999996
G_010029,GAMMA,SHORT,1970-01-01 00:29:16.152900,316.84,1970-01-01 00:29:16.160100,313.45,0.010699406640575643,SL_HIT,302.58219999999994,GAMMA_HEDGE,CLOSED,True,310.61,1.0,False,False,312.1942
G_010029,GAMMA,SHORT,1970-01-01 00:29:16.160100,313.45,1970-01-01 00:29:16.164600,318.53,-0.016206731536130115,SL_HIT,299.34475,GAMMA_HEDGE,CLOSED,False,313.45,1.0,False,False,318.15174999999994
G_010029,GAMMA,SHORT,1970-01-01 00:29:16.451700,307.4,1970-01-01 00:29:16.471500,312.8,-0.017566688353936353,SL_HIT,293.56699999999995,GAMMA_HEDGE,CLOSED,False,305.29,1.0,False,False,312.01099999999997
G_010029,GAMMA,SHORT,1970-01-01 00:29:16.454400,307.52,1970-01-01 00:29:16.471500,312.8,-0.017169614984391356,SL_HIT,293.68159999999995,GAMMA_HEDGE,CLOSED,False,305.29,1.0,False,False,312.1328
G_010029,GAMMA,SHORT,1970-01-01 00:29:17.001600,309.61,1970-01-01 00:29:17.085300,301.58,0.025935854785052257,SL_HIT,295.67755,GAMMA_HEDGE,CLOSED,True,299.54,1.0,False,False,301.08805
G_010029,GAMMA,SHORT,1970-01-01 00:29:17.006100,309.54,1970-01-01 00:29:17.085300,301.58,0.02571557795438404,SL_HIT,295.6107,GAMMA_HEDGE,CLOSED,True,299.54,1.0,False,False,301.08770000000004
G_010029,GAMMA,LONG,1970-01-01 00:29:17.703600,319.93,1970-01-01 00:29:17.777400,314.35,-0.01744131528771914,SL_HIT,334.32685,GAMMA_HEDGE,CLOSED,False,321.34,1.0,False,False,315.13105
G_010029,GAMMA,LONG,1970-01-01 00:29:17.704500,319.19,1970-01-01 00:29:17.777400,314.35,-0.015163382311475845,SL_HIT,333.55355,GAMMA_HEDGE,CLOSED,False,321.34,1.0,False,False,314.40215
G_010029,GAMMA,SHORT,1970-01-01 00:29:17.856600,305.6,1970-01-01 00:29:17.926800,299.44,0.020157068062827306,SL_HIT,291.848,GAMMA_HEDGE,CLOSED,True,297.54,1.0,False,False,299.06800000000004
G_010029,GAMMA,SHORT,1970-01-01 00:29:17.926800,299.44,1970-01-01 00:29:18.002400,295.84,0.012022441891530934,SL_HIT,285.9652,GAMMA_HEDGE,CLOSED,True,293.59,1.0,False,False,295.0872
G_010029,GAMMA,SHORT,1970-01-01 00:29:17.931300,298.66,1970-01-01 00:29:18.002400,295.84,0.009442175048550357,SL_HIT,285.2203,GAMMA_HEDGE,CLOSED,True,293.59,1.0,False,False,295.08329999999995
G_010029,GAMMA,LONG,1970-01-01 00:29:18.150900,306.48,1970-01-01 00:29:18.222900,309.99,0.011452623335943588,SL_HIT,320.2716,GAMMA_HEDGE,CLOSED,True,311.89,1.0,False,False,310.3576
G_010029,GAMMA,SHORT,1970-01-01 00:29:18.503700,287.57,1970-01-01 00:29:18.510900,284.41,0.010988628855582877,SL_HIT,274.62935,GAMMA_HEDGE,CLOSED,True,282.68,1.0,False,False,284.11785000000003
G_010029,GAMMA,SHORT,1970-01-01 00:29:18.510900,284.41,1970-01-01 00:29:18.510900,265.21,0.06750817481804453,TP_FULL,271.61155,GAMMA_HEDGE,CLOSED,True,265.21,1.0,False,False,279.21205000000003
G_010029,GAMMA,SHORT,1970-01-01 00:29:18.512700,284.05,1970-01-01 00:29:18.512700,265.21,0.06632635099454333,TP_FULL,271.26775,GAMMA_HEDGE,CLOSED,True,265.21,1.0,False,False,279.21025000000003
G_010029,GAMMA,LONG,1970-01-01 00:29:18.532500,264.55,1970-01-01 00:29:18.549600,267.78,0.012209412209412063,SL_HIT,273.80924999999996,GAMMA_NORMAL,CLOSED,True,270.13,1.0,False,False,268.80725
G_010029,GAMMA,LONG,1970-01-01 00:29:18.638700,276.33,1970-01-01 00:29:18.683700,271.23,-0.018456193681467687,SL_HIT,288.76484999999997,GAMMA_HEDGE,CLOSED,False,279.92,1.0,False,False,272.18505
G_010029,GAMMA,LONG,1970-01-01 00:29:19.095000,270.06,1970-01-01 00:29:19.101300,274.8,0.017551655187736093,SL_HIT,282.2127,GAMMA_HEDGE,CLOSED,True,276.3,1.0,False,False,274.9497
G_010029,GAMMA,LONG,1970-01-01 00:29:19.312800,283.34,1970-01-01 00:29:19.338000,285.37,0.007164537305004693,SL_HIT,296.09029999999996,GAMMA_HEDGE,CLOSED,True,287.24,1.0,False,False,285.8233
G_010029,GAMMA,LONG,1970-01-01 00:29:19.314600,283.94,1970-01-01 00:29:19.378500,286.37,0.008558146087201545,SL_HIT,296.71729999999997,GAMMA_HEDGE,CLOSED,True,288.44,1.0,False,False,287.0203
G_010029,GAMMA,SHORT,1970-01-01 00:29:19.856400,279.15,1970-01-01 00:29:19.882500,276.83,0.008310943936951436,SL_HIT,266.58824999999996,GAMMA_HEDGE,CLOSED,True,275.2,1.0,False,False,276.59575
G_010029,GAMMA,LONG,1970-01-01 00:29:19.954500,285.1,1970-01-01 00:29:19.977000,279.45,-0.019817607856892436,SL_HIT,297.9295,GAMMA_HEDGE,CLOSED,False,286.52,1.0,False,False,280.8235
G_010029,GAMMA,SHORT,1970-01-01 00:29:20.120100,262.24,1970-01-01 00:29:20.124600,258.48,0.014338010982306248,SL_HIT,250.4392,GAMMA_HEDGE,CLOSED,True,255.73,1.0,False,False,257.0412
G_010029,GAMMA,SHORT,1970-01-01 00:29:20.121900,260.53,1970-01-01 00:29:20.124600,258.48,0.00786857559590049,SL_HIT,248.80614999999997,GAMMA_HEDGE,CLOSED,True,255.73,1.0,False,False,257.03265
G_010029,GAMMA,SHORT,1970-01-01 00:29:20.124600,258.48,1970-01-01 00:29:20.124600,245.38,0.05068090374497068,TP_FULL,246.8484,GAMMA_HEDGE,CLOSED,False,245.38,1.0,False,False,262.3572
G_010029,GAMMA,SHORT,1970-01-01 00:29:20.126400,258.89,1970-01-01 00:29:20.126400,245.38,0.05218432538916139,TP_FULL,247.23994999999996,GAMMA_HEDGE,CLOSED,False,245.38,1.0,False,False,262.77334999999994
G_010029,GAMMA,LONG,1970-01-01 00:29:20.178600,241.73,1970-01-01 00:29:20.186700,236.97,-0.01969139122161085,SL_HIT,252.60784999999998,GAMMA_HEDGE,CLOSED,False,242.95,1.0,False,False,238.10405
G_010029,GAMMA,LONG,1970-01-01 00:29:20.292900,251.31,1970-01-01 00:29:20.299200,253.57,0.008992877322828344,SL_HIT,262.61895,GAMMA_HEDGE,CLOSED,True,255.7,1.0,False,False,254.44344999999998
G_010029,GAMMA,LONG,1970-01-01 00:29:20.293800,251.33,1970-01-01 00:29:20.299200,253.57,0.008912585047546972,SL_HIT,262.63984999999997,GAMMA_HEDGE,CLOSED,True,255.7,1.0,False,False,254.44334999999998
G_010029,GAMMA,LONG,1970-01-01 00:29:20.382900,258.88,1970-01-01 00:29:20.390100,261.05,0.008382262051916008,SL_HIT,270.52959999999996,GAMMA_HEDGE,CLOSED,True,262.45,1.0,False,False,261.1556
G_010029,GAMMA,LONG,1970-01-01 00:29:20.389200,261.63,1970-01-01 00:29:20.409000,257.58,-0.015479876160990756,SL_HIT,273.40335,GAMMA_HEDGE,CLOSED,False,262.0,1.0,False,False,257.70555
G_010029,GAMMA,LONG,1970-01-01 00:29:20.386500,260.25,1970-01-01 00:29:20.410800,254.58,-0.021786743515850096,SL_HIT,271.96125,GAMMA_HEDGE,CLOSED,False,262.45,1.0,False,False,256.34625
G_010029,GAMMA,SHORT,1970-01-01 00:29:20.648400,228.89,1970-01-01 00:29:20.655600,224.35,0.019834855170605934,SL_HIT,218.58995,GAMMA_HEDGE,CLOSED,True,222.48,1.0,False,False,223.62445
G_010029,GAMMA,SHORT,1970-01-01 00:29:20.650200,228.54,1970-01-01 00:29:20.655600,224.35,0.018333770893497848,SL_HIT,218.2557,GAMMA_HEDGE,CLOSED,True,222.48,1.0,False,False,223.62269999999998
G_010029,GAMMA,SHORT,1970-01-01 00:29:20.655600,224.35,1970-01-01 00:29:20.655600,213.25,0.049476264764876286,TP_FULL,214.25424999999998,GAMMA_HEDGE,CLOSED,True,213.25,1.0,False,False,216.62175
G_010029,GAMMA,SHORT,1970-01-01 00:29:20.659200,223.44,1970-01-01 00:29:20.659200,213.25,0.045605084138918714,TP_FULL,213.3852,GAMMA_HEDGE,CLOSED,True,213.25,1.0,False,False,216.6172
G_010029,GAMMA,SHORT,1970-01-01 00:29:20.693400,208.18,1970-01-01 00:29:20.697900,206.95,0.00590834854452886,SL_HIT,198.8119,GAMMA_HEDGE,CLOSED,True,204.88,1.0,False,False,205.9209
G_010029,GAMMA,SHORT,1970-01-01 00:29:20.691600,206.22,1970-01-01 00:29:20.698800,210.51,-0.02080302589467555,SL_HIT,196.9401,GAMMA_HEDGE,CLOSED,False,204.88,1.0,False,False,209.31329999999997
G_010029,GAMMA,LONG,1970-01-01 00:29:20.878800,220.41,1970-01-01 00:29:20.886900,224.34,0.017830406968830845,SL_HIT,230.32844999999998,GAMMA_HEDGE,CLOSED,True,225.73,1.0,False,False,224.62795
G_010029,GAMMA,SHORT,1970-01-01 00:29:20.889600,224.02,1970-01-01 00:29:20.921100,220.18,0.017141326667261866,SL_HIT,216.1793,GAMMA_NORMAL,CLOSED,True,218.76,1.0,False,False,219.8801
G_010029,GAMMA,LONG,1970-01-01 00:29:20.937300,228.28,1970-01-01 00:29:20.951700,232.75,0.019581216050464336,SL_HIT,238.55259999999998,GAMMA_HEDGE,CLOSED,True,234.04,1.0,False,False,232.8986
G_010029,GAMMA,LONG,1970-01-01 00:29:20.943600,233.11,1970-01-01 00:29:20.975100,228.42,-0.02011925700313168,SL_HIT,243.59995,GAMMA_HEDGE,CLOSED,False,233.94,1.0,False,False,229.61335
G_010029,GAMMA,LONG,1970-01-01 00:29:20.944500,233.08,1970-01-01 00:29:20.975100,228.42,-0.019993135404153185,SL_HIT,243.5686,GAMMA_HEDGE,CLOSED,False,233.94,1.0,False,False,229.5838
G_010029,GAMMA,SHORT,1970-01-01 00:29:21.020100,222.04,1970-01-01 00:29:21.028200,219.8,0.010088272383354264,SL_HIT,212.04819999999998,GAMMA_HEDGE,CLOSED,True,218.54,1.0,False,False,219.65019999999998
G_010029,GAMMA,LONG,1970-01-01 00:29:21.061500,235.48,1970-01-01 00:29:21.065100,231.29,-0.017793443179887878,SL_HIT,246.07659999999998,GAMMA_HEDGE,CLOSED,False,236.45,1.0,False,False,231.9478
G_010029,GAMMA,LONG,1970-01-01 00:29:21.278400,225.97,1970-01-01 00:29:21.284700,232.78,0.030136743815550746,SL_HIT,236.13864999999998,GAMMA_HEDGE,CLOSED,True,233.92,1.0,False,False,232.79014999999998
G_010029,GAMMA,SHORT,1970-01-01 00:29:21.289200,231.04,1970-01-01 00:29:21.326100,226.49,0.01969355955678663,SL_HIT,222.9536,GAMMA_NORMAL,CLOSED,True,224.83,1.0,False,False,225.98520000000002
G_010029,GAMMA,LONG,1970-01-01 00:29:21.481800,234.81,1970-01-01 00:29:21.487200,238.48,0.015629658021378934,SL_HIT,245.37644999999998,GAMMA_HEDGE,CLOSED,True,239.94,1.0,False,False,238.76595
G_010029,GAMMA,LONG,1970-01-01 00:29:21.482700,235.22,1970-01-01 00:29:21.487200,238.48,0.013859365700195523,SL_HIT,245.80489999999998,GAMMA_HEDGE,CLOSED,True,239.94,1.0,False,False,238.7639
G_010029,GAMMA,LONG,1970-01-01 00:29:21.533100,244.22,1970-01-01 00:29:21.543900,246.48,0.009253951355335317,SL_HIT,255.20989999999998,GAMMA_HEDGE,CLOSED,True,248.4,1.0,False,False,247.1789
G_010029,GAMMA,SHORT,1970-01-01 00:29:21.834600,216.01,1970-01-01 00:29:21.840000,213.91,0.009721772140178669,SL_HIT,206.28955,GAMMA_HEDGE,CLOSED,True,212.82,1.0,False,False,213.90005
G_010029,GAMMA,SHORT,1970-01-01 00:29:21.832800,215.71,1970-01-01 00:29:21.846300,212.38,0.01543739279588342,SL_HIT,206.00305,GAMMA_HEDGE,CLOSED,True,210.72,1.0,False,False,211.79855
G_010029,GAMMA,SHORT,1970-01-01 00:29:22.146000,217.78,1970-01-01 00:29:22.154100,211.59,0.02842317935531269,SL_HIT,207.9799,GAMMA_HEDGE,CLOSED,True,210.1,1.0,False,False,211.1889
G_010029,GAMMA,LONG,1970-01-01 00:29:22.206300,200.62,1970-01-01 00:29:22.227900,204.51,0.019389891336855678,SL_HIT,207.6417,GAMMA_NORMAL,CLOSED,True,205.59,1.0,False,False,204.5869
G_010029,GAMMA,SHORT,1970-01-01 00:29:22.281000,189.71,1970-01-01 00:29:22.288200,186.9,0.014812081598228888,SL_HIT,181.17305,GAMMA_HEDGE,CLOSED,True,183.43,1.0,False,False,184.37855000000002
G_010029,GAMMA,LONG,1970-01-01 00:29:22.542900,208.78,1970-01-01 00:29:22.552800,210.54,0.008429926238145372,SL_HIT,218.1751,GAMMA_HEDGE,CLOSED,True,211.87,1.0,False,False,210.8261
G_010029,GAMMA,LONG,1970-01-01 00:29:22.544700,210.41,1970-01-01 00:29:22.562700,206.24,-0.019818449693455576,SL_HIT,219.87845,GAMMA_HEDGE,CLOSED,False,211.87,1.0,False,False,207.25385
G_010029,GAMMA,SHORT,1970-01-01 00:29:22.550100,211.48,1970-01-01 00:29:22.563600,207.86,0.01711745791564203,SL_HIT,204.07819999999998,GAMMA_NORMAL,CLOSED,True,206.24,1.0,False,False,207.2974
G_010029,GAMMA,SHORT,1970-01-01 00:29:22.885800,212.28,1970-01-01 00:29:22.906500,208.93,0.015781043904277342,SL_HIT,202.7274,GAMMA_HEDGE,CLOSED,True,207.6,1.0,False,False,208.6614
G_010029,GAMMA,SHORT,1970-01-01 00:29:22.893900,210.65,1970-01-01 00:29:22.906500,208.93,0.008165202943270822,SL_HIT,201.17075,GAMMA_HEDGE,CLOSED,True,207.6,1.0,False,False,208.65324999999999
G_010029,GAMMA,SHORT,1970-01-01 00:29:22.955100,218.24,1970-01-01 00:29:22.955100,208.97,0.042476173020527905,TP_FULL,210.6016,GAMMA_NORMAL,CLOSED,True,208.97,1.0,False,False,211.8312
G_010029,GAMMA,SHORT,1970-01-01 00:29:23.023500,214.18,1970-01-01 00:29:23.045100,211.7,0.01157904566252693,SL_HIT,206.6837,GAMMA_NORMAL,CLOSED,True,208.19,1.0,False,False,209.2609
G_010029,GAMMA,SHORT,1970-01-01 00:29:23.061300,195.34,1970-01-01 00:29:23.067600,193.36,0.010136172826865925,SL_HIT,186.5497,GAMMA_HEDGE,CLOSED,True,191.35,1.0,False,False,192.3267
G_010029,GAMMA,SHORT,1970-01-01 00:29:23.067600,193.36,1970-01-01 00:29:23.072100,196.28,-0.015101365328920082,SL_HIT,184.6588,GAMMA_HEDGE,CLOSED,False,191.72,1.0,False,False,196.2604
G_010029,GAMMA,SHORT,1970-01-01 00:29:23.114400,183.74,1970-01-01 00:29:23.114400,174.88,0.04822031130945909,TP_FULL,175.4717,GAMMA_HEDGE,CLOSED,True,174.88,1.0,False,False,179.4287
G_010029,GAMMA,SHORT,1970-01-01 00:29:23.661600,163.32,1970-01-01 00:29:23.666100,163.16,0.000979671809943648,SL_HIT,155.9706,GAMMA_HEDGE,CLOSED,True,160.31,1.0,False,False,161.1266
G_010029,GAMMA,LONG,1970-01-01 00:29:23.929800,168.16,1970-01-01 00:29:23.937000,170.02,0.011060894386298845,SL_HIT,175.72719999999998,GAMMA_HEDGE,CLOSED,True,170.89,1.0,False,False,170.04919999999998
G_010029,GAMMA,LONG,1970-01-01 00:29:23.955900,172.05,1970-01-01 00:29:23.975700,168.06,-0.023190932868352273,SL_HIT,179.79225,GAMMA_HEDGE,CLOSED,False,173.73,1.0,False,False,169.46925000000002
G_010029,GAMMA,LONG,1970-01-01 00:29:24.008100,175.68,1970-01-01 00:29:24.027900,178.41,0.015539617486338739,SL_HIT,183.5856,GAMMA_HEDGE,CLOSED,True,179.43,1.0,False,False,178.5516
G_010029,GAMMA,LONG,1970-01-01 00:29:24.017100,178.45,1970-01-01 00:29:24.082800,174.86,-0.020117680022415103,SL_HIT,186.48024999999998,GAMMA_HEDGE,CLOSED,False,180.15,1.0,False,False,175.77325
G_010029,GAMMA,LONG,1970-01-01 00:29:24.018000,178.1,1970-01-01 00:29:24.082800,174.86,-0.018192026951150932,SL_HIT,186.1145,GAMMA_HEDGE,CLOSED,False,180.15,1.0,False,False,175.42849999999999
G_010029,GAMMA,SHORT,1970-01-01 00:29:24.189000,185.25,1970-01-01 00:29:24.239400,182.91,0.01263157894736844,SL_HIT,178.76624999999999,GAMMA_NORMAL,CLOSED,True,181.93,1.0,False,False,182.85625000000002
G_010029,GAMMA,SHORT,1970-01-01 00:29:24.550800,170.9,1970-01-01 00:29:24.575100,166.41,0.026272674078408477,SL_HIT,163.2095,GAMMA_HEDGE,CLOSED,True,165.48,1.0,False,False,166.3345
G_010029,GAMMA,SHORT,1970-01-01 00:29:24.559800,167.45,1970-01-01 00:29:24.603900,164.53,0.017438041206330173,SL_HIT,159.91474999999997,GAMMA_HEDGE,CLOSED,True,162.91,1.0,False,False,163.74725
G_010029,GAMMA,LONG,1970-01-01 00:29:24.684900,173.59,1970-01-01 00:29:24.684900,182.82,0.05317126562590005,TP_FULL,181.40155,GAMMA_HEDGE,CLOSED,True,182.82,1.0,False,False,178.06205
G_010029,GAMMA,LONG,1970-01-01 00:29:24.688500,178.22,1970-01-01 00:29:24.692100,182.99,0.02676467287622046,SL_HIT,186.23989999999998,GAMMA_HEDGE,CLOSED,True,184.38,1.0,False,False,183.4889
G_010029,GAMMA,LONG,1970-01-01 00:29:24.692100,182.99,1970-01-01 00:29:24.699300,187.15,0.022733482703972876,SL_HIT,191.22455,GAMMA_HEDGE,CLOSED,True,188.15,1.0,False,False,187.23505
G_010029,GAMMA,LONG,1970-01-01 00:29:24.699300,187.15,1970-01-01 00:29:24.723600,190.12,0.015869623296820727,SL_HIT,195.57174999999998,GAMMA_HEDGE,CLOSED,True,191.25,1.0,False,False,190.31425
G_010029,GAMMA,LONG,1970-01-01 00:29:24.700200,187.67,1970-01-01 00:29:24.723600,190.12,0.013054830287206358,SL_HIT,196.11514999999997,GAMMA_HEDGE,CLOSED,True,191.25,1.0,False,False,190.31165
G_010029,GAMMA,SHORT,1970-01-01 00:29:25.415700,192.96,1970-01-01 00:29:25.425600,188.63,0.022439883913764575,SL_HIT,184.2768,GAMMA_HEDGE,CLOSED,True,187.51,1.0,False,False,188.4748
