Grid_ID,Side,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Qty_Closed,PnL_USD,PnL_Pct,Reason,Entry_RSI,Entry_ADX,Entry_BBW,System_Load_Entry,System_Load_Exit,MAE_Pct,Duration_Min
G_1738339200,SHORT,2025-01-31 16:00:00,2025-08-22 21:00:00,343.99,343.99,0.1,0.0,0.0,RUNNER_BE,78.69,39.68,0.0532,9,10,-0.79,292620
G_1738341900,SHORT,2025-01-31 16:45:00,2025-08-22 21:00:00,346.36,346.36,0.1,0.0,0.0,RUNNER_BE,80.33,46.94,0.075,9,10,-0.1,292575
G_1737751500,LONG,2025-01-24 20:45:00,2025-08-22 23:30:00,340.63,341.00300000000004,0.1,0.04,0.11,TP_MAIN_MID,27.66,20.34,0.0338,9,8,-66.52,302565
G_1737749700,LONG,2025-01-24 20:15:00,2025-08-23 01:30:00,344.84,345.4335,0.1,0.06,0.17,TP_MAIN_MID,35.6,18.11,0.0234,9,9,-66.93,302715
G_1755909900,SHORT,2025-08-23 00:45:00,2025-08-23 03:00:00,350.84,347.8725,0.1,0.3,0.85,TP_MAIN_MID,71.99,68.65,0.0388,8,10,-1.2,135
G_1755913500,SHORT,2025-08-23 01:45:00,2025-08-23 03:00:00,352.5,347.8725,0.1,0.46,1.31,TP_MAIN_MID,72.37,67.0,0.0314,9,10,-0.72,75
G_1755909900,SHORT,2025-08-23 00:45:00,2025-08-23 04:30:00,350.84,350.84,0.1,0.0,0.0,RUNNER_BE,71.99,68.65,0.0388,8,10,-1.2,225
G_1755913500,SHORT,2025-08-23 01:45:00,2025-08-23 05:45:00,352.5,352.5,0.1,0.0,0.0,RUNNER_BE,72.37,67.0,0.0314,9,9,-0.72,240
G_1755928800,SHORT,2025-08-23 06:00:00,2025-08-23 06:45:00,352.83,350.45550000000003,0.1,0.24,0.67,TP_MAIN_MID,58.15,45.16,0.0225,8,9,-0.24,45
G_1737749700,LONG,2025-01-24 20:15:00,2025-08-23 07:30:00,344.84,344.84,0.1,0.0,0.0,RUNNER_BE,35.6,18.11,0.0234,9,9,-66.93,303075
G_1737751500,LONG,2025-01-24 20:45:00,2025-08-23 08:15:00,340.63,340.63,0.1,0.0,0.0,RUNNER_BE,27.66,20.34,0.0338,9,10,-66.52,303090
G_1755934200,LONG,2025-08-23 07:30:00,2025-08-23 09:30:00,344.27,347.796,0.1,0.35,1.02,TP_MAIN_MID,36.58,36.67,0.0263,9,9,-1.27,120
G_1755935100,LONG,2025-08-23 07:45:00,2025-08-23 09:30:00,343.05,347.796,0.1,0.47,1.38,TP_MAIN_MID,35.25,35.64,0.0301,9,9,-0.92,105
G_1755928800,SHORT,2025-08-23 06:00:00,2025-08-23 11:00:00,352.83,352.83,0.1,0.0,0.0,RUNNER_BE,58.15,45.16,0.0225,8,9,-0.9,300
G_1737542700,SHORT,2025-01-22 10:45:00,2025-08-23 13:15:00,364.31,364.31,0.1,0.0,0.0,RUNNER_BE,70.57,18.74,0.0272,9,10,-0.32,306870
G_1755955800,SHORT,2025-08-23 13:30:00,2025-08-23 15:00:00,361.98,359.2785,0.1,0.27,0.75,TP_MAIN_MID,77.28,35.51,0.06,9,10,-6.63,90
G_1755955800,SHORT,2025-08-23 13:30:00,2025-08-23 15:30:00,361.98,361.98,0.1,0.0,0.0,RUNNER_BE,77.28,35.51,0.06,9,10,-6.63,120
G_1755946800,SHORT,2025-08-23 11:00:00,2025-08-23 19:45:00,355.89,355.70950000000005,0.1,0.02,0.05,TP_MAIN_MID,76.19,25.62,0.0418,9,9,-8.46,525
G_1755946800,SHORT,2025-08-23 11:00:00,2025-08-23 20:15:00,355.89,355.89,0.1,0.0,0.0,RUNNER_BE,76.19,25.62,0.0418,9,9,-8.46,555
G_1755987300,SHORT,2025-08-23 22:15:00,2025-08-24 00:15:00,357.12,356.32849999999996,0.1,0.08,0.22,TP_MAIN_MID,64.92,12.36,0.0157,8,10,-0.76,120
G_1755990000,SHORT,2025-08-23 23:00:00,2025-08-24 00:15:00,358.17,356.32849999999996,0.1,0.18,0.51,TP_MAIN_MID,66.98,12.32,0.0183,9,10,-0.46,75
G_1755987300,SHORT,2025-08-23 22:15:00,2025-08-24 00:30:00,357.12,357.12,0.1,0.0,0.0,RUNNER_BE,64.92,12.36,0.0157,8,10,-0.76,135
G_1755948600,SHORT,2025-08-23 11:30:00,2025-08-24 04:30:00,353.52,353.333,0.1,0.02,0.05,TP_MAIN_MID,73.93,27.55,0.0451,9,10,-9.18,1020
G_1755948600,SHORT,2025-08-23 11:30:00,2025-08-24 08:00:00,353.52,353.52,0.1,0.0,0.0,RUNNER_BE,73.93,27.55,0.0451,9,10,-9.18,1230
G_1756023300,SHORT,2025-08-24 08:15:00,2025-08-24 08:30:00,351.71,350.62350000000004,0.1,0.11,0.31,TP_MAIN_MID,52.59,24.38,0.0156,9,10,-0.03,15
G_1756023300,SHORT,2025-08-24 08:15:00,2025-08-24 14:15:00,351.71,351.71,0.1,0.0,0.0,RUNNER_BE,52.59,24.38,0.0156,9,10,-0.51,360
G_1756045800,SHORT,2025-08-24 14:30:00,2025-08-24 16:45:00,351.99,350.1685,0.1,0.18,0.52,TP_MAIN_MID,76.83,18.93,0.0194,9,10,-1.04,135
G_1756045800,SHORT,2025-08-24 14:30:00,2025-08-24 17:00:00,351.99,351.99,0.1,0.0,0.0,RUNNER_BE,76.83,18.93,0.0194,9,10,-1.04,150
G_1755990000,SHORT,2025-08-23 23:00:00,2025-08-24 19:00:00,358.17,358.17,0.1,0.0,0.0,RUNNER_BE,66.98,12.32,0.0183,9,10,-0.46,1200
G_1756059300,SHORT,2025-08-24 18:15:00,2025-08-24 19:30:00,356.52,353.9175,0.1,0.26,0.73,TP_MAIN_MID,59.68,28.61,0.0233,9,10,-1.12,75
G_1756062900,SHORT,2025-08-24 19:15:00,2025-08-24 19:30:00,358.75,353.9175,0.1,0.48,1.35,TP_MAIN_MID,72.22,35.15,0.027,9,10,-0.03,15
G_1755934200,LONG,2025-08-23 07:30:00,2025-08-24 22:30:00,344.27,344.27,0.1,0.0,0.0,RUNNER_BE,36.58,36.67,0.0263,9,10,-1.27,2340
G_1755935100,LONG,2025-08-23 07:45:00,2025-08-25 00:30:00,343.05,343.05,0.1,0.0,0.0,RUNNER_BE,35.25,35.64,0.0301,9,9,-0.92,2445
G_1756081800,LONG,2025-08-25 00:30:00,2025-08-25 01:15:00,344.09,348.1445,0.1,0.41,1.18,TP_MAIN_MID,38.27,30.51,0.0226,9,9,-0.21,45
G_1756081800,LONG,2025-08-25 00:30:00,2025-08-25 04:00:00,344.09,344.09,0.1,0.0,0.0,RUNNER_BE,38.27,30.51,0.0226,9,9,-0.43,210
G_1755155700,LONG,2025-08-14 07:15:00,2025-08-25 07:45:00,329.56,329.56,0.1,0.0,0.0,RUNNER_BE,26.07,23.32,0.028,9,10,-16.32,15870
G_1755889200,SHORT,2025-08-22 19:00:00,2025-08-25 08:15:00,338.73,338.4705,0.1,0.03,0.08,TP_MAIN_MID,75.27,58.23,0.066,9,10,-13.95,3675
G_1755887400,SHORT,2025-08-22 18:30:00,2025-08-25 09:00:00,336.39,336.1435,0.1,0.02,0.07,TP_MAIN_MID,73.3,54.88,0.0752,9,10,-14.74,3750
G_1755873000,SHORT,2025-08-22 14:30:00,2025-08-25 21:00:00,321.31,320.67400000000004,0.1,0.06,0.2,TP_MAIN_MID,79.76,28.76,0.091,9,10,-20.13,4710
G_1755872100,SHORT,2025-08-22 14:15:00,2025-08-25 22:30:00,317.15,317.0475,0.1,0.01,0.03,TP_MAIN_MID,73.57,26.14,0.0747,8,10,-21.71,4815
G_1755872100,SHORT,2025-08-22 14:15:00,2025-08-25 23:30:00,317.15,317.15,0.1,0.0,0.0,RUNNER_BE,73.57,26.14,0.0747,8,10,-21.71,4875
G_1755873000,SHORT,2025-08-22 14:30:00,2025-08-26 02:00:00,321.31,321.31,0.1,0.0,0.0,RUNNER_BE,79.76,28.76,0.091,9,9,-20.13,5010
G_1756108800,LONG,2025-08-25 08:00:00,2025-08-26 08:15:00,329.58,329.6905,0.1,0.01,0.03,TP_MAIN_MID,13.32,42.39,0.057,9,10,-5.84,1455
G_1756108800,LONG,2025-08-25 08:00:00,2025-08-26 08:30:00,329.58,329.58,0.1,0.0,0.0,RUNNER_BE,13.32,42.39,0.057,9,10,-5.84,1470
G_1756197900,LONG,2025-08-26 08:45:00,2025-08-26 09:15:00,327.73,329.8195,0.1,0.21,0.64,TP_MAIN_MID,41.74,35.57,0.0166,9,10,-0.14,30
G_1755887400,SHORT,2025-08-22 18:30:00,2025-08-26 12:30:00,336.39,336.39,0.1,0.0,0.0,RUNNER_BE,73.3,54.88,0.0752,9,10,-14.74,5400
G_1755889200,SHORT,2025-08-22 19:00:00,2025-08-26 12:45:00,338.73,338.73,0.1,0.0,0.0,RUNNER_BE,75.27,58.23,0.066,9,9,-13.95,5385
G_1756212300,SHORT,2025-08-26 12:45:00,2025-08-26 13:30:00,334.23,331.0795,0.1,0.32,0.94,TP_MAIN_MID,59.05,36.47,0.0257,9,10,-0.46,45
G_1756213200,SHORT,2025-08-26 13:00:00,2025-08-26 13:30:00,332.54,331.0795,0.1,0.15,0.44,TP_MAIN_MID,57.9,37.58,0.026,9,10,-0.93,30
G_1756213200,SHORT,2025-08-26 13:00:00,2025-08-26 13:45:00,332.54,332.54,0.1,0.0,0.0,RUNNER_BE,57.9,37.58,0.026,9,10,-0.93,45
G_1756212300,SHORT,2025-08-26 12:45:00,2025-08-26 14:00:00,334.23,334.23,0.1,0.0,0.0,RUNNER_BE,59.05,36.47,0.0257,9,9,-0.46,75
G_1756197900,LONG,2025-08-26 08:45:00,2025-08-26 15:30:00,327.73,327.73,0.1,0.0,0.0,RUNNER_BE,41.74,35.57,0.0166,9,9,-0.19,405
G_1756220400,SHORT,2025-08-26 15:00:00,2025-08-26 15:30:00,331.72,331.549,0.2,0.03,0.05,TP_MAIN_MID,53.38,37.92,0.0192,8,9,-0.32,30
G_1756222200,LONG,2025-08-26 15:30:00,2025-08-26 16:30:00,327.28,330.944,0.1,0.37,1.12,TP_MAIN_MID,47.64,35.25,0.0221,9,9,-0.06,60
G_1756220400,SHORT,2025-08-26 15:00:00,2025-08-26 16:45:00,331.72,331.72,0.09999999999999998,0.0,0.0,RUNNER_BE,53.38,37.92,0.0192,8,9,-0.32,105
G_1756237500,SHORT,2025-08-26 19:45:00,2025-08-27 02:15:00,333.99,333.8965,0.1,0.01,0.03,TP_MAIN_MID,64.58,25.69,0.02,9,10,-1.31,390
G_1756237500,SHORT,2025-08-26 19:45:00,2025-08-27 03:45:00,333.99,333.99,0.1,0.0,0.0,RUNNER_BE,64.58,25.69,0.02,9,10,-1.31,480
G_1756235700,SHORT,2025-08-26 19:15:00,2025-08-27 04:15:00,332.45,332.361,0.1,0.01,0.03,TP_MAIN_MID,65.96,23.85,0.0193,8,9,-1.78,540
G_1756235700,SHORT,2025-08-26 19:15:00,2025-08-27 04:45:00,332.45,332.45,0.1,0.0,0.0,RUNNER_BE,65.96,23.85,0.0193,8,9,-1.78,570
G_1756271700,SHORT,2025-08-27 05:15:00,2025-08-27 05:30:00,333.07,331.74750000000006,0.1,0.13,0.4,TP_MAIN_MID,54.05,16.8,0.0129,8,9,-0.15,15
G_1756222200,LONG,2025-08-26 15:30:00,2025-08-27 08:45:00,327.28,327.28,0.1,0.0,0.0,RUNNER_BE,47.64,35.25,0.0221,9,10,-0.06,1035
G_1756277100,LONG,2025-08-27 06:45:00,2025-08-27 09:15:00,329.39,330.513,0.1,0.11,0.34,TP_MAIN_MID,46.63,13.61,0.0118,9,9,-0.69,150
G_1756277100,LONG,2025-08-27 06:45:00,2025-08-27 09:30:00,329.39,329.39,0.1,0.0,0.0,RUNNER_BE,46.63,13.61,0.0118,9,9,-0.69,165
G_1756290600,LONG,2025-08-27 10:30:00,2025-08-27 11:00:00,328.41,329.39549999999997,0.1,0.1,0.3,TP_MAIN_MID,45.36,9.99,0.013,8,9,-0.09,30
G_1756290600,LONG,2025-08-27 10:30:00,2025-08-27 12:15:00,328.41,328.41,0.1,0.0,0.0,RUNNER_BE,45.36,9.99,0.013,8,10,-0.13,105
G_1756294200,SHORT,2025-08-27 11:30:00,2025-08-27 12:15:00,329.99,329.3545,0.1,0.06,0.19,TP_MAIN_MID,53.03,8.87,0.0077,9,10,-0.58,45
G_1756297800,LONG,2025-08-27 12:30:00,2025-08-27 13:30:00,326.77,328.733,0.1,0.2,0.6,TP_MAIN_MID,42.55,10.23,0.0129,9,10,-0.94,60
G_1756297800,LONG,2025-08-27 12:30:00,2025-08-27 13:45:00,326.77,326.77,0.1,0.0,0.0,RUNNER_BE,42.55,10.23,0.0129,9,10,-0.94,75
G_1756303200,LONG,2025-08-27 14:00:00,2025-08-27 14:30:00,325.37,327.9275,0.1,0.26,0.79,TP_MAIN_MID,40.81,13.52,0.0213,9,10,-0.22,30
G_1756303200,LONG,2025-08-27 14:00:00,2025-08-27 14:45:00,325.37,325.37,0.1,0.0,0.0,RUNNER_BE,40.81,13.52,0.0213,9,10,-0.4,45
G_1756176300,SHORT,2025-08-26 02:45:00,2025-08-27 16:15:00,326.82,326.6025,0.1,0.02,0.07,TP_MAIN_MID,73.69,32.78,0.0469,9,9,-3.75,2250
G_1756312200,LONG,2025-08-27 16:30:00,2025-08-27 16:45:00,324.18,325.996,0.1,0.18,0.56,TP_MAIN_MID,46.76,11.56,0.0233,9,10,-0.08,15
G_1756312200,LONG,2025-08-27 16:30:00,2025-08-27 17:00:00,324.18,324.18,0.1,0.0,0.0,RUNNER_BE,46.76,11.56,0.0233,9,10,-0.08,30
G_1756176300,SHORT,2025-08-26 02:45:00,2025-08-27 17:15:00,326.82,326.82,0.1,0.0,0.0,RUNNER_BE,73.69,32.78,0.0469,9,9,-3.75,2310
G_1756315800,SHORT,2025-08-27 17:30:00,2025-08-27 18:30:00,327.64,325.7455,0.1,0.19,0.58,TP_MAIN_MID,58.53,10.26,0.0132,8,9,-0.24,60
G_1756321200,LONG,2025-08-27 19:00:00,2025-08-27 19:30:00,322.94,325.496,0.1,0.26,0.79,TP_MAIN_MID,39.5,10.24,0.0144,9,10,-0.09,30
G_1756321200,LONG,2025-08-27 19:00:00,2025-08-27 20:00:00,322.94,322.94,0.1,0.0,0.0,RUNNER_BE,39.5,10.24,0.0144,9,10,-0.72,60
G_1756325700,LONG,2025-08-27 20:15:00,2025-08-27 20:30:00,324.98,325.30100000000004,0.1,0.03,0.1,TP_MAIN_MID,50.28,14.61,0.0156,9,10,-0.52,15
G_1756325700,LONG,2025-08-27 20:15:00,2025-08-27 20:45:00,324.98,324.98,0.1,0.0,0.0,RUNNER_BE,50.28,14.61,0.0156,9,10,-0.81,30
G_1756173600,SHORT,2025-08-26 02:00:00,2025-08-27 23:00:00,324.19,324.033,0.1,0.02,0.05,TP_MAIN_MID,65.84,30.47,0.038,9,10,-4.6,2700
G_1756173600,SHORT,2025-08-26 02:00:00,2025-08-28 03:00:00,324.19,324.19,0.1,0.0,0.0,RUNNER_BE,65.84,30.47,0.038,9,10,-4.6,2940
G_1756315800,SHORT,2025-08-27 17:30:00,2025-08-28 04:15:00,327.64,327.64,0.1,0.0,0.0,RUNNER_BE,58.53,10.26,0.0132,8,10,-0.24,645
G_1756331100,LONG,2025-08-27 21:45:00,2025-08-28 04:30:00,322.9,323.029,0.1,0.01,0.04,TP_MAIN_MID,36.44,19.47,0.0156,9,9,-1.27,405
G_1756356300,SHORT,2025-08-28 04:45:00,2025-08-28 07:00:00,326.72,325.5575,0.1,0.12,0.36,TP_MAIN_MID,67.67,20.69,0.0249,9,10,-0.34,135
G_1756356300,SHORT,2025-08-28 04:45:00,2025-08-28 08:00:00,326.72,326.72,0.1,0.0,0.0,RUNNER_BE,67.67,20.69,0.0249,9,10,-0.67,195
G_1756331100,LONG,2025-08-27 21:45:00,2025-08-28 09:00:00,322.9,322.9,0.1,0.0,0.0,RUNNER_BE,36.44,19.47,0.0156,9,10,-1.27,675
G_1756350900,SHORT,2025-08-28 03:15:00,2025-08-28 09:45:00,325.09,324.7875,0.1,0.03,0.09,TP_MAIN_MID,66.11,17.38,0.0134,9,10,-1.17,390
G_1756372500,LONG,2025-08-28 09:15:00,2025-08-31 03:45:00,321.02,321.085,0.1,0.01,0.02,TP_MAIN_MID,25.24,17.45,0.019,9,10,-5.3,3990
G_1756350900,SHORT,2025-08-28 03:15:00,2025-08-31 04:45:00,325.09,325.09,0.1,0.0,0.0,RUNNER_BE,66.11,17.38,0.0134,9,10,-1.17,4410
G_1756372500,LONG,2025-08-28 09:15:00,2025-08-31 06:15:00,321.02,321.02,0.1,0.0,0.0,RUNNER_BE,25.24,17.45,0.019,9,9,-5.3,4140
G_1756620900,LONG,2025-08-31 06:15:00,2025-08-31 08:00:00,321.0,321.85350000000005,0.1,0.09,0.27,TP_MAIN_MID,34.54,39.07,0.0103,9,10,-0.61,105
G_1756622700,LONG,2025-08-31 06:45:00,2025-08-31 08:00:00,319.5,321.85350000000005,0.1,0.24,0.74,TP_MAIN_MID,28.93,35.23,0.0129,9,10,-0.05,75
G_1756620900,LONG,2025-08-31 06:15:00,2025-08-31 09:45:00,321.0,321.0,0.1,0.0,0.0,RUNNER_BE,34.54,39.07,0.0103,9,10,-0.61,210
G_1756635300,LONG,2025-08-31 10:15:00,2025-08-31 10:45:00,320.61,321.1145,0.1,0.05,0.16,TP_MAIN_MID,56.36,22.01,0.0098,9,10,-0.18,30
G_1756635300,LONG,2025-08-31 10:15:00,2025-08-31 11:00:00,320.61,320.61,0.1,0.0,0.0,RUNNER_BE,56.36,22.01,0.0098,9,10,-0.18,45
G_1756638900,SHORT,2025-08-31 11:15:00,2025-08-31 13:30:00,323.37,322.2205,0.1,0.11,0.36,TP_MAIN_MID,62.94,18.88,0.0108,9,10,-0.47,135
G_1756622700,LONG,2025-08-31 06:45:00,2025-08-31 14:00:00,319.5,319.5,0.1,0.0,0.0,RUNNER_BE,28.93,35.23,0.0129,9,10,-0.36,435
G_1756649700,LONG,2025-08-31 14:15:00,2025-08-31 17:30:00,319.25,319.9585,0.1,0.07,0.22,TP_MAIN_MID,44.17,21.23,0.0185,9,10,-0.56,195
G_1756649700,LONG,2025-08-31 14:15:00,2025-08-31 22:30:00,319.25,319.25,0.1,0.0,0.0,RUNNER_BE,44.17,21.23,0.0185,9,10,-0.56,495
G_1756680300,LONG,2025-08-31 22:45:00,2025-09-03 12:00:00,318.59,318.8105,0.1,0.02,0.07,TP_MAIN_MID,35.81,16.42,0.0144,9,10,-6.11,3675
G_1756638900,SHORT,2025-08-31 11:15:00,2025-09-03 13:00:00,323.37,323.37,0.1,0.0,0.0,RUNNER_BE,62.94,18.88,0.0108,9,10,-0.47,4425
G_1756370700,LONG,2025-08-28 08:45:00,2025-09-03 15:45:00,323.83,324.081,0.1,0.03,0.08,TP_MAIN_MID,41.39,18.05,0.0116,9,10,-7.63,9060
G_1756294200,SHORT,2025-08-27 11:30:00,2025-09-04 00:15:00,329.99,329.99,0.1,0.0,0.0,RUNNER_BE,53.03,8.87,0.0077,9,10,-0.58,10845
G_1756945800,SHORT,2025-09-04 00:30:00,2025-09-04 00:45:00,328.66,327.961,0.1,0.07,0.21,TP_MAIN_MID,56.62,27.1,0.0071,9,10,0.0,15
G_1756370700,LONG,2025-08-28 08:45:00,2025-09-04 03:00:00,323.83,323.83,0.1,0.0,0.0,RUNNER_BE,41.39,18.05,0.0116,9,10,-7.63,9735
G_1756905300,SHORT,2025-09-03 13:15:00,2025-09-04 06:15:00,323.62,323.54049999999995,0.1,0.01,0.02,TP_MAIN_MID,61.8,27.69,0.0269,9,10,-2.54,1020
G_1756680300,LONG,2025-08-31 22:45:00,2025-09-04 06:45:00,318.59,318.59,0.1,0.0,0.0,RUNNER_BE,35.81,16.42,0.0144,9,10,-6.11,4800
G_1756905300,SHORT,2025-09-03 13:15:00,2025-09-04 10:00:00,323.62,323.62,0.1,0.0,0.0,RUNNER_BE,61.8,27.69,0.0269,9,10,-2.54,1245
G_1756969200,LONG,2025-09-04 07:00:00,2025-09-04 11:15:00,320.53,320.57800000000003,0.1,0.0,0.01,TP_MAIN_MID,30.36,30.23,0.0229,9,10,-0.87,255
G_1756980900,SHORT,2025-09-04 10:15:00,2025-09-04 12:30:00,323.4,321.526,0.1,0.19,0.58,TP_MAIN_MID,66.54,26.28,0.0195,9,10,-0.45,135
G_1756980900,SHORT,2025-09-04 10:15:00,2025-09-04 12:45:00,323.4,323.4,0.1,0.0,0.0,RUNNER_BE,66.54,26.28,0.0195,9,10,-0.49,150
G_1756969200,LONG,2025-09-04 07:00:00,2025-09-04 13:45:00,320.53,320.53,0.1,0.0,0.0,RUNNER_BE,30.36,30.23,0.0229,9,9,-0.87,405
G_1756994400,LONG,2025-09-04 14:00:00,2025-09-12 21:30:00,318.18,318.313,0.1,0.01,0.04,TP_MAIN_MID,35.88,22.33,0.0186,8,10,-7.33,11970
G_1756994400,LONG,2025-09-04 14:00:00,2025-09-12 21:45:00,318.18,318.18,0.1,0.0,0.0,RUNNER_BE,35.88,22.33,0.0186,8,10,-7.33,11985
G_1756995300,LONG,2025-09-04 14:15:00,2025-09-12 23:30:00,319.66,319.6735,0.1,0.0,0.0,TP_MAIN_MID,40.82,23.31,0.0188,9,10,-7.76,12075
G_1756995300,LONG,2025-09-04 14:15:00,2025-09-13 00:15:00,319.66,319.66,0.1,0.0,0.0,RUNNER_BE,40.82,23.31,0.0188,9,10,-7.76,12120
G_1757715300,SHORT,2025-09-12 22:15:00,2025-09-13 00:15:00,321.44,319.7595,0.1,0.17,0.52,TP_MAIN_MID,53.13,26.77,0.0127,9,10,-0.12,120
G_1757715300,SHORT,2025-09-12 22:15:00,2025-09-13 01:15:00,321.44,321.44,0.1,0.0,0.0,RUNNER_BE,53.13,26.77,0.0127,9,9,-0.12,180
G_1757728800,LONG,2025-09-13 02:00:00,2025-09-13 03:30:00,318.25,319.716,0.1,0.15,0.46,TP_MAIN_MID,36.18,22.4,0.0128,8,9,-0.25,90
G_1757728800,LONG,2025-09-13 02:00:00,2025-09-13 05:00:00,318.25,318.25,0.1,0.0,0.0,RUNNER_BE,36.18,22.4,0.0128,8,9,-0.25,180
G_1757740500,LONG,2025-09-13 05:15:00,2025-09-13 08:30:00,317.47,317.5435,0.1,0.01,0.02,TP_MAIN_MID,43.09,15.23,0.0105,8,10,-0.62,195
G_1757745900,LONG,2025-09-13 06:45:00,2025-09-13 08:30:00,316.19,317.5435,0.1,0.14,0.43,TP_MAIN_MID,28.95,16.4,0.0101,9,10,-0.22,105
G_1757740500,LONG,2025-09-13 05:15:00,2025-09-13 08:45:00,317.47,317.47,0.1,0.0,0.0,RUNNER_BE,43.09,15.23,0.0105,8,10,-0.62,210
G_1757756700,SHORT,2025-09-13 09:45:00,2025-09-13 11:00:00,319.89,317.718,0.1,0.22,0.68,TP_MAIN_MID,66.67,16.85,0.0124,9,10,-0.32,75
G_1757756700,SHORT,2025-09-13 09:45:00,2025-09-13 11:45:00,319.89,319.89,0.1,0.0,0.0,RUNNER_BE,66.67,16.85,0.0124,9,10,-0.32,120
G_1757745900,LONG,2025-09-13 06:45:00,2025-09-13 13:45:00,316.19,316.19,0.1,0.0,0.0,RUNNER_BE,28.95,16.4,0.0101,9,10,-0.82,420
G_1757769300,SHORT,2025-09-13 13:15:00,2025-09-13 13:45:00,321.35,319.2135,0.1,0.21,0.66,TP_MAIN_MID,58.86,17.34,0.012,9,10,0.0,30
