Grid_ID,Side,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Qty_Closed,PnL_USD,PnL_Pct,Reason,Entry_ADX,Duration_Min,MAE_Pct
G_1754833500,LONG,2025-08-10 13:45:00,2025-08-11 11:15:00,300.31,300.31,0.1,0.0,0.0,RUNNER_BE,15.99,1290,-0.35
G_1754928000,SHORT,2025-08-11 16:00:00,2025-08-11 17:15:00,300.2,298.0245,0.1,0.22,0.72,TP_MAIN_MID,28.38,75,-0.39
G_1754928000,SHORT,2025-08-11 16:00:00,2025-08-11 18:30:00,300.2,300.2,0.1,0.0,0.0,RUNNER_BE,28.38,150,-0.39
G_1754941500,LONG,2025-08-11 19:45:00,2025-08-11 21:00:00,297.11,298.0015,0.1,0.09,0.3,TP_MAIN_MID,16.2,75,-0.69
G_1754941500,LONG,2025-08-11 19:45:00,2025-08-11 21:15:00,297.11,297.11,0.1,0.0,0.0,RUNNER_BE,16.2,90,-0.69
G_1754947800,LONG,2025-08-11 21:30:00,2025-08-12 00:15:00,293.49,294.7835,0.1,0.13,0.44,TP_MAIN_MID,16.18,165,-0.82
G_1754947800,LONG,2025-08-11 21:30:00,2025-08-12 11:00:00,293.49,293.49,0.1,0.0,0.0,RUNNER_BE,16.18,810,-0.82
G_1754874000,SHORT,2025-08-11 01:00:00,2025-08-12 15:15:00,308.88,308.88,0.1,0.0,0.0,RUNNER_BE,13.62,2295,-1.32
G_1753155000,LONG,2025-07-22 03:30:00,2025-08-12 20:15:00,314.61,314.896,0.1,0.03,0.09,TP_MAIN_MID,23.98,31245,-22.13
G_1753065000,SHORT,2025-07-21 02:30:00,2025-08-13 04:00:00,326.09,326.09,0.1,0.0,0.0,RUNNER_BE,25.42,33210,-2.65
G_1755078300,SHORT,2025-08-13 09:45:00,2025-08-13 18:15:00,325.76,325.71799999999996,0.1,0.0,0.01,TP_MAIN_MID,19.21,510,-2.82
G_1755078300,SHORT,2025-08-13 09:45:00,2025-08-13 18:30:00,325.76,325.76,0.1,0.0,0.0,RUNNER_BE,19.21,525,-2.82
G_1755122400,SHORT,2025-08-13 22:00:00,2025-08-14 11:00:00,328.61,328.4705,0.1,0.01,0.04,TP_MAIN_MID,15.43,780,-3.62
G_1753155000,LONG,2025-07-22 03:30:00,2025-08-14 12:30:00,314.61,314.61,0.1,0.0,0.0,RUNNER_BE,23.98,33660,-22.13
G_1755013500,SHORT,2025-08-12 15:45:00,2025-08-14 18:45:00,313.28,313.0835,0.1,0.02,0.06,TP_MAIN_MID,26.11,3060,-8.69
G_1755013500,SHORT,2025-08-12 15:45:00,2025-08-14 23:15:00,313.28,313.28,0.1,0.0,0.0,RUNNER_BE,26.11,3330,-8.69
G_1755228600,SHORT,2025-08-15 03:30:00,2025-08-15 04:45:00,316.04,313.836,0.1,0.22,0.7,TP_MAIN_MID,20.17,75,-0.53
G_1755243900,LONG,2025-08-15 07:45:00,2025-08-15 08:30:00,311.01,312.95050000000003,0.1,0.19,0.62,TP_MAIN_MID,13.06,45,-0.22
G_1755243900,LONG,2025-08-15 07:45:00,2025-08-15 09:15:00,311.01,311.01,0.1,0.0,0.0,RUNNER_BE,13.06,90,-0.22
G_1755001800,SHORT,2025-08-12 12:30:00,2025-08-15 16:15:00,305.02,304.4855,0.1,0.05,0.18,TP_MAIN_MID,13.68,4545,-11.63
G_1754701200,LONG,2025-08-09 01:00:00,2025-08-16 12:15:00,290.67,290.67,0.1,0.0,0.0,RUNNER_BE,20.24,10755,-0.18
G_1755357300,SHORT,2025-08-16 15:15:00,2025-08-16 17:15:00,294.03,293.126,0.1,0.09,0.31,TP_MAIN_MID,29.05,120,-0.59
G_1755357300,SHORT,2025-08-16 15:15:00,2025-08-16 17:30:00,294.03,294.03,0.1,0.0,0.0,RUNNER_BE,29.05,135,-0.59
G_1755376200,SHORT,2025-08-16 20:30:00,2025-08-16 22:00:00,296.13,295.1085,0.1,0.1,0.34,TP_MAIN_MID,14.81,90,-0.29
G_1755376200,SHORT,2025-08-16 20:30:00,2025-08-16 22:45:00,296.13,296.13,0.1,0.0,0.0,RUNNER_BE,14.81,135,-0.29
G_1755398700,SHORT,2025-08-17 02:45:00,2025-08-17 03:15:00,296.32,295.2955,0.1,0.1,0.35,TP_MAIN_MID,12.65,30,-0.11
G_1755398700,SHORT,2025-08-17 02:45:00,2025-08-17 03:30:00,296.32,296.32,0.1,0.0,0.0,RUNNER_BE,12.65,45,-0.29
G_1755001800,SHORT,2025-08-12 12:30:00,2025-08-17 08:45:00,305.02,305.02,0.1,0.0,0.0,RUNNER_BE,13.68,6975,-11.63
G_1755445500,SHORT,2025-08-17 15:45:00,2025-08-17 16:30:00,310.32,306.88,0.1,0.34,1.11,TP_MAIN_MID,26.79,45,-0.13
G_1755402300,SHORT,2025-08-17 03:45:00,2025-08-18 04:15:00,297.73,297.1255,0.1,0.06,0.2,TP_MAIN_MID,15.19,1470,-4.36
G_1755402300,SHORT,2025-08-17 03:45:00,2025-08-20 19:45:00,297.73,297.73,0.1,0.0,0.0,RUNNER_BE,15.19,5280,-4.36
G_1755228600,SHORT,2025-08-15 03:30:00,2025-08-22 14:00:00,316.04,316.04,0.1,0.0,0.0,RUNNER_BE,20.17,10710,-1.48
G_1755445500,SHORT,2025-08-17 15:45:00,2025-08-22 14:00:00,310.32,310.32,0.1,0.0,0.0,RUNNER_BE,26.79,7095,-3.35
G_1755264600,LONG,2025-08-15 13:30:00,2025-08-22 16:00:00,307.86,308.7145,0.1,0.09,0.28,TP_MAIN_MID,18.23,10230,-10.43
G_1755122400,SHORT,2025-08-13 22:00:00,2025-08-22 17:30:00,328.61,328.61,0.1,0.0,0.0,RUNNER_BE,15.43,12690,-3.62
G_1737751500,LONG,2025-01-24 20:45:00,2025-08-22 23:30:00,340.63,341.00300000000004,0.1,0.04,0.11,TP_MAIN_MID,20.34,302565,-66.52
G_1737751500,LONG,2025-01-24 20:45:00,2025-08-23 08:15:00,340.63,340.63,0.1,0.0,0.0,RUNNER_BE,20.34,303090,-66.52
G_1737542700,SHORT,2025-01-22 10:45:00,2025-08-23 13:15:00,364.31,364.31,0.1,0.0,0.0,RUNNER_BE,18.74,306870,-0.32
G_1737551700,LONG,2025-01-22 13:15:00,2025-08-23 14:15:00,355.76,356.80249999999995,0.1,0.1,0.29,TP_MAIN_MID,18.72,306780,-67.94
G_1737551700,LONG,2025-01-22 13:15:00,2025-08-23 15:15:00,355.76,355.76,0.1,0.0,0.0,RUNNER_BE,18.72,306840,-67.94
G_1755946800,SHORT,2025-08-23 11:00:00,2025-08-23 19:45:00,355.89,355.70950000000005,0.1,0.02,0.05,TP_MAIN_MID,25.62,525,-8.46
G_1755946800,SHORT,2025-08-23 11:00:00,2025-08-23 20:15:00,355.89,355.89,0.1,0.0,0.0,RUNNER_BE,25.62,555,-8.46
G_1755987300,SHORT,2025-08-23 22:15:00,2025-08-24 00:15:00,357.12,356.32849999999996,0.1,0.08,0.22,TP_MAIN_MID,12.36,120,-0.76
G_1755987300,SHORT,2025-08-23 22:15:00,2025-08-24 00:30:00,357.12,357.12,0.1,0.0,0.0,RUNNER_BE,12.36,135,-0.76
G_1756002600,LONG,2025-08-24 02:30:00,2025-08-24 05:15:00,352.29,352.45649999999995,0.1,0.02,0.05,TP_MAIN_MID,14.21,165,-1.01
G_1756005300,LONG,2025-08-24 03:15:00,2025-08-24 05:15:00,349.56,352.45649999999995,0.1,0.29,0.83,TP_MAIN_MID,17.72,120,-0.23
G_1756002600,LONG,2025-08-24 02:30:00,2025-08-24 05:30:00,352.29,352.29,0.1,0.0,0.0,RUNNER_BE,14.21,180,-1.01
G_1756005300,LONG,2025-08-24 03:15:00,2025-08-24 06:30:00,349.56,349.56,0.1,0.0,0.0,RUNNER_BE,17.72,195,-0.23
G_1756018800,LONG,2025-08-24 07:00:00,2025-08-24 08:00:00,348.98,350.536,0.1,0.16,0.45,TP_MAIN_MID,22.43,60,-0.51
G_1756022400,SHORT,2025-08-24 08:00:00,2025-08-24 08:30:00,354.51,350.62350000000004,0.1,0.39,1.1,TP_MAIN_MID,24.56,30,-0.33
G_1756018800,LONG,2025-08-24 07:00:00,2025-08-24 10:00:00,348.98,348.98,0.1,0.0,0.0,RUNNER_BE,22.43,180,-0.51
G_1756022400,SHORT,2025-08-24 08:00:00,2025-08-24 15:00:00,354.51,354.51,0.1,0.0,0.0,RUNNER_BE,24.56,420,-0.33
G_1756044900,SHORT,2025-08-24 14:15:00,2025-08-24 16:45:00,352.35,350.1685,0.1,0.22,0.62,TP_MAIN_MID,16.65,150,-0.93
G_1756047600,SHORT,2025-08-24 15:00:00,2025-08-24 16:45:00,354.73,350.1685,0.1,0.46,1.29,TP_MAIN_MID,23.02,105,-0.19
G_1756044900,SHORT,2025-08-24 14:15:00,2025-08-24 17:00:00,352.35,352.35,0.1,0.0,0.0,RUNNER_BE,16.65,165,-0.93
G_1756047600,SHORT,2025-08-24 15:00:00,2025-08-24 17:45:00,354.73,354.73,0.1,0.0,0.0,RUNNER_BE,23.02,165,-0.19
G_1755872100,SHORT,2025-08-22 14:15:00,2025-08-25 22:30:00,317.15,317.0475,0.1,0.01,0.03,TP_MAIN_MID,26.14,4815,-21.71
G_1755872100,SHORT,2025-08-22 14:15:00,2025-08-25 23:30:00,317.15,317.15,0.1,0.0,0.0,RUNNER_BE,26.14,4875,-21.71
G_1756238400,SHORT,2025-08-26 20:00:00,2025-08-26 23:15:00,336.89,334.668,0.1,0.22,0.66,TP_MAIN_MID,27.41,195,-0.44
G_1756254600,LONG,2025-08-27 00:30:00,2025-08-27 02:15:00,333.08,333.8965,0.1,0.08,0.25,TP_MAIN_MID,23.56,105,-1.17
G_1756254600,LONG,2025-08-27 00:30:00,2025-08-27 02:30:00,333.08,333.08,0.1,0.0,0.0,RUNNER_BE,23.56,120,-1.17
G_1756235700,SHORT,2025-08-26 19:15:00,2025-08-27 04:15:00,332.45,332.361,0.1,0.01,0.03,TP_MAIN_MID,23.85,540,-1.78
G_1756235700,SHORT,2025-08-26 19:15:00,2025-08-27 04:45:00,332.45,332.45,0.1,0.0,0.0,RUNNER_BE,23.85,570,-1.78
G_1756278900,LONG,2025-08-27 07:15:00,2025-08-27 09:15:00,328.94,330.513,0.1,0.16,0.48,TP_MAIN_MID,13.45,120,-0.55
G_1756278900,LONG,2025-08-27 07:15:00,2025-08-27 09:30:00,328.94,328.94,0.1,0.0,0.0,RUNNER_BE,13.45,135,-0.55
G_1756295100,SHORT,2025-08-27 11:45:00,2025-08-27 12:15:00,331.22,329.3545,0.1,0.19,0.56,TP_MAIN_MID,9.41,30,-0.2
G_1756299600,LONG,2025-08-27 13:00:00,2025-08-27 13:30:00,325.06,328.733,0.1,0.37,1.13,TP_MAIN_MID,12.26,30,-0.42
G_1756299600,LONG,2025-08-27 13:00:00,2025-08-27 13:45:00,325.06,325.06,0.1,0.0,0.0,RUNNER_BE,12.26,45,-0.42
G_1756321200,LONG,2025-08-27 19:00:00,2025-08-27 19:30:00,322.94,325.496,0.1,0.26,0.79,TP_MAIN_MID,10.24,30,-0.09
G_1756321200,LONG,2025-08-27 19:00:00,2025-08-27 20:00:00,322.94,322.94,0.1,0.0,0.0,RUNNER_BE,10.24,60,-0.72
G_1756331100,LONG,2025-08-27 21:45:00,2025-08-28 04:30:00,322.9,323.029,0.1,0.01,0.04,TP_MAIN_MID,19.47,405,-1.27
G_1756331100,LONG,2025-08-27 21:45:00,2025-08-28 09:00:00,322.9,322.9,0.1,0.0,0.0,RUNNER_BE,19.47,675,-1.27
G_1755264600,LONG,2025-08-15 13:30:00,2025-08-29 06:30:00,307.86,307.86,0.1,0.0,0.0,RUNNER_BE,18.23,19740,-10.43
G_1756449900,LONG,2025-08-29 06:45:00,2025-08-29 16:15:00,310.94,310.9935,0.1,0.01,0.02,TP_MAIN_MID,24.58,570,-2.23
G_1756449900,LONG,2025-08-29 06:45:00,2025-08-29 16:45:00,310.94,310.94,0.1,0.0,0.0,RUNNER_BE,24.58,600,-2.23
G_1756372500,LONG,2025-08-28 09:15:00,2025-08-31 03:45:00,321.02,321.085,0.1,0.01,0.02,TP_MAIN_MID,17.45,3990,-5.3
G_1756372500,LONG,2025-08-28 09:15:00,2025-08-31 06:15:00,321.02,321.02,0.1,0.0,0.0,RUNNER_BE,17.45,4140,-5.3
G_1756638900,SHORT,2025-08-31 11:15:00,2025-08-31 13:30:00,323.37,322.2205,0.1,0.11,0.36,TP_MAIN_MID,18.88,135,-0.47
G_1756498500,SHORT,2025-08-29 20:15:00,2025-09-01 04:00:00,313.56,313.409,0.1,0.02,0.05,TP_MAIN_MID,14.58,3345,-3.69
G_1756498500,SHORT,2025-08-29 20:15:00,2025-09-01 07:30:00,313.56,313.56,0.1,0.0,0.0,RUNNER_BE,14.58,3555,-3.69
G_1756712700,SHORT,2025-09-01 07:45:00,2025-09-01 10:15:00,316.46,314.006,0.1,0.25,0.78,TP_MAIN_MID,24.6,150,-0.97
G_1756712700,SHORT,2025-09-01 07:45:00,2025-09-02 06:00:00,316.46,316.46,0.1,0.0,0.0,RUNNER_BE,24.6,1335,-0.97
G_1756814400,LONG,2025-09-02 12:00:00,2025-09-02 13:45:00,309.76,311.1845,0.1,0.14,0.46,TP_MAIN_MID,17.69,105,-1.59
G_1756814400,LONG,2025-09-02 12:00:00,2025-09-02 15:45:00,309.76,309.76,0.1,0.0,0.0,RUNNER_BE,17.69,225,-1.59
G_1756638900,SHORT,2025-08-31 11:15:00,2025-09-03 13:00:00,323.37,323.37,0.1,0.0,0.0,RUNNER_BE,18.88,4425,-0.47
G_1756295100,SHORT,2025-08-27 11:45:00,2025-09-04 00:30:00,331.22,331.22,0.1,0.0,0.0,RUNNER_BE,9.41,10845,-0.2
G_1756905300,SHORT,2025-09-03 13:15:00,2025-09-04 06:15:00,323.62,323.54049999999995,0.1,0.01,0.02,TP_MAIN_MID,27.69,1020,-2.54
G_1756905300,SHORT,2025-09-03 13:15:00,2025-09-04 10:00:00,323.62,323.62,0.1,0.0,0.0,RUNNER_BE,27.69,1245,-2.54
G_1756980900,SHORT,2025-09-04 10:15:00,2025-09-04 12:30:00,323.4,321.526,0.1,0.19,0.58,TP_MAIN_MID,26.28,135,-0.45
G_1756980900,SHORT,2025-09-04 10:15:00,2025-09-04 12:45:00,323.4,323.4,0.1,0.0,0.0,RUNNER_BE,26.28,150,-0.49
G_1756843200,SHORT,2025-09-02 20:00:00,2025-09-04 17:45:00,314.58,313.90250000000003,0.1,0.07,0.22,TP_MAIN_MID,11.62,2745,-5.48
G_1756843200,SHORT,2025-09-02 20:00:00,2025-09-12 05:45:00,314.58,314.58,0.1,0.0,0.0,RUNNER_BE,11.62,13545,-5.48
G_1757656800,SHORT,2025-09-12 06:00:00,2025-09-12 07:45:00,314.5,311.9595,0.1,0.25,0.81,TP_MAIN_MID,28.38,105,-0.21
G_1757656800,SHORT,2025-09-12 06:00:00,2025-09-12 11:15:00,314.5,314.5,0.1,0.0,0.0,RUNNER_BE,28.38,315,-0.3
G_1757685600,SHORT,2025-09-12 14:00:00,2025-09-12 14:45:00,314.78,313.3835,0.1,0.14,0.44,TP_MAIN_MID,14.53,45,-0.42
G_1757685600,SHORT,2025-09-12 14:00:00,2025-09-12 17:00:00,314.78,314.78,0.1,0.0,0.0,RUNNER_BE,14.53,180,-0.42
G_1756994400,LONG,2025-09-04 14:00:00,2025-09-12 21:30:00,318.18,318.313,0.1,0.01,0.04,TP_MAIN_MID,22.33,11970,-7.33
G_1757700000,SHORT,2025-09-12 18:00:00,2025-09-12 21:30:00,319.04,318.313,0.1,0.07,0.23,TP_MAIN_MID,20.15,210,-0.59
G_1756994400,LONG,2025-09-04 14:00:00,2025-09-12 21:45:00,318.18,318.18,0.1,0.0,0.0,RUNNER_BE,22.33,11985,-7.33
G_1757700000,SHORT,2025-09-12 18:00:00,2025-09-12 22:00:00,319.04,319.04,0.1,0.0,0.0,RUNNER_BE,20.15,240,-0.59
G_1757720700,SHORT,2025-09-12 23:45:00,2025-09-13 00:15:00,321.57,319.7595,0.1,0.18,0.56,TP_MAIN_MID,29.63,30,-0.04
G_1757728800,LONG,2025-09-13 02:00:00,2025-09-13 03:30:00,318.25,319.716,0.1,0.15,0.46,TP_MAIN_MID,22.4,90,-0.25
G_1757728800,LONG,2025-09-13 02:00:00,2025-09-13 05:00:00,318.25,318.25,0.1,0.0,0.0,RUNNER_BE,22.4,180,-0.25
G_1757745900,LONG,2025-09-13 06:45:00,2025-09-13 08:30:00,316.19,317.5435,0.1,0.14,0.43,TP_MAIN_MID,16.4,105,-0.22
G_1757745900,LONG,2025-09-13 06:45:00,2025-09-13 13:45:00,316.19,316.19,0.1,0.0,0.0,RUNNER_BE,16.4,420,-0.82
G_1755720000,SHORT,2025-08-20 20:00:00,2025-09-15 19:00:00,297.25,297.2455,0.1,0.0,0.0,TP_MAIN_MID,21.08,37380,-29.85
G_1755720000,SHORT,2025-08-20 20:00:00,2025-09-15 19:15:00,297.25,297.25,0.1,0.0,0.0,RUNNER_BE,21.08,37395,-29.85
G_1757967300,SHORT,2025-09-15 20:15:00,2025-09-15 23:00:00,299.12,298.6545,0.1,0.05,0.16,TP_MAIN_MID,19.22,165,-0.39
G_1757967300,SHORT,2025-09-15 20:15:00,2025-09-15 23:15:00,299.12,299.12,0.1,0.0,0.0,RUNNER_BE,19.22,180,-0.39
G_1757982600,LONG,2025-09-16 00:30:00,2025-09-16 01:00:00,298.2,299.166,0.1,0.1,0.32,TP_MAIN_MID,15.85,30,-0.18
G_1757982600,LONG,2025-09-16 00:30:00,2025-09-16 01:30:00,298.2,298.2,0.1,0.0,0.0,RUNNER_BE,15.85,60,-0.18
G_1757987100,LONG,2025-09-16 01:45:00,2025-09-16 20:45:00,297.23,297.45799999999997,0.1,0.02,0.08,TP_MAIN_MID,14.84,1140,-2.61
G_1757987100,LONG,2025-09-16 01:45:00,2025-09-17 03:45:00,297.23,297.23,0.1,0.0,0.0,RUNNER_BE,14.84,1560,-2.61
G_1758081600,LONG,2025-09-17 04:00:00,2025-09-17 06:00:00,296.32,297.45349999999996,0.1,0.11,0.38,TP_MAIN_MID,17.67,120,-0.81
G_1758081600,LONG,2025-09-17 04:00:00,2025-09-17 08:30:00,296.32,296.32,0.1,0.0,0.0,RUNNER_BE,17.67,270,-0.81
G_1758118500,LONG,2025-09-17 14:15:00,2025-09-17 16:45:00,293.1,294.21500000000003,0.1,0.11,0.38,TP_MAIN_MID,19.62,150,-0.4
G_1758118500,LONG,2025-09-17 14:15:00,2025-09-17 17:00:00,293.1,293.1,0.1,0.0,0.0,RUNNER_BE,19.62,165,-0.4
G_1758137400,SHORT,2025-09-17 19:30:00,2025-09-20 10:30:00,298.42,298.306,0.1,0.01,0.04,TP_MAIN_MID,22.12,3780,-4.89
G_1758137400,SHORT,2025-09-17 19:30:00,2025-09-20 15:00:00,298.42,298.42,0.1,0.0,0.0,RUNNER_BE,22.12,4050,-4.89
G_1758382200,SHORT,2025-09-20 15:30:00,2025-09-20 18:00:00,298.55,297.4635,0.1,0.11,0.36,TP_MAIN_MID,29.81,150,-0.26
G_1758382200,SHORT,2025-09-20 15:30:00,2025-09-20 20:45:00,298.55,298.55,0.1,0.0,0.0,RUNNER_BE,29.81,315,-0.26
G_1758403800,SHORT,2025-09-20 21:30:00,2025-09-20 22:00:00,299.43,297.634,0.1,0.18,0.6,TP_MAIN_MID,18.1,30,0.0
G_1758403800,SHORT,2025-09-20 21:30:00,2025-10-03 16:30:00,299.43,299.43,0.1,0.0,0.0,RUNNER_BE,18.1,18420,-0.92
G_1759539600,LONG,2025-10-04 01:00:00,2025-10-05 07:30:00,289.67,289.67999999999995,0.1,0.0,0.0,TP_MAIN_MID,13.74,1830,-3.37
G_1759539600,LONG,2025-10-04 01:00:00,2025-10-05 10:00:00,289.67,289.67,0.1,0.0,0.0,RUNNER_BE,13.74,1980,-3.37
G_1759679100,SHORT,2025-10-05 15:45:00,2025-10-05 16:45:00,290.32,288.7355,0.1,0.16,0.55,TP_MAIN_MID,22.95,60,-0.42
G_1759679100,SHORT,2025-10-05 15:45:00,2025-10-05 17:00:00,290.32,290.32,0.1,0.0,0.0,RUNNER_BE,22.95,75,-0.42
G_1759686300,LONG,2025-10-05 17:45:00,2025-10-06 05:45:00,286.63,286.643,0.1,0.0,0.0,TP_MAIN_MID,19.33,720,-1.32
G_1759686300,LONG,2025-10-05 17:45:00,2025-10-07 14:00:00,286.63,286.63,0.1,0.0,0.0,RUNNER_BE,19.33,2655,-1.32
G_1759846500,LONG,2025-10-07 14:15:00,2025-10-08 21:45:00,284.26,284.43050000000005,0.1,0.02,0.06,TP_MAIN_MID,25.39,1890,-3.4
G_1759846500,LONG,2025-10-07 14:15:00,2025-10-09 01:00:00,284.26,284.26,0.1,0.0,0.0,RUNNER_BE,25.39,2085,-3.4
G_1754180100,LONG,2025-08-03 00:15:00,2025-10-10 20:45:00,248.29,248.29,0.1,0.0,0.0,RUNNER_BE,16.85,99150,-2.06
G_1760172300,SHORT,2025-10-11 08:45:00,2025-10-11 11:15:00,238.55,237.927,0.2,0.12,0.26,TP_MAIN_MID,14.12,150,-2.59
G_1760172300,SHORT,2025-10-11 08:45:00,2025-10-11 11:30:00,238.55,238.55,0.09999999999999998,0.0,0.0,RUNNER_BE,14.12,165,-2.59
G_1760187600,LONG,2025-10-11 13:00:00,2025-10-11 15:00:00,236.39,238.6455,0.2,0.45,0.95,TP_MAIN_MID,14.73,120,-2.38
G_1760187600,LONG,2025-10-11 13:00:00,2025-10-11 19:00:00,236.39,236.39,0.09999999999999998,0.0,0.0,RUNNER_BE,14.73,360,-2.38
G_1760210100,LONG,2025-10-11 19:15:00,2025-10-12 15:45:00,233.6,233.75699999999998,0.2,0.03,0.07,TP_MAIN_MID,13.69,1230,-4.6
G_1760210100,LONG,2025-10-11 19:15:00,2025-10-16 09:30:00,233.6,233.6,0.09999999999999998,0.0,0.0,RUNNER_BE,13.69,6615,-4.6
G_1760608800,SHORT,2025-10-16 10:00:00,2025-10-16 13:15:00,244.33,242.785,0.1,0.15,0.63,TP_MAIN_MID,20.57,195,-0.82
G_1760608800,SHORT,2025-10-16 10:00:00,2025-10-16 13:30:00,244.33,244.33,0.1,0.0,0.0,RUNNER_BE,20.57,210,-0.82
G_1760623200,LONG,2025-10-16 14:00:00,2025-10-16 14:30:00,240.66,243.3165,0.1,0.27,1.1,TP_MAIN_MID,12.27,30,-0.87
G_1760623200,LONG,2025-10-16 14:00:00,2025-10-16 15:00:00,240.66,240.66,0.1,0.0,0.0,RUNNER_BE,12.27,60,-0.87
G_1760627700,LONG,2025-10-16 15:15:00,2025-10-27 00:30:00,238.95,239.02399999999997,0.2,0.01,0.03,TP_MAIN_MID,12.12,14955,-16.23
G_1760627700,LONG,2025-10-16 15:15:00,2025-10-27 09:30:00,238.95,238.95,0.09999999999999998,0.0,0.0,RUNNER_BE,12.12,15495,-16.23
G_1761583500,SHORT,2025-10-27 16:45:00,2025-10-27 19:00:00,240.05,239.493,0.1,0.06,0.23,TP_MAIN_MID,29.44,135,-0.99
G_1761583500,SHORT,2025-10-27 16:45:00,2025-10-27 19:15:00,240.05,240.05,0.1,0.0,0.0,RUNNER_BE,29.44,150,-0.99
