Trade_ID,Strategy,Side,Entry_Time,Exit_Time,PnL_Pct,Rem_Qty,Capital_After
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.386300,1970-01-01 00:28:55.398000,0.0,0.613986615091791,1000.0
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.398000,1970-01-01 00:28:55.430400,0.0,0.6126512482769184,1000.0
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.430400,1970-01-01 00:28:55.436700,0.0,0.6083465141744738,1000.0
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.436700,1970-01-01 00:28:55.450200,0.0,0.6126512482769184,1000.0
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.450200,1970-01-01 00:28:55.481700,0.0,0.604649756628473,1000.0
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.481700,1970-01-01 00:28:55.516800,0.0,0.5853430110044486,1000.0
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.521300,1970-01-01 00:28:55.524900,0.0,0.5969258319653783,1000.0
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.550100,1970-01-01 00:28:55.552800,0.0,0.5905279319711823,1000.0
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.565400,1970-01-01 00:28:55.579800,0.0,0.5905279319711823,1000.0
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.586100,1970-01-01 00:28:55.613100,0.0,0.59509640561771,1000.0
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.613100,1970-01-01 00:28:55.632900,0.0,0.5905279319711823,1000.0
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.632900,1970-01-01 00:28:55.650900,0.0,0.59509640561771,1000.0
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.650900,1970-01-01 00:28:55.653600,0.0,0.6017209218364523,1000.0
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:55.376400,1970-01-01 00:28:55.653600,0.002330978491467401,0.613986615091791,1000.4702113776727
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:55.378200,1970-01-01 00:28:55.653600,0.002980897919454977,0.6083465141744738,1001.0663909615637
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:55.386300,1970-01-01 00:28:55.653600,0.009039513861595698,0.604649756628473,1002.8742937338828
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:55.389000,1970-01-01 00:28:55.653600,0.021698253991941616,0.5969258319653783,1007.2139445322712
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:55.380000,1970-01-01 00:28:55.654500,0.002297442181038444,0.6126512482769184,1007.6734329684789
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.655400,1970-01-01 00:28:55.692300,0.0,0.6051620321341039,1007.6734329684789
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.692300,1970-01-01 00:28:55.715700,0.0,0.5905279319711823,1007.6734329684789
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.715700,1970-01-01 00:28:55.731000,0.0,0.6017209218364523,1007.6734329684789
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.731000,1970-01-01 00:28:55.739100,0.0,0.59509640561771,1007.6734329684789
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:55.739100,1970-01-01 00:28:55.746300,0.0,0.6051620321341039,1007.6734329684789
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.746300,1970-01-01 00:28:55.750800,0.0,0.6422188158238927,1007.6734329684789
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.762500,1970-01-01 00:28:55.782300,0.0,0.6415645961662234,1007.6734329684789
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.782300,1970-01-01 00:28:55.832700,0.0,0.6422188158238927,1007.6734329684789
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.832700,1970-01-01 00:28:55.849800,0.0,0.6422188158238927,1007.6734329684789
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.849800,1970-01-01 00:28:55.866900,0.0,0.6367202280857316,1007.6734329684789
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.866900,1970-01-01 00:28:55.877700,0.0,0.6415645961662234,1007.6734329684789
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.877700,1970-01-01 00:28:55.888500,0.0,0.6316711693894241,1007.6734329684789
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.905600,1970-01-01 00:28:55.926300,0.0,0.6415645961662234,1007.6734329684789
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.926300,1970-01-01 00:28:55.950600,0.0,0.6422188158238927,1007.6734329684789
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.950600,1970-01-01 00:28:55.964100,0.0,0.6367202280857316,1007.6734329684789
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.964100,1970-01-01 00:28:55.979400,0.0,0.6415645961662234,1007.6734329684789
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:55.979400,1970-01-01 00:28:56.004600,0.0,0.6316711693894241,1007.6734329684789
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.004600,1970-01-01 00:28:56.036100,0.0,0.6415645961662234,1007.6734329684789
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.036100,1970-01-01 00:28:56.041500,0.0,0.6367202280857316,1007.6734329684789
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.041500,1970-01-01 00:28:56.064000,0.0,0.6316711693894241,1007.6734329684789
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:55.457400,1970-01-01 00:28:56.085600,0.010924766741466838,0.5905279319711823,1009.8583863167722
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:55.481700,1970-01-01 00:28:56.085600,0.0187455367769579,0.59509640561771,1013.6074936721639
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:55.488000,1970-01-01 00:28:56.085600,0.030086046091822614,0.6017209218364523,1019.6247028905284
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:55.502400,1970-01-01 00:28:56.085600,0.03597688281037244,0.6051620321341039,1026.8200794526028
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.125200,1970-01-01 00:28:56.127900,0.0,0.5998131196054692,1026.8200794526028
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.175600,1970-01-01 00:28:56.181900,0.0,0.6316711693894241,1026.8200794526028
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.241300,1970-01-01 00:28:56.296200,0.0,0.6009188467901114,1026.8200794526028
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.296200,1970-01-01 00:28:56.322300,0.0,0.5998131196054692,1026.8200794526028
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.322300,1970-01-01 00:28:56.358300,0.0,0.5998131196054692,1026.8200794526028
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.358300,1970-01-01 00:28:56.360100,0.0,0.5998131196054692,1026.8200794526028
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.360100,1970-01-01 00:28:56.363700,0.0,0.6042072902719132,1026.8200794526028
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:55.692300,1970-01-01 00:28:56.363700,0.060801121697842596,0.6422188158238927,1039.0736144585228
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:55.697700,1970-01-01 00:28:56.363700,0.06884241122203957,0.6367202280857316,1052.9477482285108
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:55.715700,1970-01-01 00:28:56.363700,0.06175787094515003,0.6415645961662234,1065.3941013941355
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:55.746300,1970-01-01 00:28:56.363700,0.07622629681868043,0.6316711693894241,1080.7563442336864
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.363700,1970-01-01 00:28:56.373600,0.0,0.6088467710955249,1080.7563442336864
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:55.654500,1970-01-01 00:28:56.375400,0.11052309325701305,0.6187739840150316,1103.4809343061363
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.373600,1970-01-01 00:28:56.385300,0.0,0.6009188467901114,1103.4809343061363
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.394300,1970-01-01 00:28:56.414100,0.0,0.6088467710955249,1103.4809343061363
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.414100,1970-01-01 00:28:56.435700,0.0,0.6042072902719132,1103.4809343061363
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.435700,1970-01-01 00:28:56.437500,0.0,0.6042072902719132,1103.4809343061363
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:56.385300,1970-01-01 00:28:56.440200,0.029066461517878228,0.7381884030545782,1109.8957915286805
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.437500,1970-01-01 00:28:56.457300,0.0,0.6088467710955249,1109.8957915286805
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.457300,1970-01-01 00:28:56.461800,0.0,0.5998131196054692,1109.8957915286805
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.461800,1970-01-01 00:28:56.473500,0.0,0.6088467710955249,1109.8957915286805
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.473500,1970-01-01 00:28:56.487000,0.0,0.6009188467901114,1109.8957915286805
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.478900,1970-01-01 00:28:56.496900,0.0,0.7832439162546703,1109.8957915286805
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.496900,1970-01-01 00:28:56.506800,0.0,0.7832439162546703,1109.8957915286805
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.515800,1970-01-01 00:28:56.518500,0.0,0.6009188467901114,1109.8957915286805
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.521200,1970-01-01 00:28:56.523000,0.0,0.5998131196054692,1109.8957915286805
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.524800,1970-01-01 00:28:56.530200,0.0,0.6042072902719132,1109.8957915286805
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.630100,1970-01-01 00:28:56.630100,0.0,0.773015595158574,1109.8957915286805
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:56.491500,1970-01-01 00:28:56.630100,0.008577434228369856,0.7525737669708982,1111.799803159117
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.689500,1970-01-01 00:28:56.713800,0.0,0.7711460399924515,1111.799803159117
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.739900,1970-01-01 00:28:56.769600,0.0,0.6088467710955249,1111.799803159117
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.769600,1970-01-01 00:28:56.778600,0.0,0.5998131196054692,1111.799803159117
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:56.437500,1970-01-01 00:28:56.779500,0.0536958111324407,0.7663062043792613,1123.5847967761833
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:56.467200,1970-01-01 00:28:56.779500,0.04368229773120232,0.7832439162546703,1133.2813564594162
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:56.475300,1970-01-01 00:28:56.779500,0.056170775874077344,0.773015595158574,1145.7500980093241
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.778600,1970-01-01 00:28:56.780400,0.0,0.6042072902719132,1145.7500980093241
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:56.487000,1970-01-01 00:28:56.780400,0.05597771894233736,0.7632608682245164,1158.1759849440193
SHADOW_S_010028,SHADOW_V4,SHORT,1970-01-01 00:28:56.650800,1970-01-01 00:28:56.780400,0.04785850528871167,0.7711460399924515,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.782200,1970-01-01 00:28:56.784900,0.0,0.8454784326527132,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.780400,1970-01-01 00:28:56.795700,0.0,0.6088467710955249,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.795700,1970-01-01 00:28:56.800200,0.0,0.6088467710955249,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:56.800200,1970-01-01 00:28:56.803800,0.0,0.6009188467901114,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.802900,1970-01-01 00:28:56.810100,0.0,0.8477372984920508,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.810100,1970-01-01 00:28:56.826300,0.0,0.8477372984920508,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.826300,1970-01-01 00:28:56.840700,0.0,0.834363279648724,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.845200,1970-01-01 00:28:56.853300,0.0,0.8158717020074795,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.853300,1970-01-01 00:28:56.856900,0.0,0.8477372984920508,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.864100,1970-01-01 00:28:56.872200,0.0,0.834363279648724,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.892000,1970-01-01 00:28:56.898300,0.0,0.8158717020074795,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.900100,1970-01-01 00:28:56.921700,0.0,0.8477372984920508,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.947800,1970-01-01 00:28:56.963100,0.0,0.8477372984920508,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.963100,1970-01-01 00:28:56.973900,0.0,0.8477372984920508,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.973900,1970-01-01 00:28:56.987400,0.0,0.8477372984920508,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.987400,1970-01-01 00:28:56.997300,0.0,0.834363279648724,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:56.997300,1970-01-01 00:28:57.016200,0.0,0.8158717020074795,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.016200,1970-01-01 00:28:57.032400,0.0,0.8008892697655989,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.032400,1970-01-01 00:28:57.037800,0.0,0.8008892697655989,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.040500,1970-01-01 00:28:57.052200,0.0,0.8158717020074795,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.056700,1970-01-01 00:28:57.062100,0.0,0.834363279648724,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.077400,1970-01-01 00:28:57.081000,0.0,0.8477372984920508,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.081000,1970-01-01 00:28:57.117900,0.0,0.8158717020074795,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.117900,1970-01-01 00:28:57.127800,0.0,0.834363279648724,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.127800,1970-01-01 00:28:57.135000,0.0,0.8477372984920508,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.135000,1970-01-01 00:28:57.168300,0.0,0.8158717020074795,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.168300,1970-01-01 00:28:57.171000,0.0,0.8477372984920508,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.171000,1970-01-01 00:28:57.176400,0.0,0.8008892697655989,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.297900,1970-01-01 00:28:57.299700,0.0,0.834363279648724,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.299700,1970-01-01 00:28:57.315000,0.0,0.8158717020074795,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.315000,1970-01-01 00:28:57.321300,0.0,0.8477372984920508,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.321300,1970-01-01 00:28:57.322200,0.0,0.8008892697655989,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.355500,1970-01-01 00:28:57.358200,0.0,0.834363279648724,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.358200,1970-01-01 00:28:57.361800,0.0,0.8477372984920508,1168.817800295915
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.361800,1970-01-01 00:28:57.364500,0.0,0.8477372984920508,1168.817800295915
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:55.451100,1970-01-01 00:28:57.369000,0.02576832526555508,0.5853430110044486,1173.8830254130519
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:56.085600,1970-01-01 00:28:57.369000,0.006104328523862468,0.5998131196054692,1175.1366348330273
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:56.100000,1970-01-01 00:28:57.369000,0.013474947777222163,0.6042072902719132,1177.9039042224726
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:56.124300,1970-01-01 00:28:57.369000,0.02125704120960574,0.6088467710955249,1182.2693355712277
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:56.146800,1970-01-01 00:28:57.369000,0.007959034381858163,0.6009188467901114,1183.9038348344968
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.364500,1970-01-01 00:28:57.370800,0.0,0.834363279648724,1183.9038348344968
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.370800,1970-01-01 00:28:57.374400,0.0,0.8158717020074795,1183.9038348344968
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.374400,1970-01-01 00:28:57.376200,0.0,0.8008892697655989,1183.9038348344968
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.376200,1970-01-01 00:28:57.378000,0.0,0.704264498280537,1183.9038348344968
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.378900,1970-01-01 00:28:57.387900,0.0,0.8008892697655989,1183.9038348344968
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.387900,1970-01-01 00:28:57.392400,0.0,0.8158717020074795,1183.9038348344968
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:57.376200,1970-01-01 00:28:57.393300,0.014339303000968081,0.7163019329831176,1187.2991059968367
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.398700,1970-01-01 00:28:57.403200,0.0,0.8008892697655989,1187.2991059968367
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.403200,1970-01-01 00:28:57.408600,0.0,0.834363279648724,1187.2991059968367
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:57.394200,1970-01-01 00:28:57.409500,0.0622591072982717,0.7380946823304965,1202.0831424839166
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:57.395100,1970-01-01 00:28:57.410400,0.02708559046587216,0.7146377187894769,1208.5148819530218
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.420300,1970-01-01 00:28:57.423000,0.0,0.7241168890338366,1208.5148819530218
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.451800,1970-01-01 00:28:57.459000,0.0,0.8158717020074795,1208.5148819530218
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.459000,1970-01-01 00:28:57.464400,0.0,0.834363279648724,1208.5148819530218
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.464400,1970-01-01 00:28:57.468000,0.0,0.8477372984920508,1208.5148819530218
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.468000,1970-01-01 00:28:57.470700,0.0,0.8158717020074795,1208.5148819530218
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.470700,1970-01-01 00:28:57.489600,0.0,0.8008892697655989,1208.5148819530218
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.489600,1970-01-01 00:28:57.496800,0.0,0.8477372984920508,1208.5148819530218
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.496800,1970-01-01 00:28:57.504900,0.0,0.834363279648724,1208.5148819530218
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.504900,1970-01-01 00:28:57.509400,0.0,0.8158717020074795,1208.5148819530218
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.509400,1970-01-01 00:28:57.516600,0.0,0.6580174681220853,1208.5148819530218
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:57.418500,1970-01-01 00:28:57.526500,0.07540669283082164,0.7241168890338366,1226.7409040500033
HEDGE_010028,SHADOW_HEDGE,LONG,1970-01-01 00:28:57.512100,1970-01-01 00:28:57.529200,0.0,0.8008892697655989,1226.7409040500033
SHADOW_L_010028,SHADOW_V4,LONG,1970-01-01 00:28:57.471600,1970-01-01 00:28:57.529200,0.0066273518674528405,0.6787502847250895,1228.3427547219544
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.531000,1970-01-01 00:28:57.538200,0.0,0.6675771319411268,1228.3427547219544
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.551700,1970-01-01 00:28:57.639900,0.0,0.6580174681220853,1228.3427547219544
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.639900,1970-01-01 00:28:57.642600,0.0,0.6580174681220853,1228.3427547219544
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.642600,1970-01-01 00:28:57.648000,0.0,0.6675771319411268,1228.3427547219544
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.648000,1970-01-01 00:28:57.663300,0.0,0.6834972721473164,1228.3427547219544
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.663300,1970-01-01 00:28:57.669600,0.0,0.6675771319411268,1228.3427547219544
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.669600,1970-01-01 00:28:57.689400,0.0,0.6675771319411268,1228.3427547219544
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.689400,1970-01-01 00:28:57.694800,0.0,0.6834972721473164,1228.3427547219544
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.694800,1970-01-01 00:28:57.696600,0.0,0.6891123448650516,1228.3427547219544
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.759600,1970-01-01 00:28:57.767700,0.0,0.6891123448650516,1228.3427547219544
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.780300,1970-01-01 00:28:57.817200,0.0,0.6580174681220853,1228.3427547219544
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.822600,1970-01-01 00:28:57.862200,0.0,0.6834972721473164,1228.3427547219544
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.863100,1970-01-01 00:28:57.865800,0.0,0.6580174681220853,1228.3427547219544
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.870300,1970-01-01 00:28:57.908100,0.0,0.6891123448650516,1228.3427547219544
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.908100,1970-01-01 00:28:57.963000,0.0,0.6675771319411268,1228.3427547219544
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.963000,1970-01-01 00:28:57.976500,0.0,0.6580174681220853,1228.3427547219544
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.976500,1970-01-01 00:28:57.981900,0.0,0.6675771319411268,1228.3427547219544
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.981900,1970-01-01 00:28:57.988200,0.0,0.6834972721473164,1228.3427547219544
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:57.988200,1970-01-01 00:28:58.005300,0.0,0.6891123448650516,1228.3427547219544
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.005300,1970-01-01 00:28:58.009800,0.0,0.6834972721473164,1228.3427547219544
HEDGE_010028,SHADOW_HEDGE,SHORT,1970-01-01 00:28:58.067400,1970-01-01 00:28:58.114200,0.0,0.6891123448650516,1228.3427547219544
